GSP,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
ABHA1,6.3,11.8,19.5,32.8,55.1,92.1,127.7,176.1,241.8,330.8,450.7,611.7,825.3,1104.3,1453,1833.8,2244.7,2679.1,3121.5,3575.3,4012.6,4359.6,4567.8,4620.4,4667.2,4708.2,4749.2,4775.1,4806.5,4814
ABNE_P,0.4,0.7,1,1.6,2.6,4,5.5,7.6,10.5,14.4,19.6,26.5,35.8,47.9,63,79.6,97.4,116.2,135.4,155.1,174.1,189.2,198.2,200.5,202.5,204.3,206.1,207.2,208.6,208.9
ABTH_1,2.1,3.9,6.3,10.4,17.1,27.9,38.7,53.4,73.4,100.4,136.7,185.6,250.4,335,440.8,556.3,681,812.8,947,1084.7,1217.4,1322.6,1385.8,1401.8,1416,1428.4,1440.9,1448.7,1458.2,1460.5
ACTL_2;CBNK_H;GREE_H;PERI_H,4.4,6.8,9.2,12,14,14.8,20.4,28.4,38.8,53.2,72.8,98.8,133.2,178,234.4,295.6,362,432,503.6,576.8,647.2,703.2,736.8,745.2,752.8,759.2,766,770,775.2,776.4
ALNE_P,0.1,0.2,0.3,0.4,0.8,1.3,1.8,2.5,3.4,4.7,6.3,8.6,11.6,15.5,20.4,25.8,31.6,37.7,43.9,50.3,56.4,61.3,64.2,65,65.6,66.2,66.8,67.2,67.6,67.7
ALVE1,8.3,15.1,23.9,38.4,61.6,99,137.2,189.2,259.8,355.5,484.4,657.4,886.9,1186.7,1561.5,1970.6,2412.2,2879,3354.4,3842.1,4312,4684.9,4908.7,4965.2,5015.5,5059.6,5103.7,5131.5,5165.2,5173.3
AMEM_1,3.1,5.3,7.5,10.4,14,18.4,25.6,35.3,48.4,66.2,90.2,122.5,165.3,221.1,290.9,367.2,449.5,536.4,625,715.9,803.5,872.9,914.6,925.2,934.5,942.7,951,956.1,962.4,963.9
ARBR_P,0.2,0.3,0.5,0.7,1.2,2,2.8,3.8,5.2,7.2,9.8,13.2,17.9,23.9,31.5,39.7,48.6,58,67.6,77.4,86.9,94.4,98.9,100,101.1,101.9,102.8,103.4,104.1,104.2
ARDK_P;CLAC_P,,0.2,0.2,0.4,0.6,1.2,1.6,2.2,3,4,5.6,7.6,10.2,13.6,18,22.6,27.8,33.2,38.6,44.2,49.6,53.8,56.4,57.2,57.6,58.2,58.8,59,59.4,59.6
ARMO_P,0.3,0.6,1.1,1.9,3.5,6.2,8.6,11.8,16.2,22.2,30.2,41,55.4,74.1,97.4,123,150.5,179.7,209.3,239.8,269.1,292.4,306.3,309.9,313,315.8,318.5,320.2,322.4,322.9
AXMI1,4,7.3,11.6,18.8,30.5,49.5,68.6,94.6,129.9,177.6,242,328.5,443.2,593,780.3,984.7,1205.4,1438.7,1676.3,1920,2154.8,2341.1,2453,2481.2,2506.4,2528.4,2550.4,2564.3,2581.1,2585.2
AYRR,0.1,0.2,0.4,0.6,1,1.7,2.4,3.3,4.5,6.1,8.4,11.4,15.3,20.5,27,34.1,41.7,49.8,58,66.4,74.6,81,84.9,85.9,86.7,87.5,88.3,88.7,89.3,89.5
BAGA,1.1,2,3.4,5.7,9.7,16.2,22.5,31,42.5,58.2,79.3,107.6,145.2,194.3,255.6,322.6,394.9,471.3,549.1,628.9,705.9,766.9,803.5,812.8,821,828.2,835.4,840,845.5,846.8
BAIN,0.3,0.6,1.1,1.9,3.1,5.3,7.4,10.1,13.9,19.1,26,35.3,47.6,63.6,83.7,105.7,129.4,154.4,179.9,206.1,231.3,251.3,263.3,266.3,269,271.3,273.7,275.2,277,277.4
BARKC1;BARKW3,8.4,14.4,20.6,28.8,39.6,53.6,74.4,102.4,140.8,192.6,262.4,356,480.4,642.8,845.6,1067.2,1306.4,1559.2,1816.6,2080.8,2335.4,2537.2,2658.4,2689,2716.4,2740.2,2764,2779.2,2797.4,2801.8
BEAU_P;ORRI_P,0.2,0.2,0.4,0.8,1.4,2.2,3.2,4.4,6,8.2,11.2,15.2,20.4,27.4,36,45.4,55.4,66.2,77.2,88.4,99.2,107.8,113,114.2,115.4,116.4,117.4,118,118.8,119
BEDDT1,4.5,7.6,10.8,15,20.4,27.3,37.8,52.1,71.6,97.9,133.4,181.1,244.3,326.9,430.1,542.8,664.4,793,923.9,1058.3,1187.7,1290.4,1352.1,1367.6,1381.5,1393.6,1405.8,1413.4,1422.7,1424.9
BEDD_1,15.6,27,39.3,56.7,80.8,114.2,158.4,218.4,299.9,410.3,559.1,758.7,1023.7,1369.8,1802.3,2274.5,2784.2,3323,3871.7,4434.7,4977,5407.4,5665.7,5730.9,5789,5839.8,5890.7,5922.8,5961.7,5971.1
BERB_P;CAIF_P;DALL_P;GLEF_P;KEIT_P,1.2,2.3,3.5,5.8,10,16.9,23.2,32,44,60.5,82.1,111.8,150.7,201.6,265.2,334.6,409.5,488.9,569.5,652.4,732.2,795.4,833.5,843.2,851.7,859,866.7,871.3,877.1,878.6
BERW,0.4,0.8,1.2,1.9,3.2,5.1,7.1,9.8,13.4,18.4,25,34,45.8,61.3,80.6,101.8,124.6,148.7,173.3,198.4,222.7,242,253.5,256.5,259,261.3,263.6,265,266.8,267.2
BESW_1,14.7,25,35.5,49.5,67.5,90.2,125.1,172.5,236.9,324,441.5,599.2,808.5,1081.7,1423.3,1796.3,2198.8,2624.3,3057.6,3502.2,3930.5,4270.4,4474.4,4525.9,4571.8,4611.9,4652.1,4677.4,4708.2,4715.6
BICF_1,3.4,6.5,10.9,18.9,32.4,55.2,76.6,105.6,145,198.4,270.3,366.9,495,662.3,871.5,1099.8,1346.3,1606.8,1872.1,2144.3,2406.6,2614.7,2739.6,2771.1,2799.2,2823.8,2848.4,2863.9,2882.7,2887.3
BIRK_1,3.7,7.3,12.5,21.8,38,65.4,90.6,125,171.6,234.8,319.9,434.2,585.8,783.9,1031.4,1301.6,1593.3,1901.6,2215.6,2537.8,2848.1,3094.4,3242.2,3279.6,3312.8,3341.9,3371,3389.4,3411.6,3417
BISW_1,16.3,28.8,43.8,66.9,102,155.5,215.7,297.4,408.4,558.7,761.2,1033.1,1393.9,1865.1,2454,3097,3791.1,4524.7,5271.8,6038.3,6776.8,7362.9,7714.6,7803.4,7882.4,7951.7,8020.9,8064.6,8117.6,8130.4
BLYTB1,2,3.7,6,10,16.5,27.3,37.8,52.1,71.6,97.9,133.5,181.1,244.4,327,430.2,542.9,664.6,793.2,924.2,1058.6,1188,1290.8,1352.5,1368,1381.9,1394,1406.2,1413.8,1423.1,1425.3
BLYTH132,1.8,3.2,5.2,8.4,13.7,22.2,30.8,42.5,58.3,79.8,108.7,147.5,199,266.3,350.4,442.2,541.2,646,752.6,862.1,967.5,1051.2,1101.4,1114.1,1125.4,1135.2,1145.1,1151.4,1158.9,1160.7
BOAG_P,0.5,1,1.7,2.9,5,8.6,11.9,16.5,22.6,30.9,42.1,57.2,77.2,103.3,135.9,171.5,209.9,250.5,291.9,334.3,375.2,407.6,427.1,432,436.4,440.2,444,446.5,449.4,450.1
BOLN_1,21.1,37,55.1,82.2,121.8,180.1,249.7,344.3,472.8,646.8,881.3,1196.1,1613.9,2159.4,2841.2,3585.7,4389.2,5238.6,6103.6,6991.1,7846.1,8524.6,8931.8,9034.6,9126.2,9206.3,9286.5,9337.1,9398.4,9413.2
BONN,1.2,2.3,3.8,6.4,10.9,18.4,25.5,35.1,48.2,66,89.9,122,164.6,220.2,289.8,365.7,447.6,534.3,622.5,713,800.2,869.4,910.9,921.4,930.7,938.9,947.1,952.3,958.5,960
BOTW_1,3.1,5.5,8.5,13.3,20.6,31.9,44.3,61,83.8,114.6,156.2,212,286.1,382.7,503.6,635.6,778,928.5,1081.9,1239.2,1390.7,1511,1583.2,1601.4,1617.6,1631.8,1646,1655,1665.9,1668.5
BRAC_P,2.7,4.4,5.9,7.5,8.8,9.3,12.9,17.8,24.5,33.5,45.6,61.9,83.5,111.7,147,185.6,227.1,271.1,315.9,361.8,406,441.1,462.2,467.5,472.3,476.4,480.6,483.2,486.4,487.1
BRAI_1,3,5.4,8.6,13.6,21.6,34.4,47.6,65.7,90.2,123.4,168.1,228.2,307.9,412,542,684.1,837.4,999.4,1164.4,1333.7,1496.9,1626.3,1704,1723.6,1741.1,1756.4,1771.7,1781.3,1793,1795.8
BRAP,1.4,2.3,3,3.5,3.7,3,4.1,5.7,7.8,10.7,14.5,19.7,26.6,35.6,46.9,59.1,72.4,86.4,100.7,115.3,129.4,140.6,147.3,149,150.5,151.8,153.2,154,155,155.2
BRAW_1,12.7,22.2,33.2,49.6,73.8,109.6,151.9,209.5,287.7,393.6,536.3,727.8,982,1313.9,1728.8,2181.8,2670.8,3187.6,3713.9,4254,4774.2,5187.1,5434.9,5497.4,5553.1,5601.9,5650.7,5681.5,5718.8,5727.8
BRED_1,108.8,173.7,219.6,250.4,237,132.4,183.6,253.2,347.7,475.7,648.1,879.6,1186.9,1588,2089.5,2637,3227.9,3852.5,4488.7,5141.3,5770.1,6269.1,6568.6,6644.2,6711.5,6770.4,6829.4,6866.6,6911.7,6922.6
BRFO_1;CLT03,15.2,28.2,45.6,75.2,124,203.6,282.4,389.4,534.8,731.6,996.8,1352.8,1825.2,2442.2,3213.4,4055.4,4964.2,5924.8,6903.2,7907,8873.8,9641.4,10101.8,10218.2,10321.6,10412.4,10503,10560.2,10629.6,10646.4
BRID_P,0.6,1.1,1.8,3,4.9,8,11,15.2,20.9,28.6,39,52.9,71.4,95.5,125.7,158.6,194.1,231.7,270,309.2,347.1,377.1,395.1,399.6,403.7,407.2,410.8,413,415.7,416.4
BRIM_1,14,23.6,33.1,45,59.3,75.6,104.8,144.5,198.4,271.4,369.8,501.9,677.2,906.1,1192.2,1504.5,1841.7,2198.1,2561,2933.4,3292.2,3576.9,3747.7,3790.9,3829.3,3862.9,3896.6,3917.8,3943.5,3949.7
BROA_P,0.1,0.3,0.5,0.8,1.4,2.4,3.3,4.6,6.3,8.6,11.7,15.9,21.4,28.6,37.7,47.6,58.2,69.5,80.9,92.7,104.1,113.1,118.5,119.8,121,122.1,123.2,123.8,124.6,124.8
BROR_P,0.1,0.2,0.3,0.6,1,1.6,2.3,3.1,4.3,5.8,8,10.8,14.6,19.5,25.7,32.4,39.6,47.3,55.1,63.1,70.8,77,80.6,81.6,82.4,83.1,83.8,84.3,84.9,85
BROX,2,3.5,5.3,7.8,11.6,17.2,23.8,32.8,45,61.6,84,114,153.8,205.7,270.7,341.6,418.2,499.1,581.5,666.1,747.5,812.2,851,860.8,869.5,877.1,884.8,889.6,895.5,896.9
BRWA1,6.8,12.4,19.5,31,49.4,78.6,108.9,150.2,206.3,282.2,384.5,521.9,704.2,942.2,1239.7,1564.5,1915.1,2285.7,2663.1,3050.3,3423.4,3719.4,3897.1,3941.9,3981.9,4016.9,4051.9,4073.9,4100.7,4107.1
BUMU_P,0.2,0.4,0.6,0.9,1.4,2.1,3,4.1,5.6,7.7,10.5,14.3,19.2,25.7,33.9,42.7,52.3,62.4,72.7,83.3,93.5,101.6,106.4,107.7,108.8,109.7,110.7,111.3,112,112.2
