GSP,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
ABHA1,23.476002373,23.4760538,23.476002373,23.476002373,23.47874809,23.476002382,23.476002382,,,,,,,,,,,,,,,,,,,,,,,
BESW_1,8.575122995,8.575294189,8.575122995,8.575122995,8.584263074,8.575123026,8.575123026,,,,,,,,,,,,,,,,,,,,,,,
BIRK_1,10.84227259,10.84248905,10.84227259,10.84227259,10.85382919,10.84227263,10.84227263,,,,,,,,,,,,,,,,,,,,,,,
BISW_1,3.65800038,3.658073408,3.65800038,3.65800038,3.66189938,3.658000393,3.658000393,,,,,,,,,,,,,,,,,,,,,,,
BONN,0.667529766,0.667543093,0.667529766,0.667529766,0.668241275,0.667529769,0.667529769,,,,,,,,,,,,,,,,,,,,,,,
BRAW_1,13.83109196,13.83136809,13.83109196,13.83109196,13.84583429,13.83109201,13.83109201,,,,,,,,,,,,,,,,,,,,,,,
BRED_1,4.821822079,4.821918342,4.821822079,4.821822079,4.826961578,4.821822097,4.821822097,,,,,,,,,,,,,,,,,,,,,,,
BRID_P,1.140093458,1.140116219,1.140093458,1.140093458,1.141308664,1.140093462,1.140093462,,,,,,,,,,,,,,,,,,,,,,,
BRWA1,2.029227579,2.02926809,2.029227579,2.029227579,2.031390498,2.029227586,2.029227586,,,,,,,,,,,,,,,,,,,,,,,
CAMB_01,9.703327323,9.70352104,9.703327323,9.703327323,9.713669935,9.703327358,9.703327358,,,,,,,,,,,,,,,,,,,,,,,
CAPEA1,2.026593008,2.026633467,2.026593008,2.026593008,2.028753119,2.026593015,2.026593015,,,,,,,,,,,,,,,,,,,,,,,
CARR_1,49.57553146,49.57652119,49.57553146,49.57553146,49.62837318,49.57553164,49.57553164,,,,,,,,,,,,,,,,,,,,,,,
CATY,0.953613952,0.95363299,0.953613952,0.953613952,0.954630393,0.953613955,0.953613955,,,,,,,,,,,,,,,,,,,,,,,
CHAR_P,3.915973182,3.916051361,3.915973182,3.915973182,3.920147152,3.915973196,3.915973196,,,,,,,,,,,,,,,,,,,,,,,
CHTE_1,5.895156401,5.895274092,5.895156401,5.895156401,5.901439949,5.895156423,5.895156423,,,,,,,,,,,,,,,,,,,,,,,
CITR_1,30,30,30,30,30,30,30,,,,,,,,,,,,,,,,,,,,,,,
CONQA1;SASA,15.72636174,15.7266757,15.72636174,15.72636174,15.74312421,15.7263618,15.7263618,,,,,,,,,,,,,,,,,,,,,,,
COVE_1,2.652050275,2.652103221,2.652050275,2.652050275,2.654877051,2.652050285,2.652050285,,,,,,,,,,,,,,,,,,,,,,,
CREB_1,29.49599727,29.49658613,29.49599727,29.49599727,29.52743656,29.49599738,29.49599738,,,,,,,,,,,,,,,,,,,,,,,
CUMB,1.370820055,1.370847422,1.370820055,1.370820055,1.372281189,1.37082006,1.37082006,,,,,,,,,,,,,,,,,,,,,,,
DEVO,0.715210464,0.715224742,0.715210464,0.715210464,0.715972794,0.715210466,0.715210466,,,,,,,,,,,,,,,,,,,,,,,
DRAX_1,7.773250807,7.773405992,7.773250807,7.773250807,7.781536183,7.773250835,7.773250835,,,,,,,,,,,,,,,,,,,,,,,
DUDH_P,4.114250305,4.114332442,4.114250305,4.114250305,4.118635615,4.11425032,4.11425032,,,,,,,,,,,,,,,,,,,,,,,
ECLA_1,5.48700057,5.487110112,5.48700057,5.48700057,5.49284907,5.487000589,5.487000589,,,,,,,,,,,,,,,,,,,,,,,
ELLA_1,50.3697026,50.37070818,50.3697026,50.3697026,50.42339081,50.36970278,50.36970278,,,,,,,,,,,,,,,,,,,,,,,
ENDE_1,2.926400304,2.926458726,2.926400304,2.926400304,2.929519504,2.926400314,2.926400314,,,,,,,,,,,,,,,,,,,,,,,
EXET1,29.127612959,29.127777215,29.127612959,29.127612959,29.136382632,29.127612989,29.127612989,,,,,,,,,,,,,,,,,,,,,,,
FAWL_1,158,158,158,158,158,158,158,,,,,,,,,,,,,,,,,,,,,,,
FECK_6,2.737724495,2.73777915,2.737724495,2.737724495,2.740642589,2.737724505,2.737724505,,,,,,,,,,,,,,,,,,,,,,,
FERRA2,9.145000949,9.14518352,9.145000949,9.145000949,9.154748451,9.145000982,9.145000982,,,,,,,,,,,,,,,,,,,,,,,
FERRB1;FERRB_M,47.1882049,47.18914696,47.1882049,47.1882049,47.23850201,47.18820507,47.18820507,,,,,,,,,,,,,,,,,,,,,,,
FETT_P;KINT_P,7.361038197,7.361185152,7.361038197,7.361038197,7.368884203,7.361038224,7.361038224,,,,,,,,,,,,,,,,,,,,,,,
FIDF_1,42.3760598,42.37690579,42.3760598,42.3760598,42.42122772,42.37605995,42.37605995,,,,,,,,,,,,,,,,,,,,,,,
FLEE_1;BRLE_1,1.25103613,1.251061105,1.25103613,1.25103613,1.252369588,1.251036134,1.251036134,,,,,,,,,,,,,,,,,,,,,,,
FROD_1,163.3433965,163.3466574,163.3433965,163.3433965,163.5175014,163.343397,163.343397,,,,,,,,,,,,,,,,,,,,,,,
GALA,5.960087198,5.960206184,5.960087198,5.960087198,5.966439954,5.960087219,5.960087219,,,,,,,,,,,,,,,,,,,,,,,
GREN_1,3.737898809,3.737973432,3.737898809,3.737898809,3.741882972,3.737898823,3.737898823,,,,,,,,,,,,,,,,,,,,,,,
GRIW_1,134.8406324,134.8433244,134.8406324,134.8406324,134.9843568,134.8406329,134.8406329,,,,,,,,,,,,,,,,,,,,,,,
HAMHC1,4.705343646,4.705437584,4.705343646,4.705343646,4.710358992,4.705343663,4.705343663,,,,,,,,,,,,,,,,,,,,,,,
HARK_1;HUTT_1;RRIG,72.98192073,72.98337774,72.98192073,72.98192073,73.05971093,72.981921,72.981921,,,,,,,,,,,,,,,,,,,,,,,
HAWP_6,1.920450199,1.920488539,1.920450199,1.920450199,1.922497175,1.920450206,1.920450206,,,,,,,,,,,,,,,,,,,,,,,
HEYS_1;HEYS1;ORMO,4.620632059,4.620724305,4.620632059,4.620632059,4.625557112,4.620632075,4.620632075,,,,,,,,,,,,,,,,,,,,,,,
INDQ1,1.390040144,1.390067895,1.390040144,1.390040144,1.391521765,1.390040149,1.390040149,,,,,,,,,,,,,,,,,,,,,,,
KAIM,1.490021799,1.490051546,1.490021799,1.490021799,1.491609988,1.490021805,1.490021805,,,,,,,,,,,,,,,,,,,,,,,
KEAD_1,55.87691843,55.87803396,55.87691843,55.87691843,55.93647669,55.87691863,55.87691863,,,,,,,,,,,,,,,,,,,,,,,
KEAR_1;KEAR_3,21.41855485,21.41898245,21.41855485,21.41855485,21.44138453,21.41855493,21.41855493,,,,,,,,,,,,,,,,,,,,,,,
KILW,13.11219183,13.11245361,13.11219183,13.11219183,13.1261679,13.11219188,13.11219188,,,,,,,,,,,,,,,,,,,,,,,
KIRKB1,14.43947518,14.43976345,14.43947518,14.43947518,14.45486597,14.43947524,14.43947524,,,,,,,,,,,,,,,,,,,,,,,
KITW_1,13.26987769,13.27014261,13.26987769,13.26987769,13.28402183,13.26987774,13.26987774,,,,,,,,,,,,,,,,,,,,,,,
KNAR,1.371750142,1.371777528,1.371750142,1.371750142,1.373212268,1.371750147,1.371750147,,,,,,,,,,,,,,,,,,,,,,,
LACK_6,21.17789693,21.17831973,21.17789693,21.17789693,21.2004701,21.17789701,21.17789701,,,,,,,,,,,,,,,,,,,,,,,
LAND1,50.426544178,50.426740355,50.426544178,50.426544178,50.437018125,50.426544213,50.426544213,,,,,,,,,,,,,,,,,,,,,,,
LEGA_1,3.749197065,3.749271914,3.749197065,3.749197065,3.753193271,3.749197079,3.749197079,,,,,,,,,,,,,,,,,,,,,,,
LEVE,10.60299512,10.6032068,10.60299512,10.60299512,10.61429668,10.60299516,10.60299516,,,,,,,,,,,,,,,,,,,,,,,
LISD_1,47.21961709,47.22055978,47.21961709,47.21961709,47.26994768,47.21961726,47.21961726,,,,,,,,,,,,,,,,,,,,,,,
LOVE_1,3.017850313,3.017910561,3.017850313,3.017850313,3.021066989,3.017850324,3.017850324,,,,,,,,,,,,,,,,,,,,,,,
MACC_3,2.502842365,2.502892332,2.502842365,2.502842365,2.505510102,2.502842374,2.502842374,,,,,,,,,,,,,,,,,,,,,,,
MAYB,7.152104637,7.152247421,7.152104637,7.152104637,7.159727944,7.152104663,7.152104663,,,,,,,,,,,,,,,,,,,,,,,
NECE_1,7.316000759,7.316146816,7.316000759,7.316000759,7.323798761,7.316000786,7.316000786,,,,,,,,,,,,,,,,,,,,,,,
NORT_1,10.87773797,10.87795513,10.87773797,10.87773797,10.88933237,10.87773801,10.87773801,,,,,,,,,,,,,,,,,,,,,,,
OFFE_3,1.155158015,1.155181076,1.155158015,1.155158015,1.156389278,1.155158019,1.155158019,,,,,,,,,,,,,,,,,,,,,,,
OLDB_1,1.371750142,1.371777528,1.371750142,1.371750142,1.373212268,1.371750147,1.371750147,,,,,,,,,,,,,,,,,,,,,,,
OSBA_1,2.887895037,2.88795269,2.887895037,2.887895037,2.890973195,2.887895047,2.887895047,,,,,,,,,,,,,,,,,,,,,,,
PENE_1,5.342605818,5.342712477,5.342605818,5.342605818,5.348300411,5.342605837,5.342605837,,,,,,,,,,,,,,,,,,,,,,,
