GSP,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
ABHA1,,,,,,,,19.9999992,20.00001532,20.00003098,20.00002323,20.00001547,20.00000769,20.0000044,20.00000148,19.99999508,19.99999296,19.99998736,19.99998204,19.99997691,20.00000481,20.00000262,19.99999784,19.99999612,19.99999185,19.99998767,20.00000948,20.00000519,20.00000101,119.9999816
ABNE_P,,,,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49
ALVE1,3.7500073,3.750068745,3.750007937,3.749995942,3.749999708,3.750003665,3.750004226,3.74999985,3.750002872,3.75000581,3.750004356,3.7500029,3.750001442,3.750000824,3.750000278,3.749999077,3.749998679,3.749997631,3.749996633,3.749995671,3.750000901,3.750000491,3.749999595,3.749999273,3.749998472,3.749997688,63.75003022,63.75001655,63.75000323,63.74999023
AMEM_1,13.30002589,13.30024382,13.30002815,13.29998561,53.29999586,53.30005209,152.3001716,152.2999939,152.3001166,152.3002359,152.3001769,152.3001178,152.3000585,152.3000335,152.3000113,152.2999625,152.2999464,152.2999038,152.2998632,152.2998242,152.3000366,152.3000199,152.2999835,159.4999691,159.499935,159.4999017,159.5000756,159.5000414,159.5000081,159.4999756
ARBR_P,,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35
ARMO_P,0.30300059,0.303005555,0.303000641,0.302999672,0.302999976,0.303000296,0.303000341,0.302999988,0.303000232,0.303000469,0.303000352,0.303000234,0.303000116,0.303000067,0.303000022,0.302999925,0.302999893,0.302999809,0.302999728,0.30299965,0.303000073,0.30300004,0.302999967,0.302999941,0.302999877,0.302999813,0.303000144,0.303000079,0.303000015,0.302999954
AXMI1,0.040000078,0.040000733,0.040000085,0.039999957,0.039999997,0.040000039,0.040000045,0.039999998,0.040000031,0.040000062,0.040000046,0.040000031,0.040000015,50.040011,50.04000371,50.03998768,50.03998238,50.03996838,50.03995507,50.03994224,50.04001203,50.04000655,50.03999459,50.0399903,50.03997961,50.03996915,50.04002372,50.04001299,50.04000253,50.03999233
BESW_1,,,,,,,,,,,,,,,,,5.999997887,5.999996209,5.999994612,5.999993074,6.000001442,6.000000786,5.999999352,5.999998837,5.999997556,5.999996301,6.000002845,6.000001558,6.000000304,5.999999081
BICF_1,6.650012946,6.650121909,6.650014076,6.649992804,6.649999483,6.6500065,6.650007494,6.649999734,6.650005093,6.650010302,6.650007725,6.650005142,6.650002556,6.650001462,6.650000493,6.649998363,6.649997658,6.649995798,6.649994029,6.649992324,6.650001599,6.650000871,6.649999281,6.649998711,6.649997291,6.6499959,6.650003153,6.650001727,6.650000337,6.649998981
BISW_1,39.23507638,39.23571926,67.23514231,67.23492724,67.23499477,67.23506571,107.2351209,107.2349957,107.2350821,107.2351661,107.2351246,107.2350829,107.2350412,107.2350236,107.235008,107.2349736,107.2349622,107.2349322,107.2349037,107.2348762,107.2350258,107.235014,107.2349884,107.2349792,107.2349563,107.2349339,107.2350508,107.2350278,107.2350054,107.2349836
BOAG_P,,,,,,,,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9
BOLN_1,52.10003173,52.10029881,52.1000345,52.09998236,52.09999873,52.10001593,136.0001129,135.999996,136.0000767,136.0001552,136.0001164,136.0000775,136.0000385,172.0000299,172.0000101,173.5999661,173.5999515,180.8799083,190.8798608,239.8797644,245.3800504,297.7800343,297.7799717,297.7799492,297.7798933,297.7798385,297.7801242,297.780068,297.7800133,297.7799599
BONN,19.90003874,19.90036481,19.90004212,19.89997847,19.89999845,19.90001945,19.90002243,19.8999992,19.90001524,19.90003083,19.90002312,19.90001539,19.90000765,19.90000437,19.90000148,19.8999951,19.89999299,19.89998743,19.89998213,19.89997703,19.90000478,19.90000261,19.89999785,19.89999614,19.89999189,19.89998773,19.90000943,19.90000517,19.90000101,19.89999695
BOTW_1,,40.00073328,40.00008466,39.99995671,59.99999533,60.00005864,60.00006762,59.9999976,60.00004595,60.00009295,60,60.0000464,60.00002306,60.00001319,60.00000445,59.99998523,59.99997887,59.99996209,59.99994612,59.99993074,60.00001442,60.00000786,59.99999352,59.99998837,59.99997556,59.99996301,60.00002845,60.00001558,60.00000304,59.99999081
BRAC_P,,,,,,,,,,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,59.799988573,59.80000238,59.800001296,59.79999893,59.799998081,59.799995967,59.799993896,59.800004694,59.800002571,59.800000501,59.799998483
BRAI_1,10.00001947,10.00018332,10.00002117,9.999989178,9.999999222,10.00000977,10.00001127,9.999999599,10.00000766,10.00001549,10,10.00000773,10.00000384,10.0000022,10.00000074,9.999997538,9.999996478,9.999993682,9.999991021,9.999988457,10.0000024,10.00000131,9.99999892,9.999998061,9.999995926,9.999993834,10.00000474,10.0000026,10.00000051,9.999998468
BRAW_1,,,,,34.99999728,35.00003421,35.00003944,34.9999986,35.0000268,35.00005422,35,35.00002707,35.00001345,35.00000769,35.0000026,34.99999138,34.99998767,34.99997789,34.99996857,34.9999596,35.00000841,35.00000458,34.99999622,34.99999321,34.99998574,34.99997842,35.00001659,35.00000909,35.00000177,34.99999464
BRED_1,,,,19.99997836,69.99999456,70.00006842,70.00007889,69.9999972,70.00005361,70.00010845,70.00008132,70.00005413,70.00002691,70.00001539,70.00000519,69.99998277,69.99997535,69.99995577,69.99993715,69.9999192,70.00001683,70.00000917,69.99999244,69.99998643,69.99997148,69.99995684,70.00003319,70.00001818,70.00000354,69.99998927
