GSP,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
ABHA1,17.5,35.0,52.7,71.4,92.1,111.4,132.3,154.0,175.7,197.7,216.0,238.0,260.1,289.7,319.4,329.2,346.4,364.0,375.5,386.3,396.8,416.4,434.8,452.6,469.5,477.3,495.1,513.4,525.3,538.1
ABNE_P,0.6,1.3,2.0,2.6,3.4,5.0,5.9,6.9,7.9,8.9,10.2,11.3,12.3,13.7,15.1,15.9,16.7,17.6,18.1,18.6,19.3,20.3,21.2,22.0,22.9,23.2,24.0,24.9,25.5,26.1
ABTH_1,2.0,4.0,6.0,8.2,10.5,16.8,20.0,23.2,26.5,29.8,34.0,37.4,40.9,45.6,50.2,50.6,53.3,56.0,57.8,59.4,60.8,63.8,66.6,69.4,71.9,74.4,77.1,80.0,81.8,83.8
ACTL_2,0.9,1.9,2.9,3.9,5.0,5.6,6.7,7.8,8.9,10.0,11.0,12.1,13.2,14.7,16.2,17.2,18.1,19.0,19.6,20.1,21.4,22.5,23.5,24.4,25.3,26.3,27.3,28.3,29.0,29.7
ACTL_C,1.6,3.3,5.0,6.7,8.7,9.8,11.6,13.5,15.4,17.3,19.0,21.0,22.9,25.5,28.2,29.8,31.3,32.9,34.0,35.0,37.2,39.0,40.7,42.4,44.0,45.7,47.4,49.1,50.3,51.5
ALNE_P,0.6,1.2,1.9,2.5,3.3,3.0,3.5,4.1,4.7,5.2,5.5,6.1,6.6,7.4,8.2,8.2,8.6,9.0,9.3,9.6,9.7,10.2,10.7,11.1,11.5,11.5,11.9,12.4,12.7,13.0
ALST_3,0.1,0.2,0.4,0.5,0.6,1.0,1.2,1.4,1.6,1.7,2.0,2.2,2.4,2.7,2.9,3.0,3.1,3.3,3.4,3.5,3.6,3.7,3.9,4.1,4.2,4.4,4.5,4.7,4.8,4.9
ALVE1,9.4,18.8,28.3,38.4,49.5,59.9,71.1,82.8,94.5,106.3,116.1,128.0,139.9,155.8,171.7,177.0,186.3,195.7,201.9,207.7,213.3,223.9,233.8,243.4,252.4,256.7,266.2,276.1,282.5,289.3
AMEM_1,7.7,15.4,23.2,31.4,40.5,45.4,54.0,62.8,71.7,80.7,89.0,98.1,107.2,119.4,131.7,139.9,147.2,154.7,159.6,164.2,175.3,183.9,192.1,200.0,207.4,216.1,224.1,232.4,237.8,243.6
ARBR_P,1.1,2.2,3.3,4.5,5.9,8.6,10.2,11.8,13.5,15.2,17.5,19.3,21.1,23.5,25.9,27.2,28.6,30.1,31.0,31.9,33.1,34.7,36.3,37.8,39.2,39.7,41.2,42.7,43.7,44.8
ARDK_P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARMO_P,0.9,1.8,2.7,3.7,4.8,5.7,6.8,7.9,9.1,10.2,11.4,12.6,13.8,15.3,16.9,17.5,18.4,19.3,19.9,20.5,21.1,22.1,23.1,24.1,25.0,25.2,26.1,27.1,27.7,28.4
AXMI1,8.5,17.0,25.6,34.7,44.7,50.4,59.9,69.7,79.6,89.6,97.8,107.7,117.8,131.1,144.6,150.4,158.2,166.3,171.5,176.5,184.3,193.4,202.0,210.2,218.1,224.1,232.4,241.0,246.7,252.6
AYRR,1.4,2.7,4.1,5.6,7.2,11.7,13.9,16.2,18.5,20.8,24.4,26.9,29.4,32.7,36.0,38.1,40.1,42.1,43.4,44.7,46.4,48.7,50.9,52.9,54.9,55.7,57.8,59.9,61.3,62.8
BAGA,1.2,2.3,3.5,4.7,6.1,9.8,11.6,13.5,15.4,17.3,20.3,22.3,24.4,27.2,29.9,31.6,33.2,34.9,36.1,37.1,38.5,40.4,42.2,44.0,45.6,46.3,48.0,49.8,51.0,52.2
BAIN,0.8,1.5,2.3,3.2,4.1,6.5,7.7,9.0,10.3,11.6,13.5,14.9,16.3,18.2,20.0,21.1,22.2,23.4,24.1,24.8,25.8,27.0,28.2,29.4,30.5,31.0,32.1,33.3,34.1,34.9
BARKC1,4.8,9.5,14.3,19.4,25.1,27.3,32.4,37.7,43.0,48.4,53.2,58.6,64.0,71.3,78.6,83.5,87.8,92.3,95.2,98.0,104.7,109.9,114.7,119.4,123.9,129.0,133.8,138.8,142.0,145.5
BARKW3,6.7,13.3,20.1,27.2,35.1,38.2,45.4,52.8,60.2,67.8,74.4,82.0,89.6,99.8,110.0,116.9,122.9,129.2,133.3,137.1,146.6,153.8,160.6,167.2,173.4,180.6,187.4,194.3,198.8,203.6
BEAU_P,0.7,1.4,2.1,2.8,3.6,4.3,5.1,6.0,6.8,7.6,8.6,9.4,10.3,11.5,12.7,13.1,13.8,14.5,14.9,15.4,15.8,16.6,17.3,18.0,18.7,18.9,19.6,20.3,20.8,21.3
BEDDT1,12.5,25.0,37.7,51.1,65.9,75.6,89.7,104.4,119.2,134.1,148.6,163.7,179.0,199.3,219.7,234.4,246.6,259.2,267.4,275.0,294.1,308.6,322.3,335.5,348.0,362.9,376.4,390.3,399.4,409.1
BEDD_1,21.6,43.2,65.1,88.3,113.8,130.5,155.0,180.3,205.8,231.6,256.6,282.7,309.1,344.2,379.5,404.7,425.8,447.5,461.7,474.9,507.8,532.9,556.5,579.3,600.8,626.6,649.9,673.9,689.6,706.4
BERB_P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BERW,0.5,1.1,1.6,2.2,2.8,4.6,5.4,6.3,7.2,8.1,9.5,10.5,11.5,12.8,14.1,14.9,15.7,16.5,17.0,17.5,18.2,19.1,19.9,20.7,21.5,21.8,22.6,23.4,24.0,24.6
BESW_1,11.5,23.0,34.7,47.0,60.7,68.7,81.6,94.9,108.3,121.9,134.2,147.9,161.7,180.1,198.5,209.1,220.0,231.2,238.5,245.4,259.5,272.3,284.4,296.0,307.0,318.4,330.3,342.5,350.4,358.9
BICF_1,6.8,13.7,20.6,27.9,36.0,49.6,59.0,68.6,78.3,88.1,97.5,107.4,117.5,130.8,144.2,148.0,155.7,163.6,168.8,173.7,176.5,185.2,193.4,201.3,208.8,210.9,218.8,226.8,232.1,237.8
BIRK_1,7.2,14.5,21.8,29.6,38.2,47.4,56.3,65.6,74.8,84.2,94.8,104.4,114.1,127.1,140.1,149.4,157.2,165.2,170.4,175.3,187.4,196.6,205.3,213.8,221.7,231.5,240.2,249.0,254.8,261.0
BISW_1,20.2,40.5,61.0,82.6,106.6,125.9,149.5,174.0,198.5,223.4,246.3,271.5,296.7,330.5,364.3,381.1,401.0,421.5,434.8,447.3,468.5,491.7,513.5,534.5,554.4,572.0,593.3,615.2,629.5,644.8
BLYTB1,3.8,7.6,11.5,15.5,20.1,27.3,32.4,37.8,43.1,48.5,54.6,60.2,65.8,73.2,80.7,85.3,89.7,94.3,97.3,100.1,105.1,110.3,115.2,119.9,124.4,128.4,133.1,138.0,141.3,144.7
BLYTH132,2.1,4.2,6.3,8.5,11.0,15.0,17.8,20.7,23.6,26.6,29.9,33.0,36.1,40.2,44.3,46.8,49.2,51.7,53.4,54.9,57.6,60.5,63.2,65.8,68.2,70.4,73.0,75.7,77.5,79.4
BOAG_P,0.4,0.8,1.2,1.6,2.0,2.4,2.9,3.4,3.9,4.3,4.8,5.3,5.8,6.5,7.2,7.4,7.8,8.2,8.4,8.7,9.0,9.4,9.8,10.2,10.6,10.7,11.1,11.5,11.8,12.1
BOLN_1,31.8,63.6,95.8,129.8,167.5,187.5,222.7,259.2,295.8,332.9,364.7,401.9,439.3,489.3,539.4,567.0,596.6,627.0,646.8,665.4,701.8,736.5,769.1,800.7,830.5,858.7,890.7,923.6,945.1,968.0
BONN,1.9,3.8,5.8,7.8,10.1,16.2,19.3,22.4,25.6,28.8,33.7,37.1,40.5,45.2,49.8,52.5,55.3,58.1,59.9,61.6,64.1,67.2,70.2,73.1,75.8,77.0,79.8,82.8,84.7,86.8
BOTW_1,5.5,10.9,16.5,22.3,28.8,30.8,36.6,42.6,48.6,54.7,59.6,65.7,71.8,80.0,88.2,92.9,97.8,102.7,106.0,109.0,115.6,121.3,126.6,131.8,136.7,141.8,147.1,152.5,156.1,159.9
BRAC_P,1.0,1.9,2.9,3.9,5.1,7.4,8.8,10.2,11.7,13.1,15.2,16.7,18.3,20.4,22.4,23.5,24.8,26.0,26.9,27.6,28.6,30.1,31.4,32.7,33.9,34.4,35.6,37.0,37.8,38.7
BRAI_1,11.8,23.7,35.7,48.3,62.3,76.3,90.7,105.5,120.4,135.5,148.9,164.1,179.3,199.7,220.2,227.6,239.4,251.6,259.6,267.1,275.7,289.3,302.1,314.5,326.2,332.8,345.2,357.9,366.3,375.2
BRAP,1.0,2.0,3.0,4.0,5.2,8.5,10.1,11.7,13.4,15.1,17.7,19.5,21.3,23.7,26.1,27.6,29.0,30.5,31.5,32.4,33.6,35.3,36.9,38.4,39.8,40.4,41.9,43.4,44.4,45.5
BRAW_1,12.0,23.9,36.1,48.9,63.1,74.9,88.9,103.5,118.1,132.9,149.8,165.1,180.4,201.0,221.5,239.0,251.5,264.3,272.7,280.5,303.8,318.8,332.9,346.6,359.5,378.4,392.5,407.0,416.5,426.6
BRED_1,7.8,15.6,23.6,31.9,41.2,46.9,55.8,64.9,74.0,83.3,93.3,102.8,112.3,125.1,137.9,148.7,156.5,164.4,169.6,174.5,189.1,198.4,207.2,215.7,223.7,235.5,244.3,253.3,259.2,265.5
BRFO_1,23.2,46.4,69.9,94.7,122.2,145.4,172.7,201.0,229.4,258.1,282.5,311.3,340.3,379.0,417.8,432.5,455.1,478.3,493.4,507.6,525.1,551.0,575.5,599.1,621.3,634.7,658.3,682.6,698.6,715.5
BRID_P,0.8,1.6,2.5,3.3,4.3,6.3,7.5,8.7,10.0,11.2,12.9,14.3,15.6,17.4,19.1,20.1,21.1,22.2,22.9,23.5,24.4,25.6,26.7,27.8,28.9,29.3,30.4,31.5,32.2,33.0
BRIM_1,5.8,11.6,17.4,23.6,30.5,32.0,38.0,44.2,50.5,56.8,61.9,68.3,74.6,83.1,91.6,97.0,102.0,107.2,110.6,113.8,121.4,127.4,133.0,138.5,143.6,149.5,155.1,160.8,164.6,168.6
