GSP,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
ABNE_P,,9.99881191,10.0488424,10.14914625,10.25066442,10.35315407,10.48260189,10.63997935,10.79954261,10.96153453,11.18060008,11.40428008,11.63233168,11.86499774,12.10227827,12.34441612,12.59116844,12.84302095,13.09997366,13.36202656,13.62917966,13.90167583,14.17975792,14.46342593,14.75267988,15.04776262,15.34867416,15.65565736,15.96871222,16.2880816,16.61400838
ALNE_P,,4.623030936,4.646162935,4.692539223,4.739476967,4.786863876,4.846715115,4.919479847,4.993255201,5.068153468,5.169440179,5.272860424,5.378301912,5.485876934,5.595585489,5.70753987,5.821627784,5.938073814,6.056877961,6.178040225,6.301560604,6.427551392,6.556124878,6.687281063,6.821019946,6.95745382,7.096582684,7.23851883,7.383262256,7.530925256,7.681620119
ALVE1,,97.00104454,97.48597841,98.46077593,99.44543298,100.4399496,101.6954846,103.2208598,104.7693271,106.340627,108.4676938,110.6367934,112.849742,115.1065397,117.4087431,119.7568713,122.1522215,124.5950532,127.0869231,129.6288691,132.2214102,134.8658436,137.5632071,140.3142793,143.1206168,145.982998,148.9027202,151.8808213,154.9183391,158.0168304,161.1770736
AMEM_1,,2.043202623,2.053417134,2.073949993,2.094690532,2.115638749,2.142084984,2.174215057,2.206831534,2.239928952,2.284732887,2.330422189,2.377035114,2.424571663,2.473064626,2.522524935,2.572979915,2.624435032,2.676923077,2.730465911,2.785074464,2.840776062,2.897592567,2.955540374,3.014652275,3.074944665,3.13644487,3.199174751,3.263156169,3.328421916,3.394988386
ARDK_P,,176.95,176.95,211.95,211.95,211.95,251.05,251.05,251.05,348.65,348.65,348.65,398.65,398.65,398.65,398.65,398.65,398.65,398.65,398.65,398.65,398.65,398.65,398.65,398.65,398.65,398.65,398.65,398.65,398.65,398.65
ARMO_P,,26.53217755,26.6649351,26.93109467,27.20047651,27.47243616,27.81593022,28.23353652,28.6569429,29.08679382,29.66809146,30.26163374,30.86677619,31.48416327,32.11379498,32.75631577,33.41108119,34.07938015,34.76121265,35.45657868,36.16547825,36.88855581,37.62645582,38.37917827,39.14672317,39.92973497,40.72821367,41.54280372,42.37350512,43.22096234,44.08581981
AYRR,,609.15,609.15,639.15,641.35,710.95,823.59,890.79,890.79,890.79,890.79,890.79,890.79,890.79,890.79,890.79,890.79,890.79,890.79,890.79,890.79,940.69,940.69,940.69,940.69,940.69,940.69,940.69,940.69,940.69,940.69
BAGA,,48.74266403,48.98629292,49.47596288,49.9709396,50.47074066,51.10128118,51.86786794,52.6460331,53.43577667,54.50436677,55.59466638,56.70619305,57.8403941,58.99726953,60.17730176,61.38097322,62.60828393,63.86068118,65.13768253,66.44073529,67.76935702,69.12451259,70.50716687,71.91731986,73.35593642,74.82301655,76.31904269,77.84546214,79.40275733,80.99044583
BAIN,,2.412008117,2.42406398,2.44829507,2.472788764,2.497521187,2.528723193,2.566657383,2.605164525,2.644244619,2.697123304,2.751076274,2.806079656,2.862205069,2.919452513,2.97784586,3.037408984,3.098141885,3.160116182,3.223308001,3.287788963,3.353535193,3.420594438,3.489014443,3.55879521,3.629984483,3.702582262,3.776612422,3.85214658,3.92920861,4.007774639
BARKC1,,4.903686296,4.92820112,4.977479984,5.027257276,5.077532996,5.141003962,5.218116136,5.296395683,5.375829485,5.483358929,5.593013253,5.704884274,5.818971991,5.935355103,6.054059844,6.175151797,6.298644077,6.424615385,6.553118186,6.684178713,6.81786255,6.954222162,7.093296899,7.23516546,7.379867195,7.527467687,7.678019402,7.831574805,7.988212597,8.147972127
BERW,,99.39483448,99.89163649,100.8901594,101.8995036,102.9186856,104.2044682,105.767673,107.3544881,108.9649137,111.1439562,113.3672681,115.6338658,117.9467006,120.3057723,122.7120648,125.1665619,127.6692635,130.223121,132.8271506,135.4843035,138.1935961,140.9569958,143.7764702,146.6520193,149.5856106,152.5772441,155.6279036,158.7405403,161.9161382,165.1537133
BICF_1,,55.37079109,55.64760432,56.20404482,56.7661134,57.33381008,58.05050307,58.92122804,59.80513458,60.7020746,61.91626124,63.15444132,64.41765159,65.70589206,67.02005137,68.36042574,69.7277557,71.12218937,72.54461539,73.99562618,75.47551797,76.98503129,78.52475857,80.09514415,81.69707665,83.33100041,84.99765596,86.69763574,88.43153218,90.20023391,92.00418527
BLYTB1,,22.88386938,22.9982719,23.22823992,23.46053395,23.69515398,23.99135182,24.35120864,24.71651319,25.08720426,25.58900833,26.10072852,26.62279328,27.15520262,27.69832382,28.25227927,28.81737505,29.39367236,29.98153846,30.5812182,31.19283399,31.8166919,32.45303675,33.10205219,33.76410548,34.43938024,35.12818254,35.83075721,36.54734909,37.27832545,38.02386993
BLYTH132,,132.5016901,133.1641011,134.4956571,135.840681,137.1991728,138.9142112,140.9978464,143.113025,145.2593925,148.1649277,151.127879,154.1507272,157.2334723,160.378241,163.585742,166.8577475,170.1946118,173.5984615,177.0707143,180.612079,184.2243276,187.908878,191.6667933,195.5002,199.4101615,203.3984498,207.4664826,211.6156776,215.8481612,220.1649969
BONN,,13.56754566,13.63535989,13.77165977,13.9094368,14.04855668,14.22406796,14.43744778,14.65405045,14.87387598,15.17131859,15.47480404,15.78419807,16.09990351,16.42192038,16.75038296,17.08542554,17.4270481,17.77565352,18.13110751,18.49381292,18.86363546,19.24084371,19.62570624,20.01822305,20.41866271,20.82702523,21.24344487,21.66832451,22.10179843,22.54373234
BRAI_1,,20.94282689,21.04752562,21.25798743,21.47057795,21.68529717,21.95637109,22.28570433,22.62002323,22.95927176,23.41851209,23.88682744,24.36460992,24.85185954,25.34891242,25.85588059,26.37304413,26.90045908,27.43846154,27.98727558,28.54701325,29.11795464,29.70032382,30.29428884,30.90018582,31.51818281,32.14855991,32.79154119,33.44735073,34.11632464,34.79863096
BRAW_1,,18.38882361,18.4807542,18.66554994,18.85221478,19.04074874,19.27876486,19.56793551,19.86148381,20.15936057,20.56259598,20.9737997,21.39331603,21.82114497,22.25758164,22.70272442,23.15681924,23.61991529,24.09230769,24.5741932,25.06567017,25.56698456,26.07833311,26.59986337,27.13187047,27.67450198,28.22800383,28.79257276,29.36840552,29.95579724,30.55489548
BRFO_1,,15.57942,15.65730564,15.8138687,15.9720153,16.13174546,16.33339801,16.57838981,16.82709045,17.07945826,17.42108826,17.76946919,18.12489275,18.48735893,18.85711778,19.23425263,19.61897185,20.01131712,20.41153846,20.81980257,21.23619279,21.66091748,22.09414333,22.53599536,22.9867236,23.44645307,23.91539213,24.39370747,24.88156579,25.37921711,25.88678645
BURM_1,,26.5616341,26.69442274,26.96134991,27.23097691,27.50330373,27.8471048,28.26479574,28.68880995,29.11907638,29.70152753,30.29548846,30.90145648,31.51943162,32.14984014,32.79282416,33.4487389,34.11765542,34.8,35.49605684,36.20596803,36.93008881,37.66870338,38.42202487,39.19047957,39.97428064,40.7737833,41.58927176,42.4210302,43.2694849,44.13484902
BUSH_1,,4.086405247,4.106834267,4.147899986,4.189381063,4.231277497,4.284169969,4.348430113,4.413663069,4.479857904,4.569465774,4.660844378,4.754070228,4.849143326,4.946129253,5.04504987,5.145959831,5.248870064,5.353846154,5.460931821,5.570148927,5.681552125,5.795185135,5.911080749,6.02930455,6.149889329,6.272889739,6.398349501,6.526312338,6.656843831,6.789976773
CAAD_P,,6.934546404,6.969244402,7.038808834,7.10921545,7.180295814,7.270072672,7.379219771,7.489882802,7.602230202,7.754160269,7.909290637,8.067452868,8.228815401,8.393378234,8.561309804,8.732441676,8.907110722,9.085316942,9.267060337,9.452340907,9.641327087,9.834187317,10.03092159,10.23152992,10.43618073,10.64487403,10.85777824,11.07489338,11.29638788,11.52243018
CAIF_P,,151.4,151.4,151.4,188.4,188.4,188.4,188.4,188.4,188.4,188.4,188.4,188.4,188.4,188.4,188.4,188.4,188.4,188.4,188.4,188.4,188.4,188.4,188.4,188.4,188.4,188.4,188.4,188.4,188.4,188.4
CAMB_01,,62.7774006,63.09124143,63.72211354,64.35936658,65.00300055,65.81556114,66.80275762,67.80489889,68.82181705,70.19841795,71.60222175,73.03440388,74.49496434,75.98491064,77.50457863,79.0548079,80.63576636,82.24846154,83.89356511,85.5714129,87.28284451,89.02853163,90.808978,92.62519115,94.47767482,96.36726862,98.29464421,100.2604733,102.2657634,104.3110182
