GSP,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Comment
FERRA2,61894.9,62300.1,62763.1,63154.2,63481.3,63776.2,64082.0,64378.0,64661.9,64932.4,65209.9,65486.6,65754.8,66012.2,66261.2,66514.1,66757.4,66992.8,67212.1,67425.2,67645.1,67858.1,68048.5,68241.0,68434.4,68628.6,68824.8,69021.6,69218.0,69415.1,
Ferrybridge B (_M),57636.4,58013.4,58445.2,58809.8,59113.5,59389.2,59672.0,59948.7,60213.0,60464.8,60724.2,60981.6,61230.5,61470.3,61702.1,61939.4,62164.6,62383.6,62588.3,62786.3,62991.5,63189.2,63367.9,63547.6,63725.9,63907.2,64089.2,64271.9,64455.2,64639.1,
FOUR_1,9651.8,9715.2,9787.5,9848.3,9899.6,9944.8,9993.4,10038.9,10083.2,10126.3,10169.9,10211.6,10253.8,10293.4,10332.3,10373.3,10410.5,10447.1,10481.1,10513.9,10547.8,10581.3,10611.5,10642.7,10672.4,10701.7,10732.5,10763.4,10793.6,10823.9,
GRIW_1,131936.9,132798.3,133784.5,134622.0,135315.7,135947.1,136595.2,137227.6,137830.9,138410.3,139002.8,139591.5,140164.4,140712.4,141241.2,141783.9,142303.1,142803.0,143271.6,143723.9,144191.9,144644.6,145053.7,145464.8,145876.2,146291.0,146707.7,147126.0,147543.8,147965.3,
HARM_6,64019.3,64437.0,64915.3,65321.0,65658.1,65964.0,66279.4,66585.7,66879.2,67160.0,67447.3,67733.5,68011.2,68276.3,68533.8,68797.4,69048.7,69291.2,69518.6,69737.1,69966.6,70183.8,70382.2,70582.1,70781.9,70983.7,71185.7,71388.4,71591.3,71794.9,
HAWP_6,71678.6,72146.1,72682.4,73136.3,73513.5,73856.7,74209.6,74552.2,74881.1,75195.2,75517.2,75835.7,76147.0,76444.8,76733.3,77027.4,77310.0,77582.0,77835.0,78082.4,78335.4,78580.9,78805.0,79027.9,79252.3,79477.2,79703.2,79930.1,80158.0,80386.6,
JORD_3,31638.6,31846.1,32082.5,32282.2,32449.9,32601.0,32756.8,32907.5,33053.6,33192.0,33333.3,33475.0,33611.6,33744.1,33870.5,33999.9,34123.9,34245.5,34357.3,34465.4,34577.7,34685.8,34783.5,34883.9,34982.5,35081.6,35181.1,35281.0,35381.2,35481.7,
KEAD_1,162117.1,163176.1,164387.3,165415.6,166269.0,167045.5,167842.4,168618.2,169359.7,170071.7,170800.6,171522.1,172226.9,172898.1,173550.0,174214.9,174854.2,175468.8,176043.9,176600.2,177175.2,177732.0,178233.1,178737.6,179245.2,179754.4,180266.9,180779.2,181294.8,181809.7,
KIRKB1,111608.4,112338.4,113171.5,113879.7,114467.9,115001.2,115550.4,116084.1,116595.6,117085.3,117587.4,118083.4,118569.0,119031.7,119480.3,119937.3,120376.6,120801.5,121196.3,121579.6,121976.5,122358.4,122703.5,123052.1,123401.2,123750.8,124104.5,124457.2,124811.7,125167.3,
KNAR,86359.5,86924.5,87569.7,88117.9,88572.0,88984.8,89409.5,89824.0,90218.8,90597.5,90986.4,91369.7,91745.8,92103.5,92451.4,92805.5,93145.0,93471.9,93779.9,94075.7,94382.6,94678.2,94945.3,95213.8,95483.6,95756.9,96028.9,96302.0,96576.0,96850.9,
LACK_6,119175.2,119954.0,120844.3,121599.6,122226.5,122797.5,123383.8,123953.5,124500.3,125023.6,125558.4,126089.6,126606.7,127100.2,127579.9,128069.9,128539.1,128989.9,129413.2,129822.2,130246.1,130653.1,131023.0,131393.6,131766.3,132140.4,132517.1,132895.3,133271.5,133651.3,
