GSP,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,Comment
Boat of Garten,0.086276709,0.086276709,0.086276709,0.086276709,0.086276709,0.086276709,0.086276709,0.086276709,0.081523171,0.075977377,0.069322424,0.061003733,0.049912146,0.033274764,,,,,,,,,,,,,,,,,
Bolney,2.720515523,2.720515523,2.720515523,2.720515523,2.720515523,2.720515523,2.720515523,2.720515523,2.57062486,2.395752421,2.185905493,1.923596834,1.573851955,1.049234637,,,,,,,,,,,,,,,,,
Bonnybridge,0.460142446,0.460142446,0.460142446,0.460142446,0.460142446,0.460142446,0.460142446,0.460142446,0.434790245,0.405212678,0.369719596,0.325353245,0.266198109,0.177465406,,,,,,,,,,,,,,,,,
Botley Wood,0.00095863,0.00095863,0.00095863,0.00095863,0.00095863,0.00095863,0.00095863,0.00095863,0.000905813,0.000844193,0.000770249,0.000677819,0.000554579,0.00036972,,,,,,,,,,,,,,,,,
Braco West,0.142644158,0.142644158,0.142644158,0.142644158,0.142644158,0.142644158,0.142644158,0.142644158,0.134784976,0.12561593,0.114613075,0.100859506,0.082521414,0.055014276,,,,,,,,,,,,,,,,,
Bradford West,0.657792799,0.657792799,0.657792799,0.657792799,0.657792799,0.657792799,0.657792799,0.657792799,0.621550772,0.579268406,0.528529568,0.46510602,0.380541289,0.253694193,,,,,,,,,,,,,,,,,
Braintree,0.243463286,0.243463286,0.243463286,0.243463286,0.243463286,0.243463286,0.243463286,0.243463286,0.23004933,0.214399716,0.195620179,0.172145757,0.140846529,0.093897686,,,,,,,,,,,,,,,,,
Bramford,7.096115492,7.096115492,7.096115492,7.096115492,7.096115492,7.096115492,7.096115492,7.096115492,6.705144942,6.249012633,5.701653862,5.017455399,4.105190781,2.736793854,,,,,,,,,,,,,,,,,
Bramley,3.509516023,3.509516023,3.509516023,3.509516023,3.509516023,3.509516023,3.509516023,3.509516023,3.316154259,3.090565534,2.819859064,2.481475976,2.030298526,1.353532351,,,,,,,,,,,,,,,,,
Bredbury,0.077610693,0.077610693,0.077610693,0.077610693,0.077610693,0.077610693,0.077610693,0.077610693,0.073334621,0.068345872,0.062359372,0.054876247,0.044898748,0.029932499,,,,,,,,,,,,,,,,,
Bridge of Dun,0.825370926,0.825370926,0.825370926,0.825370926,0.825370926,0.825370926,0.825370926,0.825370926,0.779895944,0.726841798,0.663176823,0.583595605,0.477487313,0.318324875,,,,,,,,,,,,,,,,,
Bridgewater,2.904630019,2.904630019,2.904630019,2.904630019,2.904630019,2.904630019,2.904630019,2.904630019,2.744595307,2.557888143,2.333839547,2.053778801,1.680364474,1.120242982,,,,,,,,,,,,,,,,,
Brimsdown,0.949992839,0.949992839,0.949992839,0.949992839,0.949992839,0.949992839,0.949992839,0.949992839,0.897651636,0.836586899,0.763309214,0.671712108,0.549582634,0.366388423,,,,,,,,,,,,,,,,,
Broadford,0.00095863,0.00095863,0.00095863,0.00095863,0.00095863,0.00095863,0.00095863,0.00095863,0.000905813,0.000844193,0.000770249,0.000677819,0.000554579,0.00036972,,,,,,,,,,,,,,,,,
Broxburn,0.329768753,0.329768753,0.329768753,0.329768753,0.329768753,0.329768753,0.329768753,0.329768753,0.311599676,0.290402419,0.264965711,0.233169825,0.190775312,0.127183541,,,,,,,,,,,,,,,,,
Burwell Main,0.497490675,0.497490675,0.497490675,0.497490675,0.497490675,0.497490675,0.497490675,0.497490675,0.47008072,0.43810244,0.399728504,0.351761083,0.287804523,0.191869682,,,,,,,,,,,,,,,,,
Bushbury,1.151314745,1.151314745,1.151314745,1.151314745,1.151314745,1.151314745,1.151314745,1.151314745,1.087881426,1.013875887,0.92506924,0.814060931,0.666049853,0.444033235,,,,,,,,,,,,,,,,,
Bustleholme,1.398880968,1.398880968,1.398880968,1.398880968,1.398880968,1.398880968,1.398880968,1.398880968,1.321807636,1.231888749,1.123986085,0.989107755,0.809269981,0.539513321,,,,,,,,,,,,,,,,,
Camblesforth,0.088193969,0.088193969,0.088193969,0.088193969,0.088193969,0.088193969,0.088193969,0.088193969,0.083334797,0.077665763,0.070862923,0.062359372,0.051021304,0.034014203,,,,,,,,,,,,,,,,,
Canterbury,0.436157521,0.436157521,0.436157521,0.436157521,0.436157521,0.436157521,0.436157521,0.436157521,0.412126804,0.384090967,0.350447962,0.308394207,0.252322533,0.168215022,,,,,,,,,,,,,,,,,
Capenhurst,0.522424644,0.522424644,0.522424644,0.522424644,0.522424644,0.522424644,0.522424644,0.522424644,0.493640917,0.460059902,0.419762684,0.369391162,0.302229133,0.201486088,,,,,,,,,,,,,,,,,
Cardiff East,0.002856718,0.002856718,0.002856718,0.002856718,0.002856718,0.002856718,0.002856718,0.002856718,0.002699323,0.002515695,0.002295342,0.002019901,0.001652647,0.001101764,,,,,,,,,,,,,,,,,
Carrington,0.00095863,0.00095863,0.00095863,0.00095863,0.00095863,0.00095863,0.00095863,0.00095863,0.000905813,0.000844193,0.000770249,0.000677819,0.000554579,0.00036972,,,,,,,,,,,,,,,,,
Cellarhead,2.125858101,2.125858101,2.125858101,2.125858101,2.125858101,2.125858101,2.125858101,2.125858101,2.008730933,1.87208257,1.708104535,1.503131991,1.229835265,0.819890177,,,,,,,,,,,,,,,,,
Chapelcross,0.975396537,0.975396537,0.975396537,0.975396537,0.975396537,0.975396537,0.975396537,0.975396537,0.921655681,0.858958015,0.783720817,0.689674319,0.564278988,0.376185992,,,,,,,,,,,,,,,,,
Chessington,0.734253136,0.734253136,0.734253136,0.734253136,0.734253136,0.734253136,0.734253136,0.734253136,0.693798418,0.646601246,0.589964641,0.519168884,0.424774541,0.283183028,,,,,,,,,,,,,,,,,
Chesterfield,5.594996625,5.594996625,5.594996625,5.594996625,5.594996625,5.594996625,5.594996625,5.594996625,5.286732348,4.927090692,4.495520704,3.95605822,3.236774907,2.157849938,,,,,,,,,,,,,,,,,
Chickerell,1.580867305,1.580867305,1.580867305,1.580867305,1.580867305,1.580867305,1.580867305,1.580867305,1.493767178,1.392150363,1.270210186,1.117784963,0.914551334,0.609700889,,,,,,,,,,,,,,,,,
Clayhills,0.000949044,0.000949044,0.000949044,0.000949044,0.000949044,0.000949044,0.000949044,0.000949044,0.000896755,0.000835751,0.000762547,0.000671041,0.000549034,0.000366022,,,,,,,,,,,,,,,,,
Cockenzie,0.00095863,0.00095863,0.00095863,0.00095863,0.00095863,0.00095863,0.00095863,0.00095863,0.000905813,0.000844193,0.000770249,0.000677819,0.000554579,0.00036972,,,,,,,,,,,,,,,,,
Connah's Quay,0.092977533,0.092977533,0.092977533,0.092977533,0.092977533,0.092977533,0.092977533,0.092977533,0.087854804,0.081878287,0.074706466,0.06574169,0.053788655,0.035859104,,,,,,,,,,,,,,,,,
Coupar Angus,0.348557903,0.348557903,0.348557903,0.348557903,0.348557903,0.348557903,0.348557903,0.348557903,0.329353611,0.306948603,0.280062594,0.246455083,0.201645068,0.134430045,,,,,,,,,,,,,,,,,
Coventry,2.922144191,2.922144191,2.922144191,2.922144191,2.922144191,2.922144191,2.922144191,2.922144191,2.761144511,2.573311551,2.347911999,2.066162559,1.690496639,1.126997759,,,,,,,,,,,,,,,,,
Cowley,1.934870227,1.934870227,1.934870227,1.934870227,1.934870227,1.934870227,1.934870227,1.934870227,1.828265807,1.703893983,1.554647795,1.36809006,1.119346412,0.746230942,,,,,,,,,,,,,,,,,
Coylton,0.150504925,0.150504925,0.150504925,0.150504925,0.150504925,0.150504925,0.150504925,0.150504925,0.142212643,0.132538313,0.120929118,0.106417624,0.087068965,0.058045977,,,,,,,,,,,,,,,,,
Craigiebuckler,0.000949044,0.000949044,0.000949044,0.000949044,0.000949044,0.000949044,0.000949044,0.000949044,0.000896755,0.000835751,0.000762547,0.000671041,0.000549034,0.000366022,,,,,,,,,,,,,,,,,
Creyke Beck,5.087392403,5.087392403,5.087392403,5.087392403,5.087392403,5.087392403,5.087392403,5.087392403,4.8070953,4.480082015,4.087666072,3.597146143,2.943119572,1.962079714,,,,,,,,,,,,,,,,,
Cupar,0.361882861,0.361882861,0.361882861,0.361882861,0.361882861,0.361882861,0.361882861,0.361882861,0.341944412,0.318682887,0.290769058,0.255876771,0.209353721,0.139569148,,,,,,,,,,,,,,,,,
Devonside,0.001898088,0.001898088,0.001898088,0.001898088,0.001898088,0.001898088,0.001898088,0.001898088,0.00179351,0.001671502,0.001525093,0.001342082,0.001098067,0.000732045,,,,,,,,,,,,,,,,,
Dounreay,0.188850129,0.188850129,0.188850129,0.188850129,0.188850129,0.188850129,0.188850129,0.188850129,0.178445163,0.166306036,0.151739084,0.133530394,0.109252141,0.07283476,,,,,,,,,,,,,,,,,
Drakelow,2.0009486,2.0009486,2.0009486,2.0009486,2.0009486,2.0009486,2.0009486,2.0009486,1.890703498,1.762084212,1.60774107,1.414812141,1.15757357,0.771715713,,,,,,,,,,,,,,,,,
Drax,0.30100985,0.30100985,0.30100985,0.30100985,0.30100985,0.30100985,0.30100985,0.30100985,0.284425285,0.265076627,0.241858236,0.212835248,0.17413793,0.116091953,,,,,,,,,,,,,,,,,
Dumfries 11,0.567985137,0.567985137,0.567985137,0.567985137,0.567985137,0.567985137,0.567985137,0.567985137,0.53669119,0.500181585,0.456370059,0.401605652,0.328586443,0.219057628,,,,,,,,,,,,,,,,,
Dumfries 33,0.567985137,0.567985137,0.567985137,0.567985137,0.567985137,0.567985137,0.567985137,0.567985137,0.53669119,0.500181585,0.456370059,0.401605652,0.328586443,0.219057628,,,,,,,,,,,,,,,,,
Dumfries ICI,0.567985137,0.567985137,0.567985137,0.567985137,0.567985137,0.567985137,0.567985137,0.567985137,0.53669119,0.500181585,0.456370059,0.401605652,0.328586443,0.219057628,,,,,,,,,,,,,,,,,
Dunbar B,0.129415063,0.129415063,0.129415063,0.129415063,0.129415063,0.129415063,0.129415063,0.129415063,0.122284756,0.113966066,0.103983636,0.0915056,0.074868218,0.049912146,,,,,,,,,,,,,,,,,
Dyce,1.236632824,1.236632824,1.236632824,1.236632824,1.236632824,1.236632824,1.236632824,1.236632824,1.168498784,1.089009071,0.993621415,0.874386845,0.715407419,0.476938279,,,,,,,,,,,,,,,,,
Ealing,0.782232572,0.782232572,0.782232572,0.782232572,0.782232572,0.782232572,0.782232572,0.782232572,0.739134359,0.68885311,0.628515611,0.553093738,0.45253124,0.301687493,,,,,,,,,,,,,,,,,
East Claydon (_B),1.509823229,1.509823229,1.509823229,1.509823229,1.509823229,1.509823229,1.509823229,1.509823229,1.426637376,1.329587214,1.21312702,1.067551778,0.873451455,0.58230097,,,,,,,,,,,,,,,,,
East Kilbride,0.000949044,0.000949044,0.000949044,0.000949044,0.000949044,0.000949044,0.000949044,0.000949044,0.000896755,0.000835751,0.000762547,0.000671041,0.000549034,0.000366022,,,,,,,,,,,,,,,,,
Eaton Socon,1.531852548,1.531852548,1.531852548,1.531852548,1.531852548,1.531852548,1.531852548,1.531852548,1.447452959,1.348986771,1.230827346,1.083128065,0.886195689,0.590797126,,,,,,,,,,,,,,,,,
Eccles,0.061831641,0.061831641,0.061831641,0.061831641,0.061831641,0.061831641,0.061831641,0.061831641,0.058424939,0.054450454,0.049681071,0.043719342,0.035770371,0.023846914,,,,,,,,,,,,,,,,,
Elgin,1.19541173,1.19541173,1.19541173,1.19541173,1.19541173,1.19541173,1.19541173,1.19541173,1.129548825,1.052708769,0.960500701,0.845240617,0.691560505,0.461040337,,,,,,,,,,,,,,,,,
Elland,0.568438888,0.568438888,0.568438888,0.568438888,0.568438888,0.568438888,0.568438888,0.568438888,0.537119941,0.50058117,0.456734644,0.401926487,0.328848944,0.219232629,,,,,,,,,,,,,,,,,
Elstree,0.001898088,0.001898088,0.001898088,0.001898088,0.001898088,0.001898088,0.001898088,0.001898088,0.00179351,0.001671502,0.001525093,0.001342082,0.001098067,0.000732045,,,,,,,,,,,,,,,,,
Enderby,0.972041331,0.972041331,0.972041331,0.972041331,0.972041331,0.972041331,0.972041331,0.972041331,0.918485335,0.856003339,0.781024945,0.687301951,0.56233796,0.374891973,,,,,,,,,,,,,,,,,
Exeter,4.50745954,4.50745954,4.50745954,4.50745954,4.50745954,4.50745954,4.50745954,4.50745954,4.259114661,3.96937897,3.621696141,3.187092604,2.607621221,1.738414147,,,,,,,,,,,,,,,,,
Fawley,1.271143508,1.271143508,1.271143508,1.271143508,1.271143508,1.271143508,1.271143508,1.271143508,1.201108053,1.119400022,1.021350385,0.898788339,0.735372277,0.490248185,,,,,,,,,,,,,,,,,
Feckenham,5.19668582,5.19668582,5.19668582,5.19668582,5.19668582,5.19668582,5.19668582,5.19668582,4.910367042,4.576328468,4.175482178,3.674424317,3.006347168,2.004231446,,,,,,,,,,,,,,,,,
Ferrybridge A,1.919177453,1.919177453,1.919177453,1.919177453,1.919177453,1.919177453,1.919177453,1.919177453,1.813437648,1.690074543,1.542038816,1.356994158,1.110267948,0.740178632,,,,,,,,,,,,,,,,,
Ferrybridge B (_M),3.373409722,3.373409722,3.373409722,3.373409722,3.373409722,3.373409722,3.373409722,3.373409722,3.187546927,2.970707,2.710499088,2.385239197,1.951559343,1.301039562,,,,,,,,,,,,,,,,,
Fiddes,0.137074517,0.137074517,0.137074517,0.137074517,0.137074517,0.137074517,0.137074517,0.137074517,0.129522202,0.120711168,0.110137927,0.096921376,0.079299308,0.052866205,,,,,,,,,,,,,,,,,
Fiddlers Ferry,0.572493893,0.572493893,0.572493893,0.572493893,0.572493893,0.572493893,0.572493893,0.572493893,0.54095153,0.504152106,0.459992798,0.404793662,0.331194814,0.220796543,,,,,,,,,,,,,,,,,
Fleet,2.991750322,2.991750322,2.991750322,2.991750322,2.991750322,2.991750322,2.991750322,2.991750322,2.826915593,2.63460841,2.40383979,2.115379015,1.730764649,1.153843099,,,,,,,,,,,,,,,,,
Fort William,0.215691772,0.215691772,0.215691772,0.215691772,0.215691772,0.215691772,0.215691772,0.215691772,0.203807927,0.189943443,0.173306061,0.152509333,0.124780364,0.083186909,,,,,,,,,,,,,,,,,
Frodsham,0.848857364,0.848857364,0.848857364,0.848857364,0.848857364,0.848857364,0.848857364,0.848857364,0.802088363,0.747524529,0.682047928,0.600202176,0.491074508,0.327383005,,,,,,,,,,,,,,,,,
Galashiels,1.801543953,1.801543953,1.801543953,1.801543953,1.801543953,1.801543953,1.801543953,1.801543953,1.702285333,1.58648361,1.447521542,1.273818957,1.04221551,0.69481034,,,,,,,,,,,,,,,,,
Glenluce,1.422223611,1.422223611,1.422223611,1.422223611,1.422223611,1.422223611,1.422223611,1.422223611,1.343864183,1.252444851,1.142741652,1.005612654,0.82277399,0.548515993,,,,,,,,,,,,,,,,,
Gorgie,0.478356418,0.478356418,0.478356418,0.478356418,0.478356418,0.478356418,0.478356418,0.478356418,0.452000692,0.421252346,0.38435433,0.338231811,0.276735118,0.184490079,,,,,,,,,,,,,,,,,
Govan,0.000949044,0.000949044,0.000949044,0.000949044,0.000949044,0.000949044,0.000949044,0.000949044,0.000896755,0.000835751,0.000762547,0.000671041,0.000549034,0.000366022,,,,,,,,,,,,,,,,,
Grangemouth A,0.000474522,0.000474522,0.000474522,0.000474522,0.000474522,0.000474522,0.000474522,0.000474522,0.000448377,0.000417876,0.000381273,0.000335521,0.000274517,0.000183011,,,,,,,,,,,,,,,,,
Grangemouth C,0.000474522,0.000474522,0.000474522,0.000474522,0.000474522,0.000474522,0.000474522,0.000474522,0.000448377,0.000417876,0.000381273,0.000335521,0.000274517,0.000183011,,,,,,,,,,,,,,,,,
Grendon,3.510215823,3.510215823,3.510215823,3.510215823,3.510215823,3.510215823,3.510215823,3.510215823,3.316815502,3.091181795,2.820421345,2.481970784,2.030703369,1.353802246,,,,,,,,,,,,,,,,,
Grimsby West,1.008469275,1.008469275,1.008469275,1.008469275,1.008469275,1.008469275,1.008469275,1.008469275,0.952906229,0.888082676,0.810294413,0.713059083,0.583411977,0.388941318,,,,,,,,,,,,,,,,,
Hackney 132kV,0.183088762,0.183088762,0.183088762,0.183088762,0.183088762,0.183088762,0.183088762,0.183088762,0.173001227,0.161232436,0.147109887,0.1294567,0.105919119,0.070612746,,,,,,,,,,,,,,,,,
Hams Hall,0.719528578,0.719528578,0.719528578,0.719528578,0.719528578,0.719528578,0.719528578,0.719528578,0.67988513,0.633634441,0.578133614,0.50875758,0.416256202,0.277504135,,,,,,,,,,,,,,,,,
Harker,6.638724315,6.638724315,6.638724315,6.638724315,6.638724315,6.638724315,6.638724315,6.638724315,6.27295438,5.846222789,5.334144881,4.694047495,3.840584314,2.560389543,,,,,,,,,,,,,,,,,
Hart Moor,0.4936945,0.4936945,0.4936945,0.4936945,0.4936945,0.4936945,0.4936945,0.4936945,0.466493701,0.434759435,0.396678317,0.349076919,0.285608388,0.190405592,,,,,,,,,,,,,,,,,
Hawick,0.191726019,0.191726019,0.191726019,0.191726019,0.191726019,0.191726019,0.191726019,0.191726019,0.181162602,0.168838616,0.154049832,0.135563852,0.110915879,0.073943919,,,,,,,,,,,,,,,,,
Hawthorn Pit,0.002856718,0.002856718,0.002856718,0.002856718,0.002856718,0.002856718,0.002856718,0.002856718,0.002699323,0.002515695,0.002295342,0.002019901,0.001652647,0.001101764,,,,,,,,,,,,,,,,,
Heysham (NGET),1.284564329,1.284564329,1.284564329,1.284564329,1.284564329,1.284564329,1.284564329,1.284564329,1.213789435,1.131218725,1.032133873,0.908277808,0.743136389,0.495424259,,,,,,,,,,,,,,,,,
Hurst,0.004735633,0.004735633,0.004735633,0.004735633,0.004735633,0.004735633,0.004735633,0.004735633,0.004474716,0.004170314,0.003805031,0.003348427,0.002739622,0.001826415,,,,,,,,,,,,,,,,,
Hutton,0.553110393,0.553110393,0.553110393,0.553110393,0.553110393,0.553110393,0.553110393,0.553110393,0.522635991,0.487082522,0.44441836,0.391088157,0.319981219,0.213320813,,,,,,,,,,,,,,,,,
Indian Queens,2.838474956,2.838474956,2.838474956,2.838474956,2.838474956,2.838474956,2.838474956,2.838474956,2.682085151,2.499630379,2.280684652,2.007002494,1.64209295,1.094728633,,,,,,,,,,,,,,,,,
Inverness,0.943263256,0.943263256,0.943263256,0.943263256,0.943263256,0.943263256,0.943263256,0.943263256,0.891292828,0.830660663,0.757902065,0.666953817,0.545689487,0.363792991,,,,,,,,,,,,,,,,,
Iron Acton,3.809567243,3.809567243,3.809567243,3.809567243,3.809567243,3.809567243,3.809567243,3.809567243,3.599673731,3.354797967,3.06094705,2.693633404,2.203881876,1.469254584,,,,,,,,,,,,,,,,,
Ironbridge,1.637819519,1.637819519,1.637819519,1.637819519,1.637819519,1.637819519,1.637819519,1.637819519,1.547581529,1.442303874,1.315970688,1.158054206,0.947498895,0.63166593,,,,,,,,,,,,,,,,,
Iver 132kV,0.451505189,0.451505189,0.451505189,0.451505189,0.451505189,0.451505189,0.451505189,0.451505189,0.42662887,0.397606498,0.362779651,0.319246093,0.261201349,0.174134233,,,,,,,,,,,,,,,,,
Iver 66kV,0.307710675,0.307710675,0.307710675,0.307710675,0.307710675,0.307710675,0.307710675,0.307710675,0.290756918,0.270977536,0.247242278,0.217573204,0.17801444,0.118676293,,,,,,,,,,,,,,,,,
Johnstone,0.000949044,0.000949044,0.000949044,0.000949044,0.000949044,0.000949044,0.000949044,0.000949044,0.000896755,0.000835751,0.000762547,0.000671041,0.000549034,0.000366022,,,,,,,,,,,,,,,,,
Jordanthorpe,0.000949044,0.000949044,0.000949044,0.000949044,0.000949044,0.000949044,0.000949044,0.000949044,0.000896755,0.000835751,0.000762547,0.000671041,0.000549034,0.000366022,,,,,,,,,,,,,,,,,
Keadby,5.68371784,5.68371784,5.68371784,5.68371784,5.68371784,5.68371784,5.68371784,5.68371784,5.370565342,5.005220761,4.566807264,4.018790392,3.28810123,2.192067487,,,,,,,,,,,,,,,,,
Kearsley 132kV,1.216444074,1.216444074,1.216444074,1.216444074,1.216444074,1.216444074,1.216444074,1.216444074,1.149422362,1.071230365,0.977399968,0.860111972,0.703727977,0.469151985,,,,,,,,,,,,,,,,,
Keith,0.667206547,0.667206547,0.667206547,0.667206547,0.667206547,0.667206547,0.667206547,0.667206547,0.630445856,0.587558382,0.536093415,0.471762205,0.385987259,0.257324839,,,,,,,,,,,,,,,,,
Kemsley,0.709386271,0.709386271,0.709386271,0.709386271,0.709386271,0.709386271,0.709386271,0.709386271,0.670301628,0.624702878,0.569984378,0.501586252,0.410388752,0.273592501,,,,,,,,,,,,,,,,,
Killermont,1.120628996,1.120628996,1.120628996,1.120628996,1.120628996,1.120628996,1.120628996,1.120628996,1.058886352,0.986853267,0.900413564,0.792363937,0.648297766,0.432198511,,,,,,,,,,,,,,,,,
Kilmarnock Town,0.741021064,0.741021064,0.741021064,0.741021064,0.741021064,0.741021064,0.741021064,0.741021064,0.700193457,0.652561249,0.5954026,0.523954288,0.428689872,0.285793248,,,,,,,,,,,,,,,,,
Kingsnorth,0.317296976,0.317296976,0.317296976,0.317296976,0.317296976,0.317296976,0.317296976,0.317296976,0.299815049,0.279419467,0.254944769,0.224351397,0.183560234,0.122373489,,,,,,,,,,,,,,,,,
Kintore,0.050797809,0.050797809,0.050797809,0.050797809,0.050797809,0.050797809,0.050797809,0.050797809,0.047999031,0.044733791,0.040815503,0.035917643,0.029387162,0.019591441,,,,,,,,,,,,,,,,,
Kirkby (_D),1.708470557,1.708470557,1.708470557,1.708470557,1.708470557,1.708470557,1.708470557,1.708470557,1.614339948,1.504520904,1.372738051,1.208009485,0.988371397,0.658914265,,,,,,,,,,,,,,,,,
Kirkby (_G),0.555046826,0.555046826,0.555046826,0.555046826,0.555046826,0.555046826,0.555046826,0.555046826,0.524465733,0.488787792,0.445974263,0.392457351,0.321101469,0.214067646,,,,,,,,,,,,,,,,,
Kirkstall B,0.002847131,0.002847131,0.002847131,0.002847131,0.002847131,0.002847131,0.002847131,0.002847131,0.002690265,0.002507253,0.00228764,0.002013123,0.001647101,0.001098067,,,,,,,,,,,,,,,,,
Knaresborough,0.688286823,0.688286823,0.688286823,0.688286823,0.688286823,0.688286823,0.688286823,0.688286823,0.650364684,0.606122188,0.553031194,0.48666745,0.398182459,0.265454973,,,,,,,,,,,,,,,,,
Lackenby,0.507489187,0.507489187,0.507489187,0.507489187,0.507489187,0.507489187,0.507489187,0.507489187,0.47952835,0.446907374,0.407762202,0.358830738,0.293588786,0.195725857,,,,,,,,,,,,,,,,,
Laleham,0.281837248,0.281837248,0.281837248,0.281837248,0.281837248,0.281837248,0.281837248,0.281837248,0.266309025,0.248192765,0.226453253,0.199278862,0.163046342,0.108697561,,,,,,,,,,,,,,,,,
Landulph,1.732225411,1.732225411,1.732225411,1.732225411,1.732225411,1.732225411,1.732225411,1.732225411,1.636785995,1.525440009,1.391824825,1.224805846,1.002113874,0.668075916,,,,,,,,,,,,,,,,,
Legacy,6.124141265,6.124141265,6.124141265,6.124141265,6.124141265,6.124141265,6.124141265,6.124141265,5.786723014,5.393068387,4.920682835,4.330200895,3.542891641,2.361927761,,,,,,,,,,,,,,,,,
Lister Drive,1.131729933,1.131729933,1.131729933,1.131729933,1.131729933,1.131729933,1.131729933,1.131729933,1.069375666,0.996629022,0.90933305,0.800213084,0.654719796,0.436479864,,,,,,,,,,,,,,,,,
Littlebrook (_C),0.483111223,0.483111223,0.483111223,0.483111223,0.483111223,0.483111223,0.483111223,0.483111223,0.456493525,0.425439544,0.388174766,0.341593794,0.279485832,0.186323888,,,,,,,,,,,,,,,,,
Livingston East,0.002847131,0.002847131,0.002847131,0.002847131,0.002847131,0.002847131,0.002847131,0.002847131,0.002690265,0.002507253,0.00228764,0.002013123,0.001647101,0.001098067,,,,,,,,,,,,,,,,,
Lovedean,1.655247414,1.655247414,1.655247414,1.655247414,1.655247414,1.655247414,1.655247414,1.655247414,1.56404921,1.457651304,1.329973818,1.17037696,0.957581149,0.638387433,,,,,,,,,,,,,,,,,
