Primary,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
BROA_P,4.742,4.683,4.549,4.438,4.355,4.290,4.237,4.198,4.172,4.143,4.091,4.043,4.006,3.971,3.929,3.853,3.798,3.746,3.693,3.645,3.589,3.558,3.530,3.512,3.497,3.488,3.482,3.475,3.469,3.462
BROR_P,2.155,2.129,2.068,2.017,1.980,1.950,1.926,1.908,1.896,1.883,1.859,1.838,1.821,1.805,1.786,1.751,1.726,1.703,1.679,1.657,1.631,1.617,1.604,1.596,1.590,1.586,1.583,1.580,1.577,1.574
BROX,16.065,15.865,15.413,15.034,14.752,14.530,14.352,14.218,14.129,14.033,13.855,13.692,13.566,13.447,13.306,13.046,12.861,12.683,12.505,12.342,12.149,12.045,11.949,11.889,11.838,11.808,11.786,11.763,11.741,11.719
BRWA1,75.540,74.599,72.471,70.693,69.367,68.321,67.484,66.856,66.438,65.985,65.148,64.380,63.787,63.229,62.567,61.346,60.474,59.637,58.800,58.033,57.126,56.638,56.185,55.906,55.661,55.522,55.417,55.313,55.208,55.103
BUMU_P,12.159,12.008,11.666,11.380,11.168,10.999,10.865,10.764,10.697,10.624,10.490,10.367,10.271,10.182,10.075,9.879,9.740,9.605,9.471,9.348,9.202,9.124,9.051,9.006,8.967,8.945,8.928,8.911,8.894,8.877
BURM_1,104.297,102.997,100.059,97.604,95.774,94.329,93.174,92.307,91.729,91.103,89.947,88.888,88.070,87.299,86.384,84.699,83.495,82.339,81.184,80.124,78.873,78.198,77.572,77.187,76.850,76.658,76.513,76.369,76.224,76.080
BUSH_1,82.081,81.058,78.746,76.814,75.374,74.237,73.327,72.645,72.191,71.698,70.788,69.955,69.310,68.704,67.984,66.658,65.710,64.801,63.891,63.058,62.072,61.542,61.049,60.746,60.481,60.329,60.216,60.102,59.988,59.875
BUST_1,157.887,155.919,151.472,147.755,144.985,142.798,141.049,139.737,138.862,137.914,136.165,134.561,133.322,132.156,130.771,128.219,126.397,124.648,122.898,121.295,119.399,118.379,117.431,116.848,116.338,116.046,115.828,115.609,115.390,115.172
CAAD_P,5.609,5.539,5.381,5.249,5.151,5.074,5.012,4.965,4.934,4.901,4.839,4.782,4.738,4.697,4.648,4.557,4.493,4.431,4.369,4.312,4.245,4.209,4.175,4.154,4.136,4.126,4.118,4.110,4.103,4.095
CAMB_01,14.274,14.096,13.694,13.358,13.108,12.910,12.752,12.633,12.554,12.468,12.310,12.165,12.053,11.948,11.823,11.592,11.427,11.269,11.111,10.966,10.795,10.702,10.617,10.564,10.518,10.491,10.472,10.452,10.432,10.412
CANTN1;RICH1;RICH_J,81.312,80.298,78.008,76.094,74.667,73.541,72.640,71.964,71.514,71.026,70.125,69.299,68.661,68.060,67.347,66.033,65.094,64.194,63.293,62.467,61.491,60.965,60.477,60.177,59.914,59.764,59.651,59.539,59.426,59.313
CAPEA1,123.098,121.563,118.097,115.198,113.039,111.334,109.970,108.947,108.265,107.526,106.162,104.912,103.945,103.036,101.956,99.967,98.546,97.183,95.819,94.568,93.091,92.295,91.556,91.101,90.704,90.476,90.306,90.135,89.965,89.794
CARE_1,47.166,46.578,45.250,44.139,43.312,42.658,42.136,41.744,41.483,41.199,40.677,40.198,39.828,39.479,39.065,38.303,37.759,37.236,36.714,36.235,35.668,35.364,35.081,34.906,34.754,34.667,34.601,34.536,34.471,34.405
CARR_1,137.646,135.930,132.054,128.813,126.398,124.492,122.966,121.823,121.060,120.234,118.709,117.311,116.230,115.214,114.006,111.782,110.193,108.668,107.143,105.745,104.093,103.203,102.377,101.868,101.423,101.169,100.979,100.788,100.597,100.407
CASS_P,0.201,0.198,0.193,0.188,0.184,0.182,0.179,0.178,0.177,0.175,0.173,0.171,0.170,0.168,0.166,0.163,0.161,0.159,0.156,0.154,0.152,0.151,0.149,0.149,0.148,0.148,0.147,0.147,0.147,0.147
CATY,7.241,7.151,6.947,6.777,6.650,6.549,6.469,6.409,6.369,6.325,6.245,6.172,6.115,6.061,5.998,5.881,5.797,5.717,5.637,5.563,5.476,5.429,5.386,5.359,5.336,5.322,5.312,5.302,5.292,5.282
CEAN_P,0.452,0.446,0.434,0.423,0.415,0.409,0.404,0.400,0.398,0.395,0.390,0.385,0.382,0.379,0.375,0.367,0.362,0.357,0.352,0.348,0.342,0.339,0.336,0.335,0.333,0.333,0.332,0.331,0.331,0.330
CELL_1,264.029,260.737,253.302,247.085,242.453,238.796,235.870,233.676,232.214,230.629,227.703,225.022,222.949,220.999,218.683,214.417,211.369,208.444,205.518,202.836,199.667,197.961,196.376,195.401,194.547,194.060,193.694,193.328,192.963,192.597
CHAP,11.267,11.126,10.809,10.544,10.346,10.190,10.065,9.972,9.909,9.841,9.717,9.602,9.514,9.431,9.332,9.150,9.020,8.895,8.770,8.656,8.520,8.447,8.380,8.338,8.302,8.281,8.265,8.250,8.234,8.219
CHAR_P,9.961,9.837,9.557,9.323,9.148,9.011,8.901,8.818,8.763,8.703,8.593,8.492,8.414,8.341,8.254,8.093,7.979,7.869,7.759,7.658,7.538,7.474,7.415,7.378,7.346,7.327,7.314,7.300,7.286,7.272
CHAS,7.424,7.331,7.122,6.947,6.817,6.714,6.632,6.570,6.529,6.484,6.402,6.327,6.269,6.214,6.149,6.029,5.943,5.861,5.778,5.703,5.614,5.566,5.521,5.494,5.470,5.456,5.446,5.436,5.425,5.415
CHIC_1,29.346,28.981,28.154,27.463,26.948,26.542,26.217,25.973,25.810,25.634,25.309,25.011,24.781,24.564,24.306,23.832,23.493,23.168,22.843,22.545,22.193,22.003,21.827,21.719,21.624,21.570,21.529,21.488,21.448,21.407
CHSI_1,96.544,95.340,92.622,90.348,88.655,87.317,86.248,85.445,84.911,84.331,83.261,82.281,81.523,80.810,79.963,78.403,77.289,76.219,75.149,74.169,73.010,72.386,71.806,71.450,71.138,70.959,70.826,70.692,70.558,70.424
CHTE_1,191.990,189.597,184.190,179.670,176.301,173.642,171.515,169.919,168.856,167.703,165.576,163.626,162.119,160.701,159.017,155.915,153.699,151.571,149.444,147.494,145.189,143.948,142.796,142.087,141.467,141.112,140.846,140.580,140.314,140.048
CITR_1,110.493,109.116,106.004,103.403,101.464,99.934,98.709,97.791,97.179,96.516,95.292,94.169,93.302,92.486,91.517,89.731,88.456,87.232,86.007,84.885,83.559,82.844,82.181,81.773,81.416,81.212,81.059,80.906,80.753,80.600
CLAY_P,3.567,3.523,3.423,3.339,3.276,3.227,3.188,3.158,3.138,3.117,3.078,3.041,3.013,2.987,2.956,2.898,2.857,2.818,2.779,2.742,2.700,2.677,2.655,2.642,2.631,2.624,2.619,2.614,2.609,2.605
CLYM,19.924,19.675,19.114,18.645,18.296,18.020,17.799,17.633,17.523,17.403,17.183,16.980,16.824,16.677,16.502,16.180,15.950,15.729,15.509,15.306,15.067,14.938,14.819,14.745,14.681,14.644,14.616,14.589,14.561,14.533
COAT,17.843,17.621,17.118,16.698,16.385,16.138,15.940,15.792,15.693,15.586,15.388,15.207,15.067,14.935,14.779,14.490,14.285,14.087,13.889,13.708,13.494,13.378,13.271,13.205,13.148,13.115,13.090,13.065,13.041,13.016
COCK,15.234,15.044,14.615,14.256,13.989,13.778,13.609,13.482,13.398,13.307,13.138,12.983,12.864,12.751,12.617,12.371,12.195,12.027,11.858,11.703,11.520,11.422,11.330,11.274,11.225,11.197,11.176,11.154,11.133,11.112
CONQA1;SASA,116.746,115.292,112.004,109.254,107.206,105.589,104.296,103.326,102.678,101.978,100.684,99.498,98.582,97.720,96.696,94.809,93.462,92.169,90.875,89.689,88.288,87.533,86.832,86.401,86.023,85.809,85.646,85.485,85.323,85.161
COUA_P,6.276,6.198,6.021,5.874,5.764,5.677,5.608,5.556,5.521,5.484,5.414,5.351,5.302,5.255,5.200,5.099,5.027,4.958,4.888,4.825,4.750,4.709,4.672,4.649,4.628,4.617,4.608,4.599,4.591,4.582
COVE_1,193.963,191.545,186.083,181.516,178.113,175.427,173.277,171.666,170.591,169.427,167.278,165.308,163.785,162.353,160.651,157.517,155.278,153.129,150.980,149.010,146.681,145.428,144.264,143.547,142.920,142.562,142.294,142.025,141.756,141.488
COWL_1;ECLA_H,197.652,195.188,189.622,184.968,181.500,178.763,176.573,174.930,173.835,172.649,170.459,168.451,166.900,165.440,163.706,160.512,158.231,156.041,153.851,151.844,149.471,148.193,147.007,146.277,145.638,145.273,145.000,144.726,144.452,144.178
COYL,14.896,14.710,14.291,13.940,13.679,13.473,13.308,13.184,13.101,13.012,12.847,12.695,12.579,12.468,12.338,12.097,11.925,11.760,11.595,11.444,11.265,11.169,11.079,11.024,10.976,10.949,10.928,10.907,10.887,10.866
CRAI_P,10.945,10.809,10.502,10.244,10.053,9.902,9.781,9.690,9.629,9.564,9.443,9.332,9.246,9.166,9.070,8.893,8.767,8.646,8.525,8.415,8.284,8.213,8.148,8.107,8.072,8.052,8.037,8.022,8.006,7.991
CREB_1,195.831,193.390,187.875,183.264,179.828,177.116,174.946,173.319,172.234,171.058,168.889,166.900,165.363,163.916,162.198,159.034,156.773,154.604,152.434,150.445,148.094,146.828,145.653,144.930,144.297,143.935,143.664,143.393,143.121,142.850
CROO,28.881,28.521,27.707,27.027,26.521,26.121,25.801,25.561,25.400,25.227,24.908,24.614,24.388,24.174,23.921,23.454,23.121,22.801,22.480,22.187,21.840,21.654,21.481,21.374,21.280,21.227,21.187,21.147,21.107,21.067
CUMB,9.448,9.330,9.064,8.841,8.676,8.545,8.440,8.361,8.309,8.252,8.148,8.052,7.978,7.908,7.825,7.672,7.563,7.459,7.354,7.258,7.145,7.083,7.027,6.992,6.961,6.944,6.931,6.918,6.905,6.892
CUPA,14.296,14.117,13.715,13.378,13.127,12.929,12.771,12.652,12.573,12.487,12.329,12.184,12.071,11.966,11.840,11.609,11.444,11.286,11.128,10.982,10.811,10.718,10.633,10.580,10.534,10.507,10.487,10.468,10.448,10.428
CURR,4.392,4.337,4.213,4.110,4.033,3.972,3.923,3.887,3.862,3.836,3.787,3.743,3.708,3.676,3.637,3.566,3.516,3.467,3.418,3.374,3.321,3.293,3.266,3.250,3.236,3.228,3.222,3.216,3.210,3.204
DALM3,11.030,10.893,10.582,10.322,10.129,9.976,9.854,9.762,9.701,9.635,9.513,9.401,9.314,9.232,9.136,8.957,8.830,8.708,8.586,8.474,8.341,8.270,8.204,8.163,8.127,8.107,8.092,8.077,8.061,8.046
DEVM,5.675,5.604,5.444,5.311,5.211,5.133,5.070,5.023,4.991,4.957,4.894,4.837,4.792,4.750,4.700,4.609,4.543,4.480,4.417,4.360,4.292,4.255,4.221,4.200,4.182,4.171,4.163,4.155,4.147,4.140
DEVO,19.235,18.995,18.454,18.001,17.663,17.397,17.184,17.024,16.917,16.802,16.589,16.393,16.242,16.100,15.932,15.621,15.399,15.186,14.973,14.777,14.546,14.422,14.307,14.235,14.173,14.138,14.111,14.085,14.058,14.031
