Primary,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
BRAW_1,120.788,118.955,114.522,110.702,109.232,100.784,99.393,97.009,93.749,92.652,91.846,92.478,93.471,95.033,96.402,97.839,100.244,102.378,104.980,107.818,111.233,115.794,121.018,126.448,132.781,139.483,144.538,150.263,156.187,162.516,166.609
BRED_1,74.317,73.189,70.461,68.111,67.207,62.009,61.153,59.686,57.681,57.006,56.509,56.898,57.510,58.470,59.313,60.197,61.677,62.990,64.591,66.337,68.438,71.244,74.458,77.799,81.696,85.819,88.929,92.452,96.096,99.990,102.509
BRFO_1;CLT03,230.678,227.176,218.710,211.416,208.607,192.474,189.817,185.264,179.040,176.943,175.404,176.611,178.508,181.490,184.106,186.850,191.443,195.520,200.487,205.908,212.429,221.139,231.117,241.487,253.581,266.380,276.035,286.967,298.281,310.368,318.184
BRID_P,7.483,7.441,7.450,7.381,7.304,7.228,7.142,7.055,6.973,6.894,6.844,6.883,6.944,7.040,7.125,7.213,7.361,7.492,7.653,7.827,8.038,8.319,8.641,8.975,9.365,9.778,10.090,10.442,10.808,11.197,11.449
BRIM_1,89.882,88.518,85.219,82.377,81.283,74.996,73.961,72.187,69.762,68.945,68.345,68.816,69.555,70.717,71.736,72.805,74.595,76.183,78.119,80.231,82.772,86.166,90.053,94.094,98.807,103.793,107.555,111.815,116.223,120.933,123.979
BROA_P,3.969,3.947,3.951,3.915,3.874,3.834,3.788,3.742,3.699,3.656,3.630,3.650,3.683,3.734,3.779,3.826,3.904,3.974,4.059,4.152,4.263,4.412,4.583,4.760,4.967,5.186,5.352,5.539,5.732,5.939,6.073
BROR_P,2.426,2.412,2.415,2.393,2.368,2.343,2.315,2.287,2.261,2.235,2.219,2.231,2.251,2.282,2.310,2.338,2.386,2.429,2.481,2.538,2.606,2.697,2.801,2.910,3.036,3.170,3.271,3.385,3.504,3.630,3.712
BROX,15.354,15.267,15.285,15.145,14.986,14.830,14.654,14.475,14.307,14.144,14.042,14.121,14.247,14.445,14.618,14.799,15.103,15.372,15.701,16.060,16.492,17.068,17.728,18.415,19.215,20.063,20.702,21.425,22.174,22.974,23.491
BRWA1,69.214,68.163,65.623,63.434,62.592,57.751,56.954,55.588,53.720,53.091,52.629,52.991,53.560,54.455,55.240,56.063,57.441,58.665,60.155,61.782,63.738,66.352,69.345,72.457,76.086,79.926,82.823,86.103,89.498,93.124,95.469
BUMU_P,14.076,13.996,14.012,13.884,13.738,13.595,13.434,13.270,13.116,12.966,12.873,12.945,13.061,13.242,13.401,13.567,13.846,14.093,14.394,14.723,15.119,15.647,16.252,16.882,17.616,18.392,18.978,19.641,20.328,21.061,21.535
BURM_1,123.557,121.682,117.147,113.240,111.736,103.094,101.671,99.232,95.898,94.776,93.951,94.598,95.614,97.211,98.612,100.081,102.542,104.725,107.386,110.290,113.783,118.448,123.792,129.347,135.825,142.680,147.851,153.707,159.767,166.241,170.428
BUSH_1,42.467,41.822,40.263,38.921,38.404,35.433,34.944,34.106,32.960,32.574,32.291,32.513,32.862,33.411,33.893,34.398,35.244,35.994,36.909,37.907,39.107,40.711,42.547,44.457,46.683,49.039,50.817,52.829,54.912,57.137,58.576
