Primary,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
BROA_P,0.005,0.013,0.022,0.033,0.049,0.070,0.096,0.125,0.159,0.196,0.238,0.285,0.336,0.392,0.452,0.516,0.584,0.657,0.734,0.815,0.902,0.994,1.090,1.190,1.294,1.404,1.517,1.635,1.757,1.884
BROR_P,0.004,0.010,0.017,0.026,0.038,0.055,0.074,0.097,0.123,0.153,0.185,0.222,0.262,0.305,0.352,0.402,0.455,0.512,0.572,0.635,0.703,0.774,0.849,0.927,1.008,1.094,1.182,1.274,1.369,1.468
BROX,0.011,0.028,0.046,0.068,0.100,0.144,0.197,0.257,0.326,0.403,0.490,0.587,0.692,0.807,0.930,1.062,1.202,1.352,1.510,1.678,1.857,2.045,2.242,2.449,2.664,2.889,3.122,3.365,3.616,3.877
BRWA1,0.255,0.650,1.072,1.593,2.346,3.388,4.622,6.044,7.664,9.465,11.504,13.786,16.268,18.955,21.847,24.945,28.247,31.755,35.468,39.424,43.629,48.053,52.683,57.532,62.588,67.866,73.357,79.052,84.967,91.098
BUMU_P,0.016,0.040,0.066,0.098,0.144,0.207,0.283,0.370,0.469,0.579,0.704,0.844,0.996,1.160,1.337,1.527,1.729,1.944,2.171,2.413,2.671,2.941,3.225,3.522,3.831,4.154,4.490,4.839,5.201,5.576
BURM_1,0.208,0.528,0.871,1.295,1.906,2.753,3.756,4.911,6.228,7.692,9.349,11.203,13.220,15.403,17.754,20.271,22.954,25.805,28.822,32.037,35.454,39.048,42.811,46.752,50.860,55.149,59.611,64.239,69.046,74.028
BUSH_1,0.091,0.231,0.381,0.567,0.835,1.205,1.644,2.150,2.727,3.368,4.093,4.905,5.788,6.744,7.773,8.875,10.050,11.298,12.619,14.026,15.523,17.096,18.744,20.469,22.268,24.145,26.099,28.125,30.230,32.411
BUST_1,0.066,0.169,0.278,0.413,0.609,0.879,1.200,1.568,1.989,2.456,2.986,3.578,4.222,4.919,5.670,6.474,7.331,8.241,9.205,10.231,11.323,12.471,13.672,14.931,16.243,17.612,19.038,20.515,22.051,23.642
CAAD_P,0.006,0.016,0.027,0.040,0.059,0.086,0.117,0.153,0.194,0.240,0.292,0.349,0.412,0.480,0.554,0.632,0.716,0.805,0.899,0.999,1.106,1.218,1.335,1.458,1.586,1.720,1.859,2.003,2.153,2.308
CAMB_01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CANTN1;RICH1;RICH_J,0.190,0.483,0.797,1.185,1.745,2.519,3.437,4.494,5.699,7.038,8.555,10.253,12.098,14.096,16.247,18.550,21.006,23.614,26.376,29.318,32.445,35.734,39.177,42.783,46.543,50.468,54.552,58.786,63.186,67.745
CAPEA1,0.062,0.158,0.261,0.388,0.572,0.826,1.127,1.473,1.868,2.307,2.804,3.360,3.965,4.620,5.325,6.080,6.885,7.740,8.645,9.609,10.634,11.712,12.840,14.022,15.254,16.541,17.879,19.267,20.709,22.203
CARE_1,0.065,0.165,0.273,0.405,0.597,0.862,1.176,1.537,1.949,2.407,2.926,3.507,4.138,4.821,5.557,6.345,7.185,8.077,9.021,10.028,11.097,12.222,13.400,14.633,15.919,17.262,18.658,20.107,21.611,23.171
CARR_1,0.045,0.114,0.188,0.280,0.412,0.596,0.813,1.063,1.347,1.664,2.023,2.424,2.860,3.333,3.841,4.386,4.966,5.583,6.236,6.931,7.671,8.448,9.263,10.115,11.004,11.932,12.897,13.899,14.939,16.017
CASS_P,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CATY,0.001,0.003,0.005,0.007,0.010,0.015,0.020,0.026,0.033,0.041,0.049,0.059,0.070,0.082,0.094,0.107,0.121,0.137,0.153,0.170,0.188,0.207,0.227,0.247,0.269,0.292,0.315,0.340,0.365,0.392
CEAN_P,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CELL_1,0.274,0.698,1.152,1.712,2.521,3.641,4.967,6.495,8.236,10.172,12.363,14.815,17.483,20.370,23.478,26.807,30.356,34.126,38.116,42.367,46.886,51.640,56.616,61.827,67.260,72.931,78.833,84.953,91.310,97.898
CHAP,0.023,0.058,0.095,0.141,0.208,0.300,0.409,0.535,0.678,0.838,1.018,1.220,1.440,1.678,1.934,2.208,2.500,2.811,3.139,3.490,3.862,4.253,4.663,5.092,5.540,6.007,6.493,6.997,7.521,8.064
CHAR_P,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CHAS,0.005,0.013,0.021,0.031,0.045,0.066,0.090,0.117,0.149,0.183,0.223,0.267,0.315,0.367,0.424,0.484,0.548,0.616,0.688,0.764,0.846,0.931,1.021,1.115,1.213,1.316,1.422,1.532,1.647,1.766
CHIC_1,0.068,0.172,0.285,0.423,0.623,0.899,1.227,1.605,2.035,2.513,3.054,3.660,4.319,5.033,5.800,6.623,7.500,8.431,9.417,10.467,11.584,12.758,13.987,15.275,16.617,18.018,19.476,20.988,22.559,24.187
CHSI_1,0.051,0.130,0.214,0.318,0.469,0.677,0.923,1.207,1.531,1.891,2.298,2.754,3.249,3.786,4.364,4.982,5.642,6.343,7.084,7.874,8.714,9.598,10.523,11.491,12.501,13.555,14.652,15.789,16.971,18.195
CHTE_1,0.300,0.764,1.260,1.873,2.759,3.983,5.435,7.107,9.011,11.130,13.527,16.211,19.129,22.288,25.689,29.331,33.215,37.339,41.705,46.357,51.302,56.503,61.948,67.649,73.594,79.800,86.257,92.953,99.908,107.118
CITR_1,0.004,0.011,0.018,0.027,0.040,0.058,0.079,0.103,0.131,0.162,0.197,0.236,0.278,0.324,0.373,0.426,0.483,0.543,0.606,0.674,0.746,0.821,0.900,0.983,1.070,1.160,1.254,1.351,1.452,1.557
CLAY_P,0.005,0.014,0.023,0.034,0.050,0.072,0.098,0.128,0.163,0.201,0.244,0.293,0.345,0.403,0.464,0.530,0.600,0.674,0.753,0.837,0.927,1.020,1.119,1.222,1.329,1.441,1.558,1.679,1.804,1.935
CLYM,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
COAT,0.019,0.049,0.080,0.120,0.176,0.254,0.347,0.454,0.575,0.710,0.863,1.035,1.221,1.422,1.639,1.872,2.120,2.383,2.661,2.958,3.274,3.606,3.953,4.317,4.697,5.093,5.505,5.932,6.376,6.836
COCK,0.023,0.058,0.096,0.143,0.211,0.304,0.415,0.542,0.688,0.849,1.032,1.237,1.460,1.701,1.960,2.238,2.535,2.849,3.183,3.538,3.915,4.312,4.727,5.162,5.616,6.090,6.582,7.093,7.624,8.174
CONQA1;SASA,0.130,0.330,0.545,0.810,1.193,1.723,2.351,3.074,3.899,4.815,5.852,7.013,8.276,9.642,11.114,12.689,14.369,16.154,18.043,20.055,22.194,24.444,26.800,29.267,31.839,34.523,37.317,40.214,43.223,46.342
COUA_P,0.021,0.054,0.089,0.132,0.194,0.281,0.383,0.501,0.635,0.785,0.954,1.143,1.348,1.571,1.811,2.068,2.341,2.632,2.940,3.268,3.616,3.983,4.367,4.769,5.188,5.625,6.080,6.552,7.043,7.551
COVE_1,0.187,0.476,0.786,1.167,1.719,2.483,3.387,4.429,5.616,6.936,8.430,10.103,11.921,13.890,16.010,18.280,20.700,23.270,25.991,28.890,31.972,35.213,38.606,42.160,45.865,49.732,53.756,57.929,62.264,66.757
COWL_1;ECLA_H,0.234,0.596,0.984,1.462,2.153,3.109,4.242,5.547,7.034,8.688,10.559,12.654,14.932,17.398,20.053,22.896,25.927,29.147,32.555,36.186,40.045,44.105,48.356,52.806,57.447,62.291,67.331,72.558,77.988,83.615
COYL,0.020,0.050,0.082,0.122,0.180,0.259,0.354,0.463,0.587,0.725,0.881,1.056,1.246,1.451,1.673,1.910,2.163,2.432,2.716,3.019,3.341,3.680,4.034,4.406,4.793,5.197,5.617,6.053,6.506,6.976
CRAI_P,0.001,0.004,0.006,0.009,0.013,0.019,0.026,0.033,0.042,0.052,0.064,0.076,0.090,0.105,0.121,0.138,0.156,0.175,0.196,0.218,0.241,0.265,0.291,0.318,0.346,0.375,0.405,0.437,0.469,0.503
CREB_1,0.271,0.688,1.136,1.688,2.486,3.589,4.897,6.403,8.120,10.029,12.189,14.607,17.236,20.083,23.148,26.429,29.928,33.645,37.579,41.771,46.226,50.912,55.819,60.956,66.313,71.904,77.723,83.756,90.024,96.520
CROO,0.008,0.022,0.036,0.054,0.080,0.114,0.156,0.204,0.258,0.318,0.388,0.464,0.548,0.638,0.736,0.840,0.952,1.070,1.196,1.328,1.470,1.620,1.776,1.938,2.108,2.286,2.472,2.664,2.862,3.070
CUMB,0.014,0.036,0.060,0.089,0.131,0.189,0.257,0.336,0.427,0.527,0.640,0.767,0.905,1.055,1.216,1.388,1.572,1.767,1.974,2.194,2.428,2.674,2.932,3.202,3.484,3.777,4.083,4.400,4.729,5.070
CUPA,0.037,0.093,0.154,0.228,0.336,0.486,0.663,0.867,1.099,1.357,1.650,1.977,2.333,2.719,3.133,3.578,4.051,4.554,5.087,5.654,6.257,6.892,7.556,8.251,8.976,9.733,10.521,11.337,12.186,13.065
CURR,0.000,0.001,0.002,0.002,0.004,0.005,0.007,0.009,0.012,0.014,0.018,0.021,0.025,0.029,0.033,0.038,0.043,0.048,0.054,0.060,0.066,0.073,0.080,0.088,0.095,0.103,0.112,0.120,0.129,0.139
DALM3,0.012,0.029,0.048,0.072,0.106,0.153,0.209,0.273,0.346,0.427,0.519,0.622,0.734,0.856,0.986,1.126,1.275,1.433,1.601,1.780,1.969,2.169,2.378,2.597,2.825,3.064,3.311,3.569,3.836,4.112
DEVM,0.006,0.016,0.027,0.040,0.059,0.086,0.117,0.153,0.194,0.240,0.292,0.349,0.412,0.480,0.554,0.632,0.716,0.805,0.899,0.999,1.106,1.218,1.335,1.458,1.586,1.720,1.859,2.003,2.153,2.309
DEVO,0.019,0.049,0.081,0.120,0.177,0.256,0.349,0.457,0.579,0.716,0.870,1.042,1.230,1.433,1.652,1.886,2.136,2.401,2.682,2.981,3.299,3.633,3.984,4.350,4.732,5.131,5.547,5.977,6.425,6.888
