Primary,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
BRWA1,1.859,2.730,3.543,4.303,5.004,5.756,9.020,11.962,15.246,18.876,22.587,26.022,30.221,34.586,39.144,43.085,46.209,51.131,56.292,61.682,65.847,66.200,69.301,72.351,75.321,76.694,75.951,77.777,79.649,81.530,83.476
BUMU_P,0.342,0.503,0.652,0.792,0.921,1.060,1.856,2.462,3.137,3.884,4.648,5.597,6.500,7.439,8.419,9.266,10.073,11.146,12.271,13.446,14.353,14.563,15.246,15.916,16.570,16.872,16.655,17.056,17.466,17.879,18.305
BURM_1,2.726,4.004,5.195,6.311,7.338,8.440,13.159,17.451,22.242,27.538,32.952,38.065,44.206,50.592,57.259,63.023,67.931,75.167,82.755,90.678,96.801,97.988,102.577,107.092,111.488,113.521,112.915,115.629,118.412,121.209,124.101
BUSH_1,1.129,1.659,2.152,2.614,3.040,3.496,4.949,6.564,8.366,10.358,12.394,14.248,16.547,18.937,21.433,23.590,25.580,28.304,31.161,34.145,36.450,37.367,39.118,40.839,42.516,43.291,43.485,44.530,45.602,46.679,47.793
BUST_1,1.695,2.490,3.231,3.924,4.563,5.249,7.123,9.447,12.040,14.907,17.837,20.476,23.779,27.214,30.800,33.901,37.013,40.955,45.090,49.406,52.743,54.579,57.136,59.650,62.099,63.231,63.847,65.382,66.955,68.537,70.173
CAAD_P,0.069,0.102,0.132,0.160,0.186,0.214,0.195,0.258,0.329,0.408,0.488,0.512,0.594,0.680,0.769,0.847,0.853,0.944,1.040,1.139,1.216,1.194,1.250,1.305,1.358,1.383,1.339,1.371,1.404,1.437,1.472
CAMB_01,0.176,0.258,0.335,0.407,0.473,0.544,0.900,1.193,1.521,1.883,2.253,2.621,3.043,3.483,3.942,4.339,4.661,5.157,5.678,6.221,6.641,6.690,7.004,7.312,7.612,7.751,7.684,7.869,8.058,8.248,8.445
CANTN1;RICH1;RICH_J,2.465,3.622,4.699,5.708,6.637,7.635,10.424,13.824,17.620,21.815,26.103,30.053,34.902,39.944,45.207,49.759,54.705,60.531,66.642,73.023,77.954,81.145,84.946,88.685,92.325,94.008,95.154,97.442,99.786,102.143,104.581
CAPEA1,0.984,1.445,1.875,2.278,2.649,3.046,4.537,6.017,7.669,9.495,11.362,13.331,15.481,17.718,20.052,22.071,24.391,26.989,29.714,32.559,34.757,36.347,38.049,39.724,41.355,42.109,42.817,43.846,44.901,45.961,47.058
CARE_1,0.150,0.221,0.287,0.348,0.405,0.466,0.892,1.183,1.508,1.867,2.235,2.654,3.082,3.527,3.992,4.394,4.589,5.078,5.591,6.126,6.540,6.549,6.855,7.157,7.451,7.587,7.636,7.820,8.008,8.197,8.393
CARR_1,1.305,1.917,2.488,3.022,3.514,4.042,5.518,7.318,9.328,11.549,13.819,16.127,18.728,21.434,24.258,26.701,29.836,33.014,36.347,39.827,42.516,45.078,47.190,49.267,51.289,52.224,53.530,54.817,56.136,57.462,58.833
CASS_P,0.003,0.005,0.006,0.007,0.008,0.010,0.010,0.014,0.018,0.022,0.026,0.029,0.033,0.038,0.043,0.048,0.049,0.055,0.060,0.066,0.070,0.070,0.073,0.076,0.079,0.081,0.079,0.081,0.083,0.085,0.087
CATY,0.134,0.196,0.255,0.310,0.360,0.414,0.809,1.072,1.367,1.692,2.025,2.472,2.871,3.286,3.719,4.093,4.482,4.959,5.460,5.982,6.386,6.491,6.795,7.094,7.385,7.519,7.427,7.606,7.789,7.973,8.163
CEAN_P,0.007,0.010,0.013,0.016,0.019,0.022,0.031,0.041,0.052,0.065,0.078,0.091,0.105,0.120,0.136,0.150,0.160,0.178,0.195,0.214,0.229,0.230,0.241,0.252,0.262,0.267,0.262,0.269,0.275,0.282,0.288
CELL_1,2.991,4.394,5.702,6.926,8.053,9.263,13.924,18.466,23.535,29.139,34.867,40.462,46.989,53.777,60.864,66.992,73.089,80.874,89.038,97.563,104.151,106.970,111.980,116.908,121.708,123.927,124.661,127.657,130.729,133.817,137.011
CHAP,0.261,0.383,0.497,0.603,0.702,0.807,1.576,2.090,2.664,3.298,3.946,4.818,5.596,6.404,7.248,7.978,8.734,9.665,10.640,11.659,12.446,12.650,13.242,13.825,14.392,14.655,14.475,14.823,15.179,15.538,15.909
CHAR_P,0.103,0.151,0.196,0.238,0.277,0.318,0.557,0.739,0.942,1.167,1.396,1.681,1.952,2.234,2.528,2.783,3.025,3.347,3.685,4.038,4.310,4.374,4.578,4.780,4.976,5.067,5.002,5.122,5.245,5.369,5.497
CHAS,0.133,0.196,0.254,0.309,0.359,0.413,0.806,1.069,1.363,1.687,2.019,2.465,2.863,3.277,3.709,4.082,4.469,4.945,5.444,5.966,6.368,6.472,6.775,7.074,7.364,7.498,7.406,7.584,7.767,7.950,8.140
CHIC_1,0.866,1.272,1.650,2.005,2.331,2.681,3.626,4.809,6.129,7.588,9.079,10.334,12.001,13.734,15.544,17.109,18.445,20.410,22.470,24.622,26.284,26.862,28.120,29.358,30.563,31.120,31.139,31.888,32.655,33.426,34.224
CHSI_1,2.850,4.186,5.432,6.598,7.672,8.825,12.121,16.075,20.489,25.367,30.354,35.063,40.720,46.602,52.743,58.053,64.174,71.009,78.177,85.662,91.446,95.685,100.167,104.575,108.868,110.853,112.552,115.258,118.031,120.819,123.703
CHTE_1,2.761,4.056,5.263,6.393,7.434,8.550,13.122,17.402,22.180,27.461,32.859,38.789,45.047,51.554,58.348,64.222,71.591,79.216,87.213,95.563,102.016,107.152,112.171,117.108,121.916,124.138,126.596,129.639,132.759,135.895,139.138
