Primary,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
BRIM_1,129.327,121.819,112.977,108.475,106.682,105.359,104.305,103.608,102.997,102.325,101.557,100.606,99.272,97.817,96.267,94.665,92.945,91.298,89.581,87.757,85.968,84.332,82.821,81.520,80.539,79.744,79.159,79.114,79.095,79.101,79.129
BROA_P,3.824,3.603,3.341,3.208,3.155,3.116,3.085,3.064,3.046,3.026,3.004,2.976,2.936,2.893,2.847,2.800,2.749,2.701,2.650,2.596,2.543,2.495,2.450,2.412,2.383,2.359,2.342,2.341,2.340,2.340,2.341
BROR_P,2.153,2.028,1.881,1.806,1.777,1.755,1.737,1.725,1.715,1.704,1.691,1.675,1.653,1.629,1.603,1.577,1.548,1.521,1.492,1.462,1.432,1.405,1.380,1.358,1.342,1.328,1.319,1.318,1.318,1.318,1.318
BROX,16.996,16.010,14.848,14.256,14.020,13.847,13.708,13.616,13.536,13.448,13.347,13.222,13.047,12.855,12.652,12.441,12.215,11.999,11.773,11.533,11.298,11.083,10.885,10.714,10.585,10.480,10.403,10.397,10.395,10.396,10.399
BRWA1,81.917,77.161,71.561,68.709,67.573,66.735,66.068,65.626,65.239,64.813,64.327,63.725,62.880,61.958,60.976,59.962,58.872,57.829,56.741,55.586,54.453,53.417,52.460,51.636,51.014,50.510,50.140,50.112,50.099,50.103,50.121
BUMU_P,13.603,12.814,11.885,11.411,11.223,11.084,10.973,10.900,10.835,10.765,10.684,10.584,10.444,10.291,10.128,9.960,9.779,9.606,9.425,9.233,9.045,8.874,8.715,8.578,8.475,8.391,8.330,8.325,8.323,8.324,8.327
BURM_1,126.188,118.862,110.235,105.842,104.093,102.802,101.774,101.094,100.497,99.842,99.093,98.165,96.863,95.443,93.930,92.368,90.689,89.082,87.407,85.627,83.882,82.285,80.811,79.542,78.585,77.809,77.238,77.194,77.175,77.181,77.209
BUSH_1,66.250,62.404,57.875,55.568,54.650,53.972,53.432,53.075,52.762,52.418,52.025,51.538,50.854,50.109,49.314,48.494,47.613,46.769,45.890,44.955,44.039,43.201,42.427,41.760,41.258,40.850,40.551,40.528,40.518,40.521,40.535
BUST_1,144.167,135.797,125.941,120.922,118.923,117.449,116.274,115.497,114.815,114.066,113.211,112.151,110.663,109.041,107.313,105.528,103.610,101.774,99.860,97.826,95.833,94.009,92.324,90.874,89.781,88.894,88.243,88.192,88.171,88.178,88.209
CAAD_P,-0.050,-0.053,-0.057,-0.059,-0.060,-0.061,-0.062,-0.062,-0.063,-0.063,-0.063,-0.064,-0.065,-0.066,-0.067,-0.068,-0.069,-0.070,-0.072,-0.073,-0.075,-0.076,-0.077,-0.079,-0.080,-0.080,-0.081,-0.081,-0.081,-0.081,-0.081
CAMB_01,10.266,9.670,8.968,8.611,8.468,8.363,8.280,8.224,8.176,8.123,8.062,7.986,7.880,7.765,7.642,7.515,7.378,7.247,7.111,6.966,6.824,6.694,6.574,6.471,6.393,6.330,6.284,6.280,6.279,6.279,6.281
CANTN1;RICH1;RICH_J,96.292,90.701,84.118,80.766,79.431,78.446,77.661,77.143,76.687,76.187,75.615,74.907,73.914,72.830,71.676,70.484,69.203,67.976,66.698,65.340,64.008,62.790,61.665,60.696,59.966,59.374,58.938,58.906,58.891,58.896,58.916
CAPEA1,118.429,111.554,103.457,99.334,97.692,96.481,95.516,94.878,94.318,93.703,93.000,92.129,90.907,89.574,88.155,86.689,85.113,83.605,82.033,80.362,78.724,77.226,75.842,74.651,73.753,73.024,72.489,72.448,72.430,72.436,72.462
CARE_1,46.400,43.706,40.534,38.918,38.275,37.801,37.423,37.172,36.953,36.712,36.437,36.095,35.617,35.095,34.538,33.964,33.347,32.756,32.140,31.485,30.844,30.257,29.714,29.248,28.896,28.610,28.401,28.385,28.378,28.380,28.390
CARR_1,133.095,125.368,116.269,111.635,109.790,108.429,107.344,106.627,105.998,105.306,104.516,103.537,102.164,100.667,99.071,97.423,95.653,93.958,92.191,90.313,88.473,86.789,85.234,83.895,82.886,82.067,81.466,81.419,81.399,81.406,81.435
CASS_P,0.084,0.079,0.073,0.070,0.069,0.068,0.067,0.067,0.067,0.066,0.066,0.065,0.064,0.063,0.062,0.061,0.060,0.059,0.058,0.057,0.056,0.055,0.054,0.053,0.052,0.052,0.051,0.051,0.051,0.051,0.051
CATY,8.650,8.147,7.556,7.255,7.135,7.047,6.976,6.930,6.889,6.844,6.792,6.729,6.640,6.542,6.439,6.331,6.216,6.106,5.991,5.869,5.750,5.640,5.539,5.452,5.387,5.333,5.294,5.291,5.290,5.290,5.292
CEAN_P,1.821,1.715,1.591,1.528,1.502,1.484,1.469,1.459,1.450,1.441,1.430,1.417,1.398,1.378,1.356,1.333,1.309,1.286,1.262,1.236,1.211,1.188,1.167,1.148,1.134,1.123,1.115,1.114,1.114,1.114,1.115
CELL_1,253.962,239.219,221.856,213.014,209.494,206.896,204.827,203.459,202.258,200.938,199.431,197.563,194.943,192.085,189.041,185.897,182.518,179.284,175.913,172.330,168.818,165.605,162.638,160.083,158.157,156.595,155.447,155.359,155.321,155.333,155.388
CHAP,8.828,8.316,7.712,7.405,7.283,7.192,7.120,7.073,7.031,6.985,6.933,6.868,6.777,6.677,6.572,6.462,6.345,6.232,6.115,5.991,5.869,5.757,5.654,5.565,5.498,5.444,5.404,5.401,5.399,5.400,5.402
CHAR_P,10.477,9.869,9.154,8.789,8.644,8.537,8.451,8.395,8.345,8.291,8.229,8.152,8.044,7.926,7.801,7.671,7.532,7.398,7.259,7.112,6.967,6.834,6.712,6.607,6.527,6.463,6.416,6.412,6.411,6.411,6.413
CHAS,8.159,7.686,7.128,6.844,6.731,6.647,6.581,6.537,6.498,6.456,6.407,6.347,6.263,6.171,6.074,5.973,5.864,5.760,5.652,5.537,5.424,5.321,5.225,5.143,5.081,5.031,4.994,4.991,4.990,4.991,4.992
CHIC_1,30.083,28.337,26.280,25.232,24.815,24.508,24.263,24.101,23.958,23.802,23.623,23.402,23.092,22.753,22.393,22.020,21.620,21.237,20.838,20.413,19.997,19.617,19.265,18.963,18.734,18.549,18.413,18.403,18.398,18.400,18.406
CHSI_1,92.682,87.302,80.965,77.739,76.454,75.506,74.751,74.251,73.813,73.331,72.781,72.100,71.143,70.101,68.990,67.842,66.609,65.429,64.199,62.891,61.609,60.437,59.354,58.422,57.719,57.149,56.730,56.697,56.684,56.688,56.708
CHTE_1,188.619,177.668,164.773,158.206,155.591,153.662,152.125,151.109,150.217,149.237,148.118,146.731,144.785,142.662,140.401,138.066,135.557,133.154,130.651,127.990,125.382,122.995,120.792,118.894,117.464,116.304,115.451,115.385,115.357,115.366,115.407
CITR_1,102.852,96.881,89.850,86.269,84.843,83.791,82.953,82.399,81.913,81.378,80.768,80.011,78.950,77.793,76.560,75.286,73.918,72.608,71.243,69.792,68.370,67.069,65.867,64.832,64.052,63.420,62.955,62.919,62.903,62.908,62.931
CLAY_P,3.984,3.753,3.481,3.342,3.287,3.246,3.214,3.192,3.174,3.153,3.129,3.100,3.059,3.014,2.966,2.917,2.864,2.813,2.761,2.704,2.649,2.599,2.552,2.512,2.482,2.458,2.440,2.438,2.438,2.438,2.439
CLYM,22.288,20.994,19.470,18.694,18.385,18.157,17.976,17.855,17.750,17.634,17.502,17.338,17.108,16.857,16.590,16.314,16.018,15.734,15.438,15.124,14.815,14.534,14.273,14.049,13.880,13.743,13.642,13.634,13.631,13.632,13.637
