Primary,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
ABHA1,260.741,265.897,269.804,273.804,278.427,282.661,287.705,292.837,299.965,309.921,318.933,330.326,343.521,357.652,372.057,383.001,399.491,416.649,435.004,452.614,463.715,480.385,496.461,511.655,525.190,531.225,542.366,553.345,565.343,577.757
ABNE_P,43.514,44.121,44.408,44.762,45.175,45.523,45.780,45.894,46.168,46.950,48.012,49.019,50.233,51.542,52.865,54.418,55.956,57.552,59.266,60.931,62.361,63.996,65.593,67.124,68.497,69.439,70.634,71.850,73.173,74.509
ABTH_1,202.988,206.508,208.556,210.638,213.065,214.742,216.641,218.026,220.310,224.821,229.911,235.397,241.928,248.890,255.886,261.910,269.838,278.116,287.047,295.672,304.878,313.499,321.833,329.708,336.631,345.278,351.602,358.123,365.255,372.560
ACTL_2;CBNK_H;GREE_H;PERI_H,117.690,119.805,121.544,123.323,125.263,126.200,127.230,127.619,128.086,130.585,132.894,135.814,139.318,143.055,146.868,151.088,155.157,159.458,164.208,168.837,173.986,178.760,183.405,187.860,191.774,196.645,200.548,204.799,209.457,214.222
ALNE_P,30.830,31.142,31.415,31.732,32.068,32.175,32.344,32.375,32.487,32.961,33.270,33.802,34.457,35.149,35.848,36.312,37.037,37.801,38.649,39.491,39.804,40.622,41.436,42.228,42.934,43.241,43.936,44.696,45.520,46.344
ALVE1,229.967,234.073,237.488,241.177,245.514,249.472,254.320,259.326,266.273,275.605,284.621,295.446,307.934,321.285,334.938,347.361,363.145,379.124,395.681,411.434,423.243,438.242,452.757,466.465,479.036,485.893,494.887,502.672,511.121,519.758
AMEM_1,73.395,76.107,78.602,81.259,84.243,86.095,88.371,90.589,93.219,97.506,101.568,106.518,112.245,118.501,125.137,132.500,139.692,147.360,155.803,163.964,173.217,181.446,189.385,197.042,203.820,211.667,218.234,225.329,233.130,241.324
ARBR_P,33.016,33.409,33.796,34.220,34.672,35.267,35.653,35.941,36.354,37.209,38.408,39.430,40.633,41.921,43.236,44.714,46.251,47.919,49.795,51.634,52.960,54.740,56.473,58.136,59.580,60.247,61.714,63.363,65.170,67.043
ARDK_P;CLAC_P,3.680,3.716,3.751,3.793,3.838,3.854,3.886,3.905,3.940,4.015,4.064,4.147,4.248,4.354,4.462,4.539,4.656,4.772,4.896,5.018,5.074,5.190,5.305,5.415,5.517,5.561,5.643,5.720,5.803,5.886
ARMO_P,32.534,33.022,33.321,33.661,34.055,34.376,34.702,34.970,35.414,36.195,37.046,37.987,39.102,40.303,41.527,42.628,44.027,45.504,47.111,48.674,49.567,51.057,52.503,53.889,55.119,55.520,56.617,57.766,59.020,60.308
AXMI1,177.121,180.466,182.825,185.286,188.162,190.104,192.945,195.684,199.615,205.444,210.899,217.690,225.605,234.072,242.687,250.847,260.814,271.075,281.925,292.316,301.494,311.581,321.323,330.527,338.794,345.204,351.875,358.260,365.225,372.384
AYRR,44.880,45.315,45.838,46.414,47.012,47.893,48.404,48.768,49.282,50.399,52.143,53.487,55.066,56.753,58.469,60.498,62.530,64.743,67.248,69.709,71.603,74.001,76.334,78.575,80.510,81.366,83.373,85.652,88.151,90.740
BAGA,34.939,35.406,35.960,36.623,37.390,38.541,39.543,40.662,42.199,44.033,46.429,48.618,51.116,53.801,56.580,59.909,63.260,66.707,70.339,73.816,76.785,80.107,83.324,86.386,89.177,90.764,92.938,94.980,97.207,99.520
BAIN,16.787,17.067,17.339,17.647,17.994,18.591,19.027,19.502,20.143,20.973,22.165,23.167,24.315,25.556,26.835,28.397,29.945,31.582,33.360,35.074,36.468,38.106,39.688,41.197,42.534,43.210,44.391,45.615,46.958,48.364
BARKC1;BARKW3,341.301,347.063,351.564,356.246,361.457,363.739,366.658,368.004,370.043,377.000,383.738,391.971,401.883,412.438,423.164,435.183,446.705,458.686,471.668,484.279,498.038,510.988,523.618,535.709,546.446,558.578,568.606,579.101,590.554,602.189
BEAU_P;ORRI_P,29.058,29.367,29.627,29.924,30.243,30.459,30.654,30.730,30.891,31.405,31.957,32.556,33.284,34.058,34.837,35.488,36.354,37.282,38.319,39.343,39.882,40.875,41.848,42.787,43.609,43.865,44.684,45.592,46.587,47.595
BEDDT1,120.873,124.207,126.951,129.752,132.867,135.086,137.649,140.018,142.952,148.080,153.129,159.045,165.920,173.361,181.097,190.694,199.577,209.148,219.793,230.103,242.391,252.786,262.787,272.346,280.650,291.590,300.008,309.303,319.533,330.270
BEDD_1,465.114,474.751,480.635,486.709,493.698,497.527,502.302,505.572,510.372,521.870,533.887,547.795,564.328,582.090,600.198,622.022,642.737,664.485,688.070,710.853,737.394,760.419,782.656,803.805,822.423,845.011,862.292,880.372,900.179,920.609
BERB_P;CAIF_P;DALL_P;GLEF_P;KEIT_P,49.716,50.067,50.548,51.105,51.685,52.088,52.459,52.614,52.907,53.792,54.714,55.721,56.929,58.209,59.491,60.598,62.017,63.515,65.172,66.813,67.772,69.375,70.958,72.491,73.856,74.393,75.714,77.150,78.712,80.284
BERW,37.721,37.835,38.246,38.736,39.242,39.768,40.171,40.429,40.813,41.641,42.711,43.660,44.775,45.950,47.135,48.489,49.862,51.283,52.818,54.323,55.623,57.112,58.584,60.003,61.289,62.066,63.224,64.419,65.715,67.018
BESW_1,322.794,328.931,334.623,340.750,347.606,351.790,357.009,361.066,366.045,376.900,387.575,400.257,415.048,430.881,447.185,464.548,482.752,501.241,520.581,539.090,558.473,576.894,594.805,611.874,627.478,642.379,654.724,666.229,678.738,691.516
BICF_1,142.535,145.787,148.688,151.855,155.556,158.437,161.768,165.237,170.042,176.153,181.976,189.084,197.341,206.259,215.570,222.149,232.010,242.173,252.971,263.335,270.333,280.333,290.037,299.340,307.792,311.623,318.452,325.074,332.303,339.757
BIRK_1,232.740,236.842,239.233,241.714,244.681,246.434,248.981,251.165,254.708,260.402,267.239,274.233,282.507,291.344,300.268,310.322,320.766,331.583,343.124,354.221,366.420,377.474,388.150,398.239,407.195,414.723,422.335,429.901,438.167,446.634
BISW_1,521.767,531.304,538.117,545.278,553.572,558.777,566.312,572.941,582.323,598.345,613.849,632.676,654.680,678.183,702.063,726.345,754.031,782.338,812.076,840.521,868.794,896.720,923.734,949.255,972.291,993.498,1011.805,1028.993,1047.714,1066.876
BLYTB1,535.654,543.480,545.937,548.399,551.484,550.922,550.743,547.893,546.025,549.618,554.815,560.176,567.318,574.784,581.823,588.390,595.726,603.152,611.079,618.878,627.109,635.414,643.582,651.271,657.962,663.134,669.117,675.214,681.794,687.983
BLYTH132,61.473,62.642,63.608,64.647,65.864,66.916,68.183,69.482,71.286,73.723,76.535,79.437,82.790,86.384,90.067,93.801,98.094,102.503,107.141,111.571,115.845,120.158,124.324,128.262,131.823,134.159,136.947,139.565,142.418,145.365
BOAG_P,22.962,23.150,23.415,23.747,24.125,24.470,24.875,25.282,25.883,26.659,27.470,28.371,29.413,30.523,31.664,32.840,34.170,35.505,36.883,38.202,39.224,40.488,41.726,42.909,44.010,44.617,45.409,46.086,46.819,47.556
BOLN_1,881.796,896.902,907.550,918.627,931.248,937.560,946.691,952.923,962.229,983.243,1003.518,1028.382,1057.883,1089.302,1121.060,1153.676,1189.554,1226.429,1265.595,1303.293,1341.436,1379.025,1415.518,1450.110,1481.083,1510.985,1537.187,1562.943,1591.004,1619.523
