Primary,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
BRID_P,27.877,27.100,26.402,26.182,26.324,27.099,27.931,29.189,30.360,31.707,33.610,35.513,37.819,40.247,41.765,43.249,44.992,46.490,47.794,48.337,49.123,49.864,50.517,51.125,50.969,50.514,50.558,50.535,50.478,50.249
BRIM_1,315.899,305.577,295.764,290.292,287.976,289.433,294.079,302.964,310.566,319.993,329.435,342.066,358.706,376.751,386.644,394.541,405.250,414.539,422.387,425.909,426.971,430.867,434.034,436.593,435.602,432.478,432.213,431.562,430.577,428.323
BROA_P,15.410,14.997,14.525,14.288,14.209,14.382,14.603,15.038,15.424,15.923,16.550,17.242,18.147,19.126,19.668,20.292,20.909,21.448,21.908,22.151,22.634,22.927,23.174,23.393,23.414,23.500,23.542,23.554,23.553,23.469
BROR_P,7.498,7.321,7.109,7.012,6.997,7.069,7.183,7.410,7.613,7.878,8.191,8.561,9.040,9.549,9.854,10.238,10.565,10.851,11.096,11.248,11.616,11.781,11.914,12.017,12.039,12.189,12.211,12.213,12.209,12.149
BROX,50.246,49.016,48.141,48.163,48.893,50.902,53.076,56.130,59.028,62.235,67.050,71.580,76.885,82.423,86.254,91.011,95.618,99.571,103.056,104.606,108.002,110.157,112.021,113.775,113.465,113.199,113.508,113.653,113.753,113.267
BRWA1,185.728,180.718,177.410,177.607,181.013,186.106,193.895,204.756,214.954,225.994,236.843,251.992,269.764,288.188,300.204,308.406,320.942,331.590,340.751,344.384,345.141,349.462,353.028,355.876,353.661,348.328,347.454,346.161,344.491,341.650
BUMU_P,41.348,40.312,39.518,39.451,39.927,41.327,42.900,45.128,47.194,49.491,52.773,55.811,59.499,63.444,66.056,69.363,72.892,75.941,78.662,79.789,82.412,84.195,85.815,87.498,87.447,87.315,87.856,88.294,88.724,88.708
BURM_1,281.805,274.946,269.861,269.635,273.455,278.941,289.008,303.505,316.727,331.275,342.387,360.588,382.867,406.629,421.824,430.512,448.181,463.406,476.718,481.980,481.757,488.858,495.116,501.269,499.798,493.981,494.954,495.462,495.667,494.038
BUSH_1,169.236,163.396,158.996,157.428,158.275,160.981,165.314,172.201,178.377,185.479,191.453,200.555,211.907,224.094,231.807,236.757,245.576,253.183,259.803,262.636,262.743,266.307,269.350,272.179,271.404,268.308,268.613,268.669,268.569,267.439
BUST_1,280.367,268.536,259.819,255.732,255.673,259.365,265.307,275.186,283.956,294.158,303.477,316.991,333.979,352.217,363.092,370.799,383.272,393.953,403.204,406.808,407.278,412.006,416.009,419.599,417.829,413.034,412.884,412.370,411.574,409.407
