Primary,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
BRED_1,0.350,0.949,1.448,1.997,2.546,2.762,2.963,3.214,3.465,3.766,4.079,4.388,4.750,5.318,6.350,8.021,9.732,11.389,12.887,14.277,16.301,17.854,19.185,20.349,21.291,22.580,23.476,24.316,25.045,25.269
BRFO_1;CLT03,0.808,2.195,3.350,4.620,5.891,6.004,6.441,6.986,7.533,8.187,8.444,9.086,9.834,11.010,13.148,15.626,18.960,22.189,25.106,27.815,30.325,33.213,35.688,37.854,39.608,41.639,43.292,44.842,46.186,46.598
BRID_P,0.033,0.089,0.136,0.187,0.239,0.358,0.384,0.416,0.449,0.488,0.552,0.594,0.643,0.720,0.859,1.128,1.368,1.601,1.812,2.007,2.231,2.444,2.626,2.785,2.914,2.978,3.097,3.207,3.304,3.333
BRIM_1,0.400,1.086,1.657,2.286,2.915,3.017,3.236,3.510,3.784,4.114,4.152,4.468,4.836,5.414,6.465,7.508,9.110,10.662,12.063,13.365,14.065,15.405,16.553,17.558,18.371,19.188,19.950,20.664,21.283,21.473
BROA_P,0.008,0.020,0.031,0.043,0.055,0.079,0.085,0.092,0.099,0.108,0.120,0.129,0.139,0.156,0.186,0.241,0.293,0.342,0.387,0.429,0.475,0.521,0.559,0.593,0.621,0.638,0.664,0.687,0.708,0.714
BROR_P,0.007,0.020,0.031,0.042,0.054,0.078,0.083,0.090,0.097,0.106,0.118,0.127,0.137,0.154,0.183,0.236,0.287,0.336,0.380,0.421,0.465,0.509,0.547,0.580,0.607,0.623,0.647,0.670,0.691,0.697
BROX,0.047,0.129,0.197,0.271,0.346,0.492,0.528,0.572,0.617,0.671,0.754,0.811,0.878,0.983,1.174,1.535,1.862,2.180,2.466,2.732,3.038,3.327,3.575,3.792,3.967,4.067,4.229,4.380,4.512,4.552
BRWA1,0.402,1.091,1.665,2.296,2.927,2.995,3.213,3.486,3.758,4.085,4.128,4.442,4.808,5.383,6.428,7.483,9.079,10.625,12.022,13.319,14.128,15.473,16.626,17.635,18.452,19.322,20.089,20.808,21.431,21.623
BUMU_P,0.036,0.097,0.148,0.204,0.260,0.389,0.418,0.453,0.489,0.531,0.601,0.646,0.700,0.783,0.935,1.228,1.489,1.743,1.972,2.185,2.429,2.660,2.858,3.032,3.172,3.242,3.371,3.492,3.596,3.628
BURM_1,0.313,0.848,1.295,1.786,2.277,2.348,2.519,2.733,2.946,3.202,3.459,3.722,4.028,4.510,5.385,6.731,8.167,9.558,10.815,11.982,13.760,15.071,16.194,17.177,17.972,19.049,19.805,20.514,21.129,21.318
BUSH_1,0.295,0.802,1.224,1.688,2.153,2.362,2.534,2.749,2.963,3.221,3.512,3.778,4.090,4.579,5.468,6.872,8.338,9.758,11.041,12.232,13.897,15.220,16.355,17.347,18.151,19.144,19.904,20.617,21.234,21.424
BUST_1,0.277,0.752,1.147,1.582,2.017,2.125,2.279,2.472,2.666,2.897,3.141,3.380,3.658,4.096,4.891,6.162,7.477,8.751,9.901,10.969,12.624,13.826,14.856,15.758,16.488,17.501,18.196,18.848,19.412,19.586
CAAD_P,0.019,0.051,0.079,0.108,0.138,0.194,0.208,0.226,0.244,0.265,0.291,0.313,0.339,0.380,0.453,0.579,0.703,0.822,0.930,1.031,1.136,1.244,1.337,1.418,1.484,1.527,1.588,1.645,1.694,1.709
CAMB_01,0.236,0.641,0.978,1.350,1.721,1.931,2.072,2.247,2.423,2.634,2.846,3.062,3.314,3.710,4.430,5.450,6.613,7.740,8.757,9.702,10.736,11.758,12.634,13.401,14.022,14.666,15.249,15.795,16.268,16.413
CANTN1;RICH1;RICH_J,0.969,2.628,4.011,5.533,7.054,7.190,7.713,8.366,9.020,9.804,9.804,10.548,11.417,12.782,15.265,17.501,21.233,24.850,28.117,31.150,32.491,35.585,38.237,40.558,42.436,44.274,46.032,47.680,49.108,49.547
CAPEA1,0.356,0.967,1.475,2.035,2.595,2.803,3.007,3.261,3.516,3.822,4.128,4.442,4.807,5.382,6.427,7.994,9.700,11.352,12.844,14.230,16.069,17.599,18.911,20.059,20.988,22.134,23.012,23.836,24.550,24.770
CARE_1,0.039,0.105,0.161,0.221,0.282,0.240,0.257,0.279,0.301,0.327,0.343,0.369,0.399,0.447,0.533,0.655,0.795,0.931,1.053,1.167,1.404,1.538,1.652,1.752,1.834,1.985,2.064,2.138,2.202,2.221
CARR_1,0.340,0.922,1.408,1.942,2.476,2.685,2.880,3.124,3.368,3.661,3.965,4.266,4.618,5.170,6.174,7.797,9.461,11.072,12.528,13.880,15.848,17.357,18.651,19.783,20.699,21.951,22.823,23.640,24.348,24.566
CASS_P,0.001,0.003,0.004,0.005,0.007,0.010,0.010,0.011,0.012,0.013,0.015,0.016,0.017,0.019,0.023,0.030,0.036,0.042,0.047,0.053,0.058,0.064,0.068,0.072,0.076,0.078,0.081,0.084,0.086,0.087
CATY,0.018,0.050,0.076,0.105,0.134,0.190,0.204,0.221,0.238,0.259,0.291,0.313,0.339,0.380,0.453,0.593,0.719,0.842,0.952,1.055,1.173,1.285,1.380,1.464,1.532,1.571,1.633,1.691,1.742,1.758
CEAN_P,0.001,0.003,0.005,0.006,0.008,0.012,0.013,0.014,0.015,0.016,0.018,0.019,0.021,0.023,0.028,0.036,0.044,0.051,0.058,0.064,0.071,0.078,0.083,0.088,0.092,0.095,0.099,0.102,0.105,0.106
CELL_1,0.472,1.281,1.956,2.698,3.439,3.675,3.942,4.276,4.611,5.011,5.429,5.842,6.323,7.079,8.453,10.487,12.724,14.892,16.849,18.667,21.132,23.144,24.869,26.379,27.601,29.062,30.216,31.297,32.235,32.523
CHAP,0.036,0.097,0.148,0.204,0.260,0.370,0.397,0.431,0.464,0.505,0.567,0.610,0.661,0.740,0.883,1.155,1.402,1.640,1.856,2.056,2.286,2.504,2.690,2.854,2.986,3.061,3.183,3.296,3.395,3.426
CHAR_P,0.032,0.086,0.131,0.180,0.230,0.345,0.370,0.401,0.432,0.470,0.531,0.572,0.619,0.693,0.828,1.086,1.318,1.542,1.745,1.933,2.149,2.353,2.529,2.682,2.806,2.868,2.982,3.089,3.181,3.210
CHAS,0.018,0.050,0.076,0.104,0.133,0.189,0.203,0.220,0.238,0.258,0.290,0.312,0.338,0.378,0.452,0.591,0.717,0.839,0.950,1.052,1.170,1.281,1.376,1.460,1.528,1.566,1.628,1.687,1.737,1.753
CHIC_1,0.383,1.040,1.588,2.190,2.793,2.836,3.042,3.300,3.558,3.867,3.898,4.194,4.539,5.082,6.068,7.094,8.607,10.073,11.397,12.627,13.462,14.744,15.843,16.805,17.583,18.476,19.210,19.898,20.494,20.677
CHSI_1,0.505,1.370,2.092,2.885,3.678,3.787,4.062,4.406,4.750,5.164,5.195,5.590,6.050,6.773,8.089,9.468,11.488,13.445,15.212,16.853,17.866,19.568,21.026,22.302,23.335,24.498,25.471,26.383,27.173,27.416
CHTE_1,0.414,1.123,1.714,2.364,3.015,3.497,3.751,4.069,4.387,4.768,5.208,5.604,6.065,6.791,8.109,10.187,12.360,14.465,16.367,18.132,20.284,22.216,23.872,25.321,26.494,27.812,28.916,29.952,30.849,31.125
CITR_1,0.585,1.587,2.423,3.341,4.260,4.290,4.603,4.993,5.383,5.851,5.798,6.238,6.752,7.559,9.027,10.381,12.595,14.741,16.678,18.478,19.212,21.042,22.610,23.982,25.093,26.217,27.258,28.234,29.079,29.340
CLAY_P,0.014,0.038,0.058,0.080,0.102,0.152,0.164,0.177,0.191,0.208,0.235,0.253,0.274,0.306,0.366,0.480,0.582,0.681,0.771,0.854,0.949,1.040,1.117,1.185,1.240,1.267,1.318,1.365,1.406,1.418
CLYM,0.061,0.165,0.252,0.347,0.443,0.630,0.675,0.733,0.790,0.859,0.965,1.038,1.124,1.258,1.503,1.965,2.384,2.790,3.157,3.498,3.889,4.259,4.576,4.854,5.079,5.207,5.414,5.608,5.776,5.827
