Primary,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
CARR_1,94.061,94.457,96.664,98.419,100.173,101.531,102.777,103.286,103.739,105.097,106.229,107.361,108.719,109.851,110.700,111.322,111.719,111.945,112.171,112.341,112.850,113.360,113.926,114.322,114.605,115.001,115.341,115.624,115.907,116.020
CASS_P,0.340,0.342,0.350,0.356,0.362,0.367,0.372,0.374,0.375,0.380,0.384,0.388,0.393,0.397,0.401,0.403,0.404,0.405,0.406,0.406,0.408,0.410,0.412,0.414,0.415,0.416,0.417,0.418,0.419,0.420
CATY,3.925,3.941,4.033,4.106,4.180,4.236,4.288,4.309,4.328,4.385,4.432,4.479,4.536,4.583,4.619,4.645,4.661,4.671,4.680,4.687,4.708,4.730,4.753,4.770,4.782,4.798,4.812,4.824,4.836,4.841
CEAN_P,0.278,0.279,0.286,0.291,0.296,0.300,0.304,0.305,0.307,0.311,0.314,0.317,0.321,0.325,0.327,0.329,0.330,0.331,0.332,0.332,0.334,0.335,0.337,0.338,0.339,0.340,0.341,0.342,0.343,0.343
CELL_1,175.009,175.746,179.853,183.117,186.382,188.909,191.225,192.173,193.016,195.543,197.649,199.755,202.282,204.388,205.968,207.126,207.863,208.284,208.705,209.021,209.969,210.917,211.970,212.707,213.233,213.970,214.602,215.129,215.655,215.866
CHAP,9.752,9.793,10.022,10.204,10.386,10.527,10.656,10.709,10.756,10.897,11.014,11.131,11.272,11.389,11.477,11.542,11.583,11.607,11.630,11.648,11.700,11.753,11.812,11.853,11.882,11.923,11.959,11.988,12.017,12.029
CHAR_P,3.290,3.304,3.381,3.443,3.504,3.552,3.595,3.613,3.629,3.676,3.716,3.755,3.803,3.843,3.872,3.894,3.908,3.916,3.924,3.930,3.947,3.965,3.985,3.999,4.009,4.023,4.035,4.044,4.054,4.058
CHAS,15.801,15.868,16.238,16.533,16.828,17.056,17.265,17.351,17.427,17.655,17.845,18.035,18.263,18.454,18.596,18.701,18.767,18.805,18.843,18.872,18.957,19.043,19.138,19.205,19.252,19.319,19.376,19.423,19.471,19.490
CHIC_1,30.716,30.845,31.566,32.139,32.712,33.155,33.562,33.728,33.876,34.320,34.689,35.059,35.502,35.872,36.149,36.353,36.482,36.556,36.630,36.685,36.852,37.018,37.203,37.332,37.425,37.554,37.665,37.757,37.850,37.887
CHSI_1,62.630,62.893,64.363,65.531,66.699,67.604,68.433,68.772,69.073,69.978,70.731,71.485,72.389,73.143,73.708,74.123,74.387,74.537,74.688,74.801,75.140,75.479,75.856,76.120,76.309,76.572,76.798,76.987,77.175,77.251
