Primary,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
BRIM_1,93.590,96.670,96.727,97.240,97.468,98.495,99.807,101.917,104.027,105.396,106.536,107.848,109.331,110.757,112.126,114.008,115.947,117.829,119.711,121.365,122.962,123.988,124.445,124.901,125.414,124.445,123.532,122.563,121.479,120.224
BROA_P,3.265,3.372,3.374,3.392,3.400,3.436,3.481,3.555,3.629,3.676,3.716,3.762,3.814,3.863,3.911,3.977,4.044,4.110,4.176,4.233,4.289,4.325,4.341,4.357,4.375,4.341,4.309,4.275,4.237,4.194
BROR_P,1.631,1.685,1.686,1.695,1.699,1.717,1.739,1.776,1.813,1.837,1.857,1.880,1.905,1.930,1.954,1.987,2.021,2.053,2.086,2.115,2.143,2.161,2.169,2.177,2.186,2.169,2.153,2.136,2.117,2.095
BROX,10.094,10.426,10.432,10.488,10.512,10.623,10.764,10.992,11.220,11.367,11.490,11.632,11.792,11.945,12.093,12.296,12.505,12.708,12.911,13.090,13.262,13.373,13.422,13.471,13.526,13.422,13.323,13.219,13.102,12.967
BRWA1,59.300,61.252,61.288,61.613,61.758,62.408,63.239,64.576,65.913,66.781,67.503,68.335,69.274,70.178,71.045,72.237,73.466,74.659,75.851,76.899,77.911,78.561,78.850,79.139,79.465,78.850,78.272,77.658,76.971,76.176
BUMU_P,8.705,8.991,8.996,9.044,9.065,9.161,9.283,9.479,9.675,9.803,9.909,10.031,10.169,10.301,10.429,10.604,10.784,10.959,11.134,11.288,11.436,11.532,11.574,11.617,11.664,11.574,11.489,11.399,11.298,11.182
BURM_1,95.576,98.721,98.780,99.304,99.537,100.585,101.925,104.080,106.235,107.632,108.797,110.137,111.651,113.107,114.505,116.427,118.407,120.329,122.251,123.940,125.571,126.620,127.085,127.551,128.076,127.085,126.154,125.163,124.057,122.776
BUSH_1,48.052,49.633,49.662,49.926,50.043,50.570,51.244,52.327,53.411,54.113,54.699,55.372,56.134,56.866,57.569,58.535,59.530,60.497,61.463,62.312,63.132,63.659,63.894,64.128,64.391,63.894,63.425,62.927,62.371,61.727
BUST_1,68.798,71.062,71.104,71.482,71.649,72.404,73.368,74.919,76.471,77.477,78.315,79.280,80.370,81.418,82.424,83.808,85.233,86.616,88.000,89.216,90.390,91.144,91.480,91.815,92.192,91.480,90.809,90.096,89.300,88.377
CAAD_P,4.053,4.186,4.189,4.211,4.221,4.265,4.322,4.413,4.505,4.564,4.613,4.670,4.734,4.796,4.855,4.937,5.021,5.102,5.184,5.255,5.325,5.369,5.389,5.409,5.431,5.389,5.349,5.307,5.260,5.206
CAMB_01,10.739,11.092,11.099,11.158,11.184,11.302,11.452,11.694,11.937,12.094,12.224,12.375,12.545,12.709,12.866,13.082,13.304,13.520,13.736,13.926,14.109,14.227,14.279,14.332,14.391,14.279,14.175,14.063,13.939,13.795
CANTN1;RICH1;RICH_J,64.939,67.076,67.116,67.472,67.630,68.343,69.253,70.717,72.181,73.131,73.922,74.832,75.861,76.851,77.800,79.106,80.452,81.758,83.064,84.211,85.319,86.032,86.348,86.665,87.021,86.348,85.715,85.042,84.290,83.420
CAPEA1,105.794,109.276,109.340,109.920,110.178,111.339,112.822,115.207,117.592,119.140,120.429,121.912,123.588,125.200,126.747,128.874,131.066,133.194,135.321,137.191,138.996,140.157,140.672,141.188,141.768,140.672,139.641,138.545,137.320,135.902
CARE_1,42.374,43.769,43.794,44.027,44.130,44.595,45.189,46.144,47.100,47.719,48.236,48.830,49.501,50.147,50.766,51.619,52.497,53.349,54.201,54.950,55.673,56.137,56.344,56.551,56.783,56.344,55.931,55.492,55.001,54.433
CARR_1,93.189,96.256,96.313,96.824,97.051,98.073,99.379,101.480,103.581,104.944,106.080,107.386,108.863,110.282,111.645,113.519,115.450,117.324,119.198,120.845,122.435,123.457,123.912,124.366,124.877,123.912,123.003,122.038,120.959,119.709
CASS_P,0.340,0.352,0.352,0.354,0.354,0.358,0.363,0.371,0.378,0.383,0.387,0.392,0.398,0.403,0.408,0.415,0.422,0.428,0.435,0.441,0.447,0.451,0.453,0.454,0.456,0.453,0.449,0.446,0.442,0.437
CATY,3.925,4.054,4.056,4.078,4.087,4.130,4.185,4.274,4.362,4.420,4.467,4.522,4.585,4.644,4.702,4.781,4.862,4.941,5.020,5.089,5.156,5.199,5.218,5.237,5.259,5.218,5.180,5.139,5.094,5.041
CEAN_P,0.278,0.287,0.287,0.289,0.290,0.293,0.297,0.303,0.309,0.313,0.317,0.320,0.325,0.329,0.333,0.339,0.344,0.350,0.356,0.361,0.365,0.368,0.370,0.371,0.373,0.370,0.367,0.364,0.361,0.357
CELL_1,173.567,179.279,179.385,180.337,180.760,182.664,185.096,189.010,192.923,195.462,197.577,200.010,202.760,205.404,207.943,211.433,215.029,218.519,222.010,225.077,228.039,229.943,230.789,231.635,232.587,230.789,229.096,227.298,225.289,222.962
CHAP,9.752,10.073,10.079,10.133,10.156,10.263,10.400,10.620,10.840,10.983,11.101,11.238,11.393,11.541,11.684,11.880,12.082,12.278,12.474,12.647,12.813,12.920,12.967,13.015,13.068,12.967,12.872,12.771,12.658,12.528
CHAR_P,3.290,3.398,3.400,3.419,3.427,3.463,3.509,3.583,3.657,3.705,3.745,3.791,3.844,3.894,3.942,4.008,4.076,4.142,4.208,4.267,4.323,4.359,4.375,4.391,4.409,4.375,4.343,4.309,4.271,4.227
CHAS,15.801,16.321,16.331,16.417,16.456,16.629,16.851,17.207,17.563,17.794,17.987,18.208,18.459,18.699,18.930,19.248,19.576,19.893,20.211,20.490,20.760,20.933,21.010,21.087,21.174,21.010,20.856,20.693,20.510,20.298
CHIC_1,30.077,31.066,31.085,31.250,31.323,31.653,32.074,32.753,33.431,33.871,34.237,34.659,35.135,35.593,36.033,36.638,37.261,37.866,38.471,39.002,39.516,39.846,39.992,40.139,40.304,39.992,39.699,39.387,39.039,38.636
CHSI_1,62.160,64.206,64.244,64.585,64.736,65.418,66.289,67.691,69.092,70.001,70.759,71.630,72.615,73.562,74.471,75.721,77.009,78.259,79.509,80.608,81.668,82.350,82.653,82.956,83.297,82.653,82.047,81.403,80.683,79.850
CHTE_1,152.374,157.388,157.481,158.317,158.688,160.360,162.495,165.931,169.366,171.595,173.452,175.588,178.002,180.323,182.552,185.616,188.773,191.837,194.901,197.594,200.194,201.865,202.608,203.351,204.187,202.608,201.123,199.544,197.780,195.737
CITR_1,276.946,286.059,286.228,287.747,288.422,291.460,295.341,301.585,307.830,311.880,315.256,319.137,323.525,327.744,331.795,337.364,343.102,348.671,354.241,359.135,363.860,366.898,368.248,369.598,371.117,368.248,365.548,362.679,359.472,355.759
CLAY_P,7.061,7.293,7.297,7.336,7.353,7.431,7.530,7.689,7.848,7.951,8.037,8.136,8.248,8.356,8.459,8.601,8.747,8.889,9.031,9.156,9.277,9.354,9.389,9.423,9.462,9.389,9.320,9.247,9.165,9.070
CLYM,13.602,14.050,14.058,14.133,14.166,14.315,14.506,14.813,15.119,15.318,15.484,15.675,15.890,16.097,16.296,16.570,16.852,17.125,17.399,17.639,17.871,18.020,18.087,18.153,18.228,18.087,17.954,17.813,17.656,17.473
COAT,11.685,12.069,12.076,12.140,12.169,12.297,12.461,12.724,12.988,13.158,13.301,13.465,13.650,13.828,13.999,14.234,14.476,14.711,14.946,15.152,15.352,15.480,15.537,15.594,15.658,15.537,15.423,15.302,15.166,15.010
COCK,9.085,9.384,9.390,9.440,9.462,9.561,9.689,9.894,10.098,10.231,10.342,10.469,10.613,10.752,10.885,11.067,11.256,11.438,11.621,11.782,11.937,12.036,12.080,12.125,12.175,12.080,11.992,11.898,11.793,11.671
