Primary,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
BISW_1,461.183,467.585,473.028,478.349,485.066,483.942,490.132,496.495,503.708,514.976,528.053,541.440,560.116,580.251,601.625,622.035,642.428,665.322,687.952,709.775,726.954,738.058,750.890,762.153,772.105,777.619,781.654,788.181,794.505,800.664,806.784
BLYTB1,520.475,522.924,525.107,526.534,528.905,522.431,520.834,518.406,515.963,516.660,518.539,522.262,526.376,530.863,535.636,539.937,543.617,548.565,553.460,558.179,561.869,564.938,568.348,571.365,574.005,575.442,576.713,578.376,579.902,581.310,582.588
BLYTH132,69.028,69.906,70.543,71.302,72.314,72.113,72.754,73.311,73.927,75.103,76.481,78.050,79.943,81.973,84.117,86.113,87.615,89.755,91.908,94.031,95.694,96.809,98.143,99.355,100.458,101.047,101.487,102.178,102.852,103.510,104.161
BOAG_P,25.907,26.209,26.536,26.795,26.967,27.126,27.205,27.289,27.437,27.627,27.887,28.224,28.579,28.963,29.370,29.744,30.096,30.526,30.950,31.358,31.680,31.843,32.093,32.315,32.506,32.603,32.607,32.730,32.845,32.957,33.062
BOLN_1,857.437,867.024,873.759,880.858,890.503,885.223,892.661,900.511,909.575,925.835,945.046,966.103,992.267,1020.453,1050.352,1078.622,1108.132,1139.979,1171.558,1202.154,1226.193,1242.665,1261.075,1277.356,1291.814,1299.689,1305.670,1315.080,1324.188,1333.042,1341.797
BONN,60.805,61.473,62.499,63.209,63.690,64.133,65.101,65.761,66.650,67.720,69.006,70.823,72.624,74.546,76.576,78.437,80.386,82.619,84.867,87.089,88.823,89.649,90.975,92.184,93.284,93.848,93.816,94.519,95.206,95.878,96.551
BOTW_1,156.750,158.745,160.588,162.601,165.190,165.283,166.739,168.364,170.294,173.577,177.491,182.176,187.339,192.913,198.831,204.518,210.469,216.287,222.059,227.636,232.038,235.424,238.946,242.047,244.811,246.400,247.812,249.563,251.246,252.880,254.491
BRAC_P,24.000,24.363,24.808,25.192,25.517,25.868,26.476,27.029,27.728,28.559,29.527,30.780,31.993,33.301,34.693,36.030,37.416,38.952,40.463,41.910,43.051,43.665,44.485,45.196,45.815,46.158,46.237,46.650,47.048,47.436,47.821
BRAI_1,229.928,233.434,236.271,239.643,244.010,244.705,249.623,254.413,259.988,267.994,277.170,287.752,299.109,311.337,324.308,336.723,348.602,361.924,375.142,387.935,398.015,403.277,410.864,417.553,423.509,426.850,428.196,432.015,435.725,439.345,442.955
BRAP,31.825,32.293,32.868,33.306,33.631,33.933,34.537,34.947,35.463,36.062,36.767,37.641,38.702,39.840,41.044,42.163,43.346,44.667,45.985,47.277,48.287,48.784,49.539,50.214,50.820,51.136,51.140,51.531,51.913,52.287,52.661
BRAW_1,394.838,398.900,401.286,404.173,408.378,405.650,408.867,412.264,416.266,423.693,432.541,443.499,455.101,467.630,480.934,493.584,507.242,521.743,536.054,549.838,560.674,570.514,578.814,586.098,592.512,596.015,600.673,604.933,609.050,613.043,616.987
BRED_1,265.537,268.606,271.498,274.732,279.122,279.688,283.706,288.898,295.321,304.731,315.970,330.085,344.097,359.404,375.762,392.069,409.527,427.657,445.150,461.416,474.337,485.262,494.491,502.116,508.461,512.363,517.279,521.708,525.896,529.927,533.888
BRFO_1;CLT03,775.294,783.036,788.275,793.953,801.947,796.525,803.187,809.187,816.269,829.777,845.926,864.517,886.014,909.194,933.780,957.013,979.510,1005.388,1031.031,1055.849,1075.351,1085.823,1100.751,1113.917,1125.580,1131.968,1134.688,1142.210,1149.461,1156.487,1163.401
BRID_P,23.966,24.297,24.712,25.065,25.356,25.667,26.176,26.642,27.242,27.963,28.813,29.936,30.994,32.137,33.353,34.522,35.734,37.074,38.393,39.651,40.643,41.188,41.905,42.525,43.064,43.366,43.439,43.799,44.145,44.480,44.815
BRIM_1,320.238,323.240,326.104,328.638,331.926,329.732,329.905,329.698,329.451,331.224,333.751,336.596,341.591,346.992,352.721,358.090,363.828,369.193,374.554,379.786,383.903,387.549,391.193,394.451,397.380,399.035,400.635,402.434,404.142,405.774,407.338
BROA_P,12.109,12.259,12.440,12.592,12.713,12.838,12.947,13.081,13.266,13.493,13.774,14.135,14.489,14.874,15.287,15.691,16.097,16.550,16.987,17.396,17.721,17.916,18.147,18.342,18.504,18.598,18.642,18.752,18.857,18.955,19.052
BROR_P,7.206,7.299,7.402,7.487,7.550,7.617,7.639,7.686,7.759,7.851,7.970,8.109,8.262,8.426,8.604,8.775,8.936,9.125,9.307,9.478,9.613,9.691,9.789,9.870,9.938,9.975,9.993,10.037,10.079,10.119,10.157
BROX,49.460,50.076,50.879,51.476,51.891,52.283,53.225,53.853,54.666,55.625,56.750,58.317,59.842,61.464,63.175,64.728,66.348,68.219,70.112,72.001,73.473,74.120,75.243,76.278,77.230,77.706,77.623,78.225,78.817,79.402,79.985
BRWA1,227.484,230.531,232.803,235.630,239.403,239.423,243.684,247.315,251.545,258.011,265.480,274.482,283.698,293.612,304.120,314.120,323.627,334.239,344.801,355.072,363.157,367.046,373.239,378.734,383.655,386.396,387.234,390.351,393.372,396.319,399.250
BUMU_P,43.203,43.845,44.590,45.246,45.799,46.399,47.463,48.433,49.657,51.113,52.810,55.030,57.107,59.348,61.728,64.007,66.370,69.001,71.588,74.074,76.029,77.075,78.482,79.708,80.779,81.367,81.490,82.200,82.886,83.557,84.224
BURM_1,387.115,391.904,394.573,398.091,403.052,400.976,406.339,410.462,415.083,423.118,432.423,443.109,455.229,468.239,482.013,494.927,507.366,521.446,535.509,549.280,560.081,565.556,573.908,581.390,588.126,591.745,593.011,597.273,601.419,605.467,609.478
BUSH_1,158.214,160.005,161.914,163.500,165.440,164.848,166.408,168.030,169.940,173.124,176.940,180.939,186.682,192.893,199.501,205.855,212.320,219.507,226.574,233.331,238.659,242.191,246.156,249.595,252.595,254.293,255.608,257.600,259.515,261.369,263.201
BUST_1,295.708,297.921,301.316,303.483,305.979,304.066,305.062,306.289,307.969,311.653,316.394,321.712,329.516,337.965,346.953,355.531,364.635,374.559,384.340,393.705,401.086,406.502,412.166,417.108,421.438,423.888,426.063,428.941,431.691,434.338,436.936
CAAD_P,0.059,0.129,0.204,0.294,0.402,0.531,0.631,0.834,1.077,1.363,1.685,2.009,2.376,2.779,3.206,3.638,4.023,4.490,4.940,5.357,5.690,5.855,6.079,6.261,6.410,6.506,6.535,6.640,6.741,6.837,6.934
CAMB_01,27.884,28.417,28.943,29.576,30.369,30.739,31.120,31.595,32.141,32.961,33.917,34.977,36.227,37.578,39.013,40.410,41.223,42.590,43.941,45.237,46.264,46.912,47.713,48.410,49.025,49.392,49.631,50.018,50.390,50.750,51.108
CANTN1;RICH1;RICH_J,266.618,271.113,275.119,279.711,285.460,286.878,291.059,295.115,299.700,306.720,314.809,324.172,334.945,346.517,358.772,370.441,382.836,394.564,406.334,417.872,426.959,434.166,441.543,448.173,454.204,457.593,460.635,464.389,468.044,471.622,475.188
CAPEA1,346.789,349.771,350.985,352.706,355.544,351.940,352.622,352.884,353.172,356.020,359.742,364.575,370.019,375.921,382.191,388.077,393.546,400.037,406.426,412.565,417.384,421.557,425.475,428.897,431.882,433.508,435.381,437.311,439.142,440.888,442.560
CARE_1,139.764,140.902,141.246,141.850,142.967,141.508,142.207,142.595,143.088,144.732,146.865,149.703,152.677,155.953,159.459,162.943,166.427,170.246,173.889,177.229,179.881,181.764,183.690,185.238,186.475,187.244,188.078,188.945,189.739,190.483,191.184
CARR_1,338.046,340.762,342.743,344.772,347.746,344.975,345.730,346.737,348.084,352.005,357.020,363.589,370.583,378.175,386.251,393.960,401.823,410.500,419.013,427.141,433.542,439.525,444.573,448.951,452.752,454.891,457.720,460.240,462.635,464.931,467.158
CASS_P,0.446,0.462,0.475,0.490,0.509,0.532,0.558,0.591,0.633,0.681,0.739,0.810,0.878,0.951,1.031,1.114,1.200,1.290,1.374,1.451,1.512,1.555,1.595,1.627,1.651,1.667,1.683,1.701,1.719,1.734,1.749
CATY,23.076,23.421,23.896,24.338,24.764,25.263,26.049,26.837,27.842,29.051,30.484,32.386,34.119,36.011,38.032,40.051,42.240,44.510,46.699,48.731,50.348,51.397,52.511,53.426,54.183,54.646,54.946,55.475,55.976,56.459,56.935
CEAN_P,5.154,5.197,5.257,5.298,5.315,5.329,5.311,5.294,5.285,5.281,5.287,5.305,5.323,5.344,5.369,5.383,5.397,5.419,5.441,5.463,5.479,5.489,5.507,5.525,5.540,5.547,5.545,5.555,5.562,5.570,5.576
CELL_1,641.850,647.611,652.585,656.586,661.907,656.057,658.854,660.553,662.497,668.861,676.940,685.505,699.353,714.302,730.167,745.056,760.114,777.257,794.233,810.652,823.541,832.322,842.363,851.232,859.075,863.334,866.628,871.740,876.646,881.377,886.000
CHAP,32.733,33.247,33.790,34.258,34.628,35.007,35.868,36.499,37.279,38.185,39.224,40.600,41.939,43.368,44.880,46.285,47.758,49.417,51.072,52.703,53.976,54.579,55.521,56.372,57.140,57.536,57.516,58.011,58.496,58.974,59.452
CHAR_P,21.392,21.568,21.962,22.220,22.411,22.598,22.839,23.073,23.413,23.842,24.381,25.144,25.871,26.655,27.494,28.303,29.149,30.082,30.994,31.863,32.547,32.950,33.455,33.889,34.263,34.479,34.554,34.805,35.044,35.274,35.499
CHAS,61.234,62.142,62.690,63.278,63.644,63.995,64.364,64.522,64.757,65.035,65.397,65.866,66.320,66.797,67.296,67.687,68.059,68.529,69.014,69.526,69.910,70.044,70.381,70.706,71.003,71.109,71.013,71.186,71.357,71.522,71.680
CHIC_1,99.339,101.237,102.647,104.549,107.001,107.735,109.352,110.896,112.591,115.238,118.260,121.696,125.543,129.673,134.043,138.208,142.153,146.046,149.967,153.831,156.876,158.874,161.401,163.682,165.768,166.952,167.663,168.921,170.143,171.341,172.533
CHSI_1,232.885,236.806,240.741,244.796,249.733,251.200,256.228,261.606,267.860,276.536,286.474,297.718,310.719,324.719,339.574,353.835,369.735,385.287,400.719,415.658,427.431,436.699,445.678,453.606,460.686,464.660,468.659,473.268,477.755,482.143,486.535
CHTE_1,530.015,535.281,538.445,541.900,546.971,542.618,547.559,551.625,556.365,565.546,576.581,589.969,605.430,622.164,639.955,656.963,675.948,695.607,714.921,733.406,747.952,759.954,770.902,780.409,788.687,793.258,798.646,804.196,809.532,814.696,819.781
CITR_1,662.351,670.838,668.736,671.177,677.003,667.378,671.097,672.262,672.383,677.960,684.263,690.534,698.233,706.415,714.990,722.363,730.365,737.955,745.740,753.785,759.958,764.439,769.963,775.166,779.995,782.129,783.773,786.622,789.428,792.171,794.819
CLAY_P,28.107,28.556,28.859,29.198,29.460,29.744,30.054,30.326,30.681,31.105,31.614,32.252,32.855,33.510,34.208,34.873,35.559,36.303,37.024,37.711,38.248,38.567,38.957,39.286,39.564,39.709,39.765,39.950,40.123,40.293,40.455
CLYM,69.591,70.519,71.640,72.525,73.179,73.826,75.177,76.149,77.399,78.882,80.626,83.000,85.317,87.798,90.422,92.859,95.421,98.303,101.181,104.008,106.217,107.295,108.948,110.433,111.773,112.465,112.460,113.321,114.164,114.990,115.812
COAT,58.080,58.828,59.753,60.473,60.995,61.504,62.608,63.388,64.401,65.601,67.015,68.967,70.839,72.841,74.956,76.909,78.958,81.280,83.606,85.897,87.687,88.541,89.890,91.108,92.212,92.777,92.749,93.456,94.149,94.828,95.504
COCK,50.874,51.511,52.366,53.013,53.493,53.965,54.907,55.604,56.516,57.604,58.899,60.672,62.416,64.288,66.274,68.133,70.098,72.289,74.467,76.590,78.252,79.104,80.342,81.444,82.428,82.949,82.989,83.628,84.249,84.857,85.461
CONQA1;SASA,266.797,268.620,269.543,270.658,272.575,269.832,270.721,271.169,271.851,274.595,278.208,283.174,288.051,293.383,299.070,304.566,309.092,315.119,320.956,326.418,330.740,333.086,336.369,339.118,341.413,342.765,343.744,345.282,346.711,348.056,349.332
COUA_P,21.966,22.252,22.606,22.893,23.115,23.340,23.696,24.001,24.400,24.875,25.445,26.195,26.927,27.714,28.549,29.337,30.142,31.053,31.957,32.831,33.518,33.872,34.378,34.826,35.222,35.435,35.458,35.716,35.965,36.210,36.451
COVE_1,472.235,477.487,481.739,486.066,491.801,489.556,493.380,497.412,502.132,510.741,521.031,532.772,547.044,562.446,578.796,594.352,610.524,627.684,644.671,661.073,673.983,683.454,693.438,702.227,710.013,714.341,718.126,723.183,728.058,732.786,737.453
COWL_1;ECLA_H,540.208,546.389,550.157,554.801,561.358,558.426,564.211,569.723,576.112,587.302,600.480,615.766,632.829,651.238,670.775,689.363,708.153,728.634,748.891,768.447,783.832,793.533,805.265,815.569,824.672,829.704,832.952,838.856,844.553,850.084,855.545
COYL,38.192,38.711,39.357,39.868,40.258,40.649,41.447,42.045,42.813,43.723,44.793,46.238,47.659,49.183,50.798,52.315,53.918,55.701,57.470,59.194,60.545,61.234,62.235,63.122,63.915,64.334,64.367,64.881,65.382,65.875,66.364
CRAI_P,22.368,22.639,23.119,23.469,23.755,24.052,24.630,25.150,25.816,26.611,27.539,28.771,29.965,31.249,32.611,33.907,35.235,36.743,38.241,39.690,40.829,41.403,42.236,42.970,43.624,43.982,44.019,44.450,44.866,45.273,45.681
CREB_1,486.448,491.054,493.716,496.780,501.330,497.232,501.513,504.690,508.408,516.099,525.361,536.792,549.400,563.001,577.432,591.044,604.823,620.346,635.706,650.555,662.215,670.239,679.181,687.065,694.028,697.802,700.860,705.410,709.799,714.051,718.231
CROO,53.213,53.457,54.450,54.885,55.057,55.101,55.510,55.571,55.774,56.061,56.485,57.328,58.255,59.221,60.234,61.078,62.005,63.142,64.338,65.587,66.553,66.913,67.736,68.543,69.322,69.694,69.536,70.011,70.480,70.942,71.400
CUMB,39.858,40.445,41.027,41.542,41.935,42.340,43.052,43.594,44.288,45.111,46.079,47.363,48.611,49.953,51.377,52.713,54.123,55.678,57.216,58.708,59.879,60.498,61.360,62.122,62.797,63.149,63.195,63.633,64.058,64.474,64.888
