Primary,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
CASS_P,0.059,0.094,0.146,0.233,0.374,0.589,0.762,0.968,1.199,1.453,1.761,2.071,2.379,2.664,2.945,3.248,3.504,3.730,3.927,4.114,4.266,4.336,4.343,4.329,4.305,4.274,4.241,4.207,4.171,4.120
CATY,0.113,0.172,0.251,0.376,0.563,0.834,1.079,1.369,1.697,2.057,2.492,2.931,3.366,3.770,4.167,4.596,4.959,5.279,5.557,5.822,6.037,6.135,6.145,6.126,6.091,6.048,6.001,5.953,5.902,5.830
CEAN_P,0.015,0.024,0.037,0.060,0.096,0.151,0.195,0.248,0.307,0.372,0.450,0.530,0.608,0.681,0.753,0.831,0.896,0.954,1.004,1.052,1.091,1.109,1.111,1.107,1.101,1.093,1.085,1.076,1.067,1.054
CELL_1,2.844,4.440,6.687,10.368,16.103,24.715,31.991,40.595,50.302,60.976,73.890,86.897,99.783,111.767,123.548,136.248,147.012,156.504,164.762,172.614,178.989,181.891,182.200,181.633,180.592,179.325,177.924,176.492,174.985,172.840
CHAP,0.188,0.307,0.491,0.809,1.332,2.150,2.782,3.531,4.375,5.303,6.427,7.558,8.679,9.721,10.746,11.850,12.786,13.612,14.330,15.013,15.568,15.820,15.847,15.798,15.707,15.597,15.475,15.351,15.219,15.033
CHAR_P,0.091,0.135,0.186,0.259,0.357,0.484,0.627,0.795,0.985,1.194,1.448,1.702,1.955,2.189,2.420,2.669,2.880,3.066,3.227,3.381,3.506,3.563,3.569,3.558,3.538,3.513,3.485,3.457,3.428,3.386
CHAS,0.115,0.175,0.255,0.380,0.568,0.841,1.089,1.381,1.712,2.075,2.515,2.957,3.396,3.803,4.204,4.637,5.003,5.326,5.607,5.874,6.091,6.190,6.200,6.181,6.146,6.102,6.055,6.006,5.955,5.882
CHIC_1,0.467,0.710,1.028,1.522,2.253,3.303,4.276,5.426,6.723,8.149,9.876,11.614,13.336,14.938,16.512,18.210,19.648,20.917,22.021,23.070,23.922,24.310,24.351,24.275,24.136,23.967,23.780,23.588,23.387,23.100
CHSI_1,2.696,3.822,4.936,6.228,7.486,8.410,10.886,13.815,17.118,20.750,25.145,29.571,33.956,38.034,42.043,46.365,50.028,53.258,56.069,58.741,60.910,61.897,62.002,61.810,61.455,61.024,60.547,60.060,59.548,58.817
CHTE_1,2.221,3.404,4.991,7.504,11.294,16.826,21.780,27.638,34.247,41.514,50.307,59.163,67.936,76.095,84.115,92.762,100.090,106.553,112.176,117.521,121.861,123.837,124.047,123.661,122.953,122.090,121.136,120.161,119.136,117.675
