Primary,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
BISW_1,17.630,19.530,22.390,24.650,26.890,29.120,31.340,33.550,35.750,38.020,40.660,43.560,46.200,48.950,50.970,52.180,52.840,53.360,54.870,56.810,58.610,60.560,62.500,63.100,63.050,63.000,62.940,62.880,62.820,62.770
BLYTB1,0.580,0.650,0.740,4.690,8.620,12.520,16.410,20.270,24.120,28.090,32.710,37.780,42.410,47.210,50.750,52.860,54.020,54.930,57.580,60.970,64.130,67.540,70.930,71.990,71.890,71.800,71.700,71.600,71.500,71.400
BLYTH132,0.000,0.000,0.000,3.950,7.880,11.780,15.670,19.530,23.370,27.340,31.970,37.040,41.670,46.470,50.010,52.120,53.280,54.190,56.830,60.220,63.390,66.800,70.190,71.250,71.150,71.060,70.960,70.860,70.760,70.660
BOAG_P,0.000,0.000,0.000,0.260,0.550,0.860,1.210,1.580,1.980,2.210,2.720,3.310,3.900,4.550,5.140,5.640,6.090,6.520,7.120,7.830,8.540,9.310,10.110,10.670,11.100,11.540,11.970,12.410,12.850,13.290
BOLN_1,63.580,70.430,80.730,84.680,88.610,92.510,96.400,100.260,104.110,108.080,112.700,117.770,122.400,127.200,130.740,132.850,134.010,134.920,137.570,140.960,144.120,147.530,150.920,151.980,151.880,151.790,151.690,151.590,151.490,151.390
BONN,0.000,0.000,0.000,1.150,2.460,3.930,5.550,7.340,9.290,10.280,12.980,16.070,19.290,22.830,26.140,29.090,31.740,34.360,37.880,41.950,46.100,50.570,55.240,58.660,61.410,64.160,66.930,69.710,72.500,75.310
BOTW_1,49.510,54.840,62.860,80.630,98.300,115.880,133.370,150.750,168.040,185.910,206.720,229.550,250.390,271.990,287.890,297.410,302.610,306.720,318.610,333.870,348.110,363.460,378.700,383.470,383.050,382.610,382.170,381.730,381.270,380.810
BRAC_P,0.000,0.000,0.000,0.200,0.430,0.670,0.940,1.230,1.540,1.720,2.120,2.580,3.040,3.550,4.010,4.400,4.740,5.080,5.550,6.100,6.660,7.260,7.880,8.320,8.650,8.990,9.330,9.670,10.010,10.360
BRAI_1,91.290,101.120,115.920,123.820,131.670,139.480,147.250,154.980,162.670,170.610,179.860,190.000,199.260,208.860,215.930,220.160,222.470,224.300,229.590,236.370,242.700,249.520,256.290,258.410,258.220,258.030,257.840,257.640,257.440,257.230
BRAP,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
BRAW_1,0.000,0.000,0.000,0.990,1.970,2.950,3.920,4.880,5.840,6.840,7.990,9.260,10.420,11.620,12.500,13.030,13.320,13.550,14.210,15.060,15.850,16.700,17.550,17.810,17.790,17.760,17.740,17.710,17.690,17.660
