Primary,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
BLYTB1,130.172,129.487,128.704,128.633,127.599,126.413,125.298,124.351,123.483,123.335,122.946,123.117,123.538,124.189,124.928,126.147,127.847,129.315,130.852,132.879,134.905,137.571,140.076,142.749,145.342,147.443,149.562,151.028,151.781,152.293
BLYTH132,16.908,16.819,16.717,16.708,16.574,16.420,16.275,16.152,16.039,16.020,15.969,15.991,16.046,16.131,16.227,16.385,16.606,16.796,16.996,17.259,17.522,17.869,18.194,18.541,18.878,19.151,19.426,19.617,19.715,19.781
BOAG_P,11.202,11.147,11.078,11.071,10.982,10.879,10.783,10.701,10.625,10.612,10.577,10.591,10.625,10.680,10.742,10.845,10.989,11.113,11.243,11.415,11.586,11.813,12.025,12.252,12.472,12.650,12.829,12.952,13.014,13.055
BOLN_1,237.164,235.914,234.488,234.359,232.476,230.315,228.282,226.557,224.977,224.706,223.998,224.310,225.076,226.262,227.608,229.830,232.927,235.601,238.402,242.095,245.785,250.643,255.207,260.078,264.801,268.629,272.489,275.162,276.534,277.466
BONN,24.429,24.309,24.159,24.145,23.950,23.725,23.516,23.336,23.172,23.142,23.067,23.097,23.172,23.291,23.426,23.651,23.965,24.234,24.519,24.893,25.267,25.761,26.225,26.719,27.198,27.587,27.976,28.246,28.381,28.470
BOTW_1,41.392,41.174,40.925,40.902,40.573,40.196,39.842,39.541,39.265,39.217,39.094,39.148,39.282,39.489,39.724,40.112,40.652,41.119,41.608,42.252,42.896,43.744,44.541,45.391,46.215,46.883,47.557,48.023,48.263,48.425
BRAC_P,12.190,12.130,12.055,12.048,11.951,11.839,11.734,11.645,11.562,11.548,11.510,11.525,11.562,11.622,11.689,11.801,11.958,12.093,12.235,12.421,12.608,12.855,13.086,13.333,13.572,13.766,13.960,14.095,14.162,14.207
BRAI_1,60.387,60.069,59.706,59.673,59.194,58.643,58.126,57.687,57.284,57.215,57.035,57.115,57.309,57.611,57.954,58.520,59.309,59.989,60.703,61.643,62.583,63.819,64.982,66.222,67.424,68.399,69.382,70.063,70.412,70.649
BRAP,13.883,13.815,13.730,13.721,13.611,13.483,13.364,13.262,13.168,13.151,13.109,13.126,13.168,13.237,13.313,13.441,13.619,13.772,13.934,14.147,14.359,14.640,14.904,15.185,15.457,15.678,15.899,16.052,16.129,16.180
BRAW_1,115.962,115.352,114.654,114.591,113.670,112.614,111.620,110.776,110.004,109.871,109.525,109.678,110.052,110.632,111.290,112.377,113.891,115.198,116.568,118.374,120.178,122.553,124.785,127.166,129.476,131.348,133.235,134.542,135.213,135.668
BRED_1,79.591,79.172,78.693,78.650,78.018,77.293,76.611,76.032,75.501,75.411,75.173,75.278,75.535,75.933,76.384,77.130,78.170,79.067,80.007,81.246,82.485,84.115,85.646,87.281,88.866,90.151,91.446,92.343,92.804,93.116
BRFO_1;CLT03,232.515,231.289,229.891,229.764,227.917,225.800,223.807,222.116,220.566,220.301,219.606,219.912,220.663,221.826,223.146,225.325,228.360,230.982,233.728,237.349,240.967,245.729,250.203,254.979,259.609,263.363,267.147,269.768,271.112,272.026
BRID_P,12.403,12.342,12.266,12.258,12.159,12.045,11.939,11.848,11.764,11.749,11.711,11.726,11.764,11.825,11.893,12.007,12.167,12.304,12.448,12.638,12.828,13.079,13.314,13.565,13.808,14.006,14.204,14.340,14.409,14.454
BRIM_1,85.824,85.372,84.856,84.809,84.127,83.345,82.610,81.986,81.414,81.316,81.059,81.173,81.450,81.879,82.366,83.170,84.291,85.258,86.272,87.608,88.944,90.702,92.353,94.116,95.825,97.211,98.607,99.575,100.071,100.408
BROA_P,7.198,7.163,7.118,7.114,7.057,6.991,6.929,6.876,6.827,6.819,6.797,6.805,6.827,6.863,6.902,6.969,7.061,7.141,7.224,7.335,7.445,7.590,7.727,7.873,8.014,8.128,8.243,8.323,8.362,8.389
BROR_P,3.596,3.579,3.557,3.554,3.526,3.493,3.462,3.435,3.411,3.407,3.396,3.400,3.411,3.429,3.449,3.482,3.528,3.568,3.610,3.665,3.720,3.792,3.861,3.933,4.004,4.061,4.119,4.158,4.178,4.191
