Primary,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
CHAS,0.000,0.000,0.000,0.000,0.018,0.050,0.109,0.222,0.417,0.744,1.257,1.998,3.040,4.375,5.955,7.676,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506,8.506
CHIC_1,2.713,2.750,2.768,2.778,2.866,3.007,3.253,3.713,4.454,5.704,7.669,10.508,14.498,19.586,25.516,32.204,35.451,35.486,35.522,35.562,35.604,35.648,35.694,35.742,35.792,35.845,35.900,35.958,36.019,36.083
CHSI_1,1.260,1.277,1.286,1.290,1.548,1.830,2.455,3.656,5.687,9.107,14.475,22.229,33.134,47.093,63.567,81.613,90.334,90.350,90.367,90.385,90.405,90.425,90.446,90.469,90.492,90.517,90.542,90.569,90.597,90.627
CHTE_1,9.603,9.733,9.796,9.831,10.233,10.905,12.083,14.304,17.944,24.081,33.722,47.651,67.231,92.232,121.493,154.170,170.012,170.136,170.265,170.406,170.553,170.708,170.871,171.041,171.220,171.407,171.603,171.808,172.023,172.247
CITR_1,0.000,0.000,0.000,0.000,0.047,0.063,0.137,0.281,0.526,0.938,1.586,2.521,3.836,5.521,7.515,9.686,10.734,10.734,10.734,10.734,10.734,10.734,10.734,10.734,10.734,10.734,10.734,10.734,10.734,10.734
CLAY_P,0.002,0.002,0.002,0.002,0.005,0.012,0.024,0.048,0.088,0.155,0.261,0.414,0.629,0.905,1.231,1.586,1.757,1.757,1.757,1.757,1.757,1.757,1.757,1.757,1.757,1.758,1.758,1.758,1.758,1.758
CLYM,0.000,0.000,0.000,0.000,0.019,0.053,0.115,0.236,0.442,0.788,1.332,2.117,3.222,4.638,6.312,8.136,9.016,9.016,9.016,9.016,9.016,9.016,9.016,9.016,9.016,9.016,9.016,9.016,9.016,9.016
COAT,0.000,0.000,0.000,0.000,0.018,0.053,0.115,0.235,0.441,0.786,1.329,2.112,3.214,4.626,6.296,8.115,8.994,8.994,8.994,8.994,8.994,8.994,8.994,8.994,8.994,8.994,8.994,8.994,8.994,8.994
COCK,0.002,0.002,0.002,0.002,0.048,0.122,0.263,0.536,1.003,1.789,3.023,4.804,7.310,10.520,14.318,18.453,20.450,20.450,20.450,20.450,20.450,20.450,20.450,20.450,20.450,20.450,20.450,20.450,20.450,20.450
CONQA1;SASA,0.160,0.162,0.163,0.163,0.288,0.537,0.977,1.826,3.275,5.711,9.535,15.059,22.829,32.780,44.549,57.378,63.573,63.575,63.577,63.580,63.582,63.585,63.588,63.590,63.593,63.596,63.600,63.603,63.607,63.610
COUA_P,0.598,0.606,0.610,0.612,0.653,0.720,0.841,1.071,1.456,2.103,3.119,4.588,6.652,9.292,12.395,15.825,17.485,17.493,17.501,17.510,17.519,17.529,17.539,17.549,17.561,17.572,17.584,17.597,17.611,17.625
