Primary,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
BRFO_1;CLT03,3.756,4.894,6.508,8.816,11.986,16.466,22.576,30.908,42.108,51.966,62.230,73.834,86.710,100.634,115.256,132.468,150.386,167.712,184.454,199.948,214.664,229.068,242.948,255.992,268.802,277.574,283.212,285.032,286.880,288.820
BRID_P,0.169,0.220,0.291,0.393,0.532,0.729,0.995,1.357,1.841,2.272,2.720,3.228,3.791,4.400,5.039,5.791,6.575,7.332,8.064,8.741,9.385,10.014,10.621,11.191,11.751,12.135,12.381,12.461,12.542,12.627
BRIM_1,3.469,4.352,5.440,6.769,8.275,10.014,11.854,13.728,15.470,19.091,22.862,27.125,31.856,36.972,42.344,48.667,55.250,61.615,67.766,73.458,78.864,84.156,89.255,94.047,98.754,101.976,104.048,104.717,105.395,106.108
BROA_P,0.048,0.063,0.086,0.119,0.167,0.237,0.335,0.472,0.661,0.815,0.976,1.158,1.360,1.579,1.808,2.078,2.359,2.631,2.894,3.137,3.368,3.594,3.811,4.016,4.217,4.355,4.443,4.472,4.501,4.531
BROR_P,0.033,0.043,0.059,0.081,0.114,0.162,0.228,0.322,0.450,0.555,0.665,0.789,0.926,1.075,1.231,1.415,1.606,1.791,1.970,2.136,2.293,2.447,2.595,2.734,2.871,2.965,3.025,3.044,3.064,3.085
BROX,0.556,0.709,0.910,1.175,1.511,1.948,2.494,3.178,4.025,4.967,5.948,7.058,8.289,9.620,11.017,12.662,14.375,16.031,17.632,19.113,20.520,21.896,23.223,24.470,25.694,26.533,27.072,27.246,27.422,27.608
BRWA1,2.103,2.718,3.569,4.757,6.347,8.543,11.468,15.376,20.527,25.332,30.336,35.993,42.270,49.058,56.186,64.576,73.311,81.757,89.918,97.471,104.645,111.667,118.433,124.792,131.037,135.313,138.061,138.949,139.849,140.796
BUMU_P,0.094,0.120,0.157,0.206,0.271,0.359,0.474,0.624,0.818,1.010,1.209,1.435,1.685,1.956,2.240,2.575,2.923,3.260,3.585,3.886,4.172,4.452,4.722,4.975,5.224,5.395,5.504,5.540,5.575,5.613
BURM_1,1.938,2.466,3.159,4.070,5.212,6.689,8.518,10.792,13.578,16.757,20.067,23.809,27.961,32.451,37.167,42.717,48.495,54.082,59.480,64.476,69.222,73.867,78.343,82.549,86.680,89.508,91.327,91.914,92.509,93.135
BUSH_1,0.681,0.891,1.194,1.634,2.246,3.121,4.329,5.994,8.252,10.184,12.196,14.470,16.994,19.723,22.589,25.962,29.474,32.869,36.150,39.187,42.071,44.894,47.614,50.170,52.681,54.400,55.505,55.862,56.224,56.605
BUST_1,1.141,1.501,2.026,2.797,3.884,5.453,7.638,10.674,14.822,18.293,21.906,25.990,30.523,35.425,40.572,46.631,52.938,59.037,64.930,70.384,75.565,80.635,85.521,90.113,94.622,97.710,99.695,100.336,100.986,101.669
CAAD_P,0.119,0.160,0.225,0.324,0.471,0.692,1.010,1.464,2.101,2.593,3.105,3.685,4.327,5.022,5.752,6.611,7.505,8.370,9.205,9.978,10.713,11.432,12.124,12.775,13.414,13.852,14.134,14.224,14.317,14.414
CAMB_01,0.178,0.234,0.318,0.441,0.617,0.872,1.229,1.727,2.411,2.976,3.564,4.228,4.966,5.763,6.600,7.586,8.612,9.604,10.563,11.450,12.293,13.118,13.913,14.660,15.394,15.896,16.219,16.323,16.429,16.540
CANTN1;RICH1;RICH_J,1.922,2.478,3.241,4.296,5.697,7.617,10.152,13.510,17.904,22.095,26.459,31.392,36.868,42.789,49.005,56.323,63.942,71.309,78.427,85.014,91.272,97.396,103.298,108.843,114.291,118.020,120.417,121.191,121.977,122.802
CAPEA1,0.734,0.956,1.274,1.727,2.353,3.238,4.447,6.100,8.324,10.273,12.302,14.596,17.141,19.894,22.784,26.187,29.729,33.154,36.463,39.526,42.435,45.283,48.026,50.605,53.137,54.871,55.986,56.346,56.711,57.095
CARE_1,0.855,1.118,1.494,2.037,2.790,3.861,5.334,7.356,10.091,12.453,14.913,17.694,20.780,24.117,27.621,31.745,36.040,40.192,44.204,47.917,51.443,54.895,58.221,61.347,64.417,66.519,67.871,68.307,68.749,69.215
CARR_1,1.307,1.688,2.215,2.947,3.926,5.275,7.067,9.455,12.598,15.547,18.618,22.090,25.942,30.108,34.483,39.632,44.993,50.177,55.185,59.821,64.224,68.533,72.686,76.588,80.421,83.045,84.732,85.277,85.829,86.410
CASS_P,0.057,0.075,0.102,0.143,0.200,0.283,0.400,0.564,0.789,0.974,1.166,1.384,1.625,1.886,2.160,2.482,2.818,3.143,3.457,3.747,4.023,4.293,4.553,4.797,5.037,5.202,5.307,5.342,5.376,5.413
CATY,0.110,0.143,0.188,0.252,0.337,0.457,0.617,0.832,1.117,1.378,1.650,1.958,2.300,2.669,3.056,3.513,3.988,4.448,4.891,5.302,5.693,6.075,6.443,6.788,7.128,7.361,7.510,7.559,7.608,7.659
CEAN_P,0.015,0.019,0.026,0.037,0.051,0.072,0.102,0.144,0.202,0.249,0.298,0.354,0.416,0.482,0.552,0.635,0.721,0.804,0.884,0.958,1.029,1.098,1.164,1.227,1.288,1.330,1.357,1.366,1.375,1.384
CELL_1,2.765,3.618,4.843,6.613,9.076,12.590,17.429,24.087,33.106,40.856,48.925,58.049,68.173,79.121,90.617,104.148,118.236,131.858,145.021,157.202,168.772,180.097,191.010,201.264,211.336,218.232,222.666,224.098,225.549,227.076
CHAP,0.181,0.242,0.335,0.475,0.680,0.983,1.415,2.028,2.879,3.554,4.255,5.049,5.929,6.882,7.882,9.058,10.284,11.468,12.613,13.673,14.679,15.664,16.613,17.505,18.381,18.981,19.366,19.491,19.617,19.750
CHAR_P,0.090,0.114,0.147,0.190,0.244,0.314,0.402,0.512,0.648,0.800,0.958,1.137,1.335,1.550,1.775,2.040,2.316,2.583,2.841,3.079,3.306,3.528,3.742,3.942,4.140,4.275,4.362,4.390,4.418,4.448
CHAS,0.112,0.145,0.190,0.255,0.341,0.462,0.623,0.840,1.127,1.390,1.665,1.975,2.320,2.692,3.084,3.544,4.024,4.487,4.935,5.350,5.743,6.129,6.500,6.849,7.192,7.426,7.577,7.626,7.675,7.727
