Primary,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
BLYTB1,0.118,0.202,0.267,0.334,0.403,0.477,0.563,0.655,0.754,0.863,0.985,1.112,1.248,1.391,1.540,1.697,1.862,2.034,2.217,2.411,2.606,2.811,3.023,3.246,3.471,3.703,3.947,4.195,4.449,4.711
BLYTH132,0.034,0.058,0.076,0.096,0.115,0.136,0.161,0.187,0.216,0.247,0.282,0.318,0.357,0.398,0.441,0.486,0.533,0.582,0.634,0.690,0.746,0.804,0.865,0.929,0.993,1.060,1.129,1.200,1.273,1.348
BOAG_P,0.012,0.021,0.027,0.034,0.041,0.049,0.058,0.067,0.077,0.088,0.101,0.114,0.127,0.142,0.157,0.173,0.190,0.208,0.226,0.246,0.266,0.287,0.309,0.332,0.355,0.378,0.403,0.428,0.454,0.481
BOLN_1,0.312,0.536,0.710,0.887,1.068,1.266,1.495,1.739,2.002,2.291,2.615,2.953,3.313,3.691,4.088,4.505,4.943,5.400,5.883,6.400,6.917,7.460,8.023,8.616,9.213,9.829,10.477,11.133,11.809,12.505
BONN,0.018,0.031,0.040,0.051,0.061,0.072,0.085,0.099,0.114,0.131,0.149,0.168,0.189,0.210,0.233,0.257,0.282,0.308,0.335,0.365,0.394,0.425,0.457,0.491,0.525,0.560,0.597,0.634,0.673,0.712
BOTW_1,0.075,0.129,0.171,0.214,0.258,0.306,0.361,0.420,0.483,0.553,0.632,0.713,0.800,0.891,0.987,1.088,1.194,1.304,1.421,1.546,1.671,1.802,1.938,2.081,2.225,2.374,2.530,2.689,2.852,3.020
BRAC_P,0.030,0.052,0.069,0.086,0.104,0.123,0.145,0.169,0.194,0.222,0.254,0.287,0.322,0.358,0.397,0.437,0.480,0.524,0.571,0.621,0.671,0.724,0.779,0.836,0.894,0.954,1.017,1.081,1.146,1.214
BRAI_1,0.114,0.196,0.259,0.324,0.390,0.463,0.546,0.635,0.732,0.837,0.956,1.079,1.211,1.349,1.494,1.647,1.806,1.973,2.150,2.339,2.528,2.726,2.932,3.149,3.367,3.592,3.829,4.069,4.316,4.570
BRAP,0.009,0.015,0.020,0.025,0.030,0.036,0.043,0.050,0.057,0.065,0.075,0.084,0.095,0.105,0.117,0.129,0.141,0.154,0.168,0.183,0.197,0.213,0.229,0.246,0.263,0.280,0.299,0.318,0.337,0.357
BRAW_1,0.138,0.236,0.313,0.391,0.471,0.558,0.659,0.767,0.883,1.010,1.153,1.302,1.461,1.628,1.803,1.987,2.180,2.382,2.595,2.823,3.051,3.290,3.539,3.800,4.064,4.335,4.621,4.911,5.209,5.516
BRED_1,0.091,0.156,0.206,0.258,0.311,0.368,0.435,0.506,0.582,0.666,0.760,0.859,0.963,1.073,1.189,1.310,1.437,1.570,1.711,1.861,2.011,2.169,2.333,2.505,2.679,2.858,3.046,3.237,3.434,3.636
BRFO_1;CLT03,0.595,1.022,1.352,1.690,2.036,2.412,2.849,3.314,3.815,4.365,4.983,5.627,6.315,7.034,7.791,8.586,9.419,10.291,11.212,12.197,13.182,14.217,15.291,16.421,17.557,18.732,19.967,21.217,22.506,23.832
BRID_P,0.023,0.039,0.052,0.065,0.078,0.093,0.109,0.127,0.146,0.167,0.191,0.216,0.242,0.270,0.299,0.329,0.361,0.395,0.430,0.468,0.506,0.545,0.587,0.630,0.674,0.719,0.766,0.814,0.863,0.914
BRIM_1,0.056,0.096,0.128,0.159,0.192,0.227,0.269,0.312,0.360,0.412,0.470,0.531,0.595,0.663,0.735,0.810,0.888,0.970,1.057,1.150,1.243,1.340,1.442,1.548,1.655,1.766,1.883,2.000,2.122,2.247
BROA_P,0.005,0.009,0.012,0.015,0.018,0.021,0.025,0.029,0.034,0.039,0.044,0.050,0.056,0.062,0.069,0.076,0.084,0.091,0.100,0.108,0.117,0.126,0.136,0.146,0.156,0.166,0.177,0.188,0.200,0.212
BROR_P,0.004,0.007,0.009,0.012,0.014,0.017,0.020,0.023,0.026,0.030,0.034,0.039,0.044,0.049,0.054,0.059,0.065,0.071,0.078,0.084,0.091,0.098,0.106,0.114,0.121,0.130,0.138,0.147,0.156,0.165
BROX,0.011,0.019,0.025,0.031,0.037,0.044,0.052,0.061,0.070,0.080,0.091,0.103,0.115,0.129,0.142,0.157,0.172,0.188,0.205,0.223,0.241,0.260,0.279,0.300,0.321,0.342,0.365,0.388,0.411,0.436
BRWA1,0.255,0.439,0.581,0.726,0.874,1.036,1.223,1.423,1.638,1.874,2.140,2.416,2.711,3.020,3.345,3.687,4.044,4.418,4.814,5.237,5.660,6.104,6.565,7.050,7.538,8.042,8.573,9.110,9.663,10.232
BUMU_P,0.016,0.027,0.036,0.044,0.054,0.063,0.075,0.087,0.100,0.115,0.131,0.148,0.166,0.185,0.205,0.226,0.248,0.270,0.295,0.321,0.346,0.374,0.402,0.432,0.461,0.492,0.525,0.558,0.591,0.626
BURM_1,0.208,0.356,0.472,0.590,0.710,0.842,0.994,1.156,1.331,1.523,1.739,1.963,2.203,2.454,2.718,2.996,3.286,3.590,3.912,4.255,4.599,4.960,5.335,5.729,6.126,6.535,6.966,7.403,7.852,8.315
BUSH_1,0.091,0.156,0.207,0.258,0.311,0.368,0.435,0.506,0.583,0.667,0.761,0.860,0.965,1.074,1.190,1.312,1.439,1.572,1.713,1.863,2.014,2.172,2.336,2.508,2.682,2.861,3.050,3.241,3.438,3.640
BUST_1,0.066,0.114,0.151,0.188,0.227,0.269,0.317,0.369,0.425,0.486,0.555,0.627,0.704,0.784,0.868,0.957,1.050,1.147,1.249,1.359,1.469,1.584,1.704,1.830,1.956,2.087,2.225,2.364,2.508,2.655
CAAD_P,0.006,0.011,0.015,0.018,0.022,0.026,0.031,0.036,0.042,0.047,0.054,0.061,0.069,0.077,0.085,0.093,0.102,0.112,0.122,0.133,0.143,0.155,0.166,0.179,0.191,0.204,0.217,0.231,0.245,0.259
CAMB_01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CANTN1;RICH1;RICH_J,0.190,0.327,0.432,0.539,0.650,0.770,0.910,1.057,1.218,1.394,1.591,1.797,2.016,2.246,2.487,2.741,3.007,3.286,3.580,3.894,4.209,4.539,4.882,5.243,5.606,5.981,6.375,6.774,7.185,7.609
CAPEA1,0.062,0.107,0.142,0.177,0.213,0.252,0.298,0.347,0.399,0.457,0.521,0.589,0.661,0.736,0.815,0.898,0.986,1.077,1.173,1.276,1.379,1.488,1.600,1.718,1.837,1.960,2.089,2.220,2.355,2.494
CARE_1,0.065,0.112,0.148,0.185,0.222,0.263,0.311,0.362,0.417,0.477,0.544,0.614,0.690,0.768,0.851,0.938,1.029,1.124,1.224,1.332,1.440,1.553,1.670,1.793,1.917,2.046,2.180,2.317,2.458,2.603
CARR_1,0.045,0.077,0.102,0.128,0.154,0.182,0.215,0.250,0.288,0.330,0.376,0.425,0.477,0.531,0.588,0.648,0.711,0.777,0.846,0.921,0.995,1.073,1.154,1.240,1.325,1.414,1.507,1.602,1.699,1.799
CASS_P,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CATY,0.001,0.002,0.002,0.003,0.004,0.004,0.005,0.006,0.007,0.008,0.009,0.010,0.012,0.013,0.014,0.016,0.017,0.019,0.021,0.023,0.024,0.026,0.028,0.030,0.032,0.035,0.037,0.039,0.042,0.044
CEAN_P,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CELL_1,0.274,0.471,0.624,0.780,0.939,1.113,1.315,1.529,1.760,2.014,2.299,2.596,2.914,3.245,3.595,3.962,4.346,4.748,5.173,5.628,6.082,6.560,7.055,7.576,8.101,8.643,9.213,9.790,10.384,10.996
CHAP,0.023,0.039,0.051,0.064,0.077,0.092,0.108,0.126,0.145,0.166,0.189,0.214,0.240,0.267,0.296,0.326,0.358,0.391,0.426,0.464,0.501,0.540,0.581,0.624,0.667,0.712,0.759,0.806,0.855,0.906
CHAR_P,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CHAS,0.005,0.009,0.011,0.014,0.017,0.020,0.024,0.028,0.032,0.036,0.041,0.047,0.053,0.059,0.065,0.071,0.078,0.086,0.093,0.102,0.110,0.118,0.127,0.137,0.146,0.156,0.166,0.177,0.187,0.198
CHIC_1,0.068,0.116,0.154,0.193,0.232,0.275,0.325,0.378,0.435,0.498,0.568,0.641,0.720,0.802,0.888,0.979,1.074,1.173,1.278,1.390,1.503,1.621,1.743,1.872,2.001,2.135,2.276,2.419,2.565,2.717
CHSI_1,0.051,0.088,0.116,0.145,0.175,0.207,0.244,0.284,0.327,0.374,0.427,0.483,0.542,0.603,0.668,0.736,0.808,0.882,0.961,1.046,1.130,1.219,1.311,1.408,1.506,1.606,1.712,1.819,1.930,2.044
CHTE_1,0.300,0.516,0.683,0.853,1.028,1.218,1.438,1.673,1.926,2.204,2.516,2.841,3.188,3.551,3.933,4.335,4.755,5.195,5.660,6.158,6.655,7.178,7.719,8.290,8.864,9.457,10.080,10.711,11.362,12.031
CITR_1,0.004,0.007,0.010,0.012,0.015,0.018,0.021,0.024,0.028,0.032,0.037,0.041,0.046,0.052,0.057,0.063,0.069,0.076,0.082,0.089,0.097,0.104,0.112,0.120,0.129,0.137,0.147,0.156,0.165,0.175
CLAY_P,0.005,0.009,0.012,0.015,0.019,0.022,0.026,0.030,0.035,0.040,0.045,0.051,0.058,0.064,0.071,0.078,0.086,0.094,0.102,0.111,0.120,0.130,0.139,0.150,0.160,0.171,0.182,0.193,0.205,0.217
CLYM,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
COAT,0.019,0.033,0.044,0.054,0.066,0.078,0.092,0.107,0.123,0.141,0.161,0.181,0.203,0.227,0.251,0.277,0.303,0.332,0.361,0.393,0.425,0.458,0.493,0.529,0.566,0.603,0.643,0.684,0.725,0.768
COCK,0.023,0.039,0.052,0.065,0.078,0.093,0.110,0.128,0.147,0.168,0.192,0.217,0.243,0.271,0.300,0.331,0.363,0.396,0.432,0.470,0.508,0.548,0.589,0.633,0.676,0.722,0.769,0.817,0.867,0.918
CONQA1;SASA,0.130,0.223,0.295,0.369,0.445,0.527,0.622,0.724,0.833,0.953,1.088,1.229,1.379,1.536,1.702,1.875,2.057,2.248,2.449,2.664,2.879,3.105,3.340,3.586,3.835,4.091,4.361,4.634,4.915,5.205
COUA_P,0.021,0.036,0.048,0.060,0.072,0.086,0.101,0.118,0.136,0.155,0.177,0.200,0.225,0.250,0.277,0.306,0.335,0.366,0.399,0.434,0.469,0.506,0.544,0.584,0.625,0.667,0.711,0.755,0.801,0.848
COVE_1,0.187,0.321,0.425,0.532,0.641,0.759,0.896,1.043,1.200,1.373,1.568,1.770,1.987,2.213,2.451,2.701,2.964,3.238,3.528,3.838,4.147,4.473,4.811,5.166,5.524,5.894,6.282,6.676,7.081,7.498
COWL_1;ECLA_H,0.234,0.403,0.533,0.666,0.802,0.951,1.123,1.306,1.503,1.720,1.964,2.217,2.488,2.772,3.070,3.384,3.712,4.055,4.418,4.807,5.195,5.603,6.026,6.471,6.919,7.382,7.869,8.361,8.869,9.392
COYL,0.020,0.034,0.044,0.056,0.067,0.079,0.094,0.109,0.125,0.144,0.164,0.185,0.208,0.231,0.256,0.282,0.310,0.338,0.369,0.401,0.433,0.467,0.503,0.540,0.577,0.616,0.656,0.698,0.740,0.784
CRAI_P,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.010,0.012,0.013,0.015,0.017,0.018,0.020,0.022,0.024,0.027,0.029,0.031,0.034,0.036,0.039,0.042,0.044,0.047,0.050,0.053,0.057
CREB_1,0.271,0.465,0.615,0.769,0.926,1.097,1.296,1.507,1.735,1.986,2.267,2.560,2.872,3.200,3.544,3.906,4.285,4.681,5.100,5.548,5.996,6.467,6.956,7.470,7.987,8.521,9.083,9.652,10.238,10.841
CROO,0.008,0.014,0.020,0.024,0.030,0.034,0.042,0.048,0.056,0.064,0.072,0.082,0.092,0.102,0.112,0.124,0.136,0.148,0.162,0.176,0.190,0.206,0.222,0.238,0.254,0.270,0.288,0.306,0.326,0.344
CUMB,0.014,0.024,0.032,0.040,0.049,0.058,0.068,0.079,0.091,0.104,0.119,0.134,0.151,0.168,0.186,0.205,0.225,0.246,0.268,0.291,0.315,0.340,0.365,0.392,0.420,0.448,0.477,0.507,0.538,0.569
CUPA,0.037,0.063,0.083,0.104,0.125,0.149,0.175,0.204,0.235,0.269,0.307,0.346,0.389,0.433,0.480,0.529,0.580,0.634,0.690,0.751,0.812,0.875,0.942,1.011,1.081,1.153,1.229,1.306,1.386,1.467
CURR,0.000,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.003,0.003,0.004,0.004,0.005,0.005,0.006,0.006,0.007,0.007,0.008,0.009,0.009,0.010,0.011,0.011,0.012,0.013,0.014,0.015,0.016
DALM3,0.012,0.020,0.026,0.033,0.039,0.047,0.055,0.064,0.074,0.085,0.097,0.109,0.122,0.136,0.151,0.166,0.183,0.199,0.217,0.236,0.255,0.276,0.296,0.318,0.340,0.363,0.387,0.411,0.436,0.462
DEVM,0.006,0.011,0.015,0.018,0.022,0.026,0.031,0.036,0.042,0.047,0.054,0.061,0.069,0.077,0.085,0.093,0.102,0.112,0.122,0.133,0.143,0.155,0.166,0.179,0.191,0.204,0.217,0.231,0.245,0.259
DEVO,0.019,0.033,0.044,0.055,0.066,0.078,0.092,0.108,0.124,0.142,0.162,0.183,0.205,0.228,0.253,0.279,0.306,0.334,0.364,0.396,0.428,0.462,0.496,0.533,0.570,0.608,0.648,0.689,0.731,0.774
DEWP,0.002,0.003,0.004,0.005,0.006,0.008,0.009,0.011,0.012,0.014,0.016,0.018,0.020,0.022,0.025,0.027,0.030,0.033,0.036,0.039,0.042,0.045,0.049,0.052,0.056,0.060,0.064,0.067,0.072,0.076
DOUN_P,0.006,0.011,0.015,0.018,0.022,0.026,0.031,0.036,0.041,0.047,0.054,0.061,0.068,0.076,0.084,0.093,0.102,0.111,0.121,0.132,0.142,0.153,0.165,0.177,0.190,0.202,0.216,0.229,0.243,0.257
DRAK_1,0.107,0.184,0.243,0.304,0.366,0.434,0.513,0.596,0.686,0.785,0.897,1.012,1.136,1.266,1.402,1.545,1.695,1.851,2.017,2.194,2.372,2.558,2.751,2.954,3.159,3.370,3.592,3.817,4.049,4.288
DRAX_1,0.026,0.046,0.060,0.075,0.091,0.107,0.127,0.148,0.170,0.194,0.222,0.251,0.281,0.313,0.347,0.382,0.419,0.458,0.499,0.543,0.587,0.633,0.681,0.731,0.782,0.834,0.889,0.945,1.002,1.061
DRCR,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
DRUM,0.007,0.012,0.016,0.020,0.024,0.029,0.034,0.039,0.045,0.052,0.059,0.066,0.075,0.083,0.092,0.101,0.111,0.122,0.132,0.144,0.156,0.168,0.181,0.194,0.207,0.221,0.236,0.251,0.266,0.282
DUBE_P,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
DUDH_P,0.015,0.025,0.033,0.042,0.050,0.059,0.070,0.082,0.094,0.108,0.123,0.139,0.156,0.173,0.192,0.212,0.232,0.254,0.277,0.301,0.325,0.351,0.377,0.405,0.433,0.462,0.492,0.523,0.555,0.588
DUGR_P,0.001,0.001,0.002,0.002,0.003,0.003,0.004,0.004,0.005,0.005,0.006,0.007,0.008,0.009,0.010,0.011,0.012,0.013,0.014,0.015,0.016,0.018,0.019,0.020,0.022,0.023,0.025,0.026,0.028,0.030
DUMF,0.030,0.054,0.069,0.087,0.105,0.123,0.147,0.171,0.198,0.225,0.258,0.291,0.327,0.363,0.402,0.444,0.486,0.531,0.579,0.630,0.681,0.732,0.789,0.846,0.906,0.966,1.029,1.095,1.161,1.230
DUNB,0.017,0.029,0.038,0.047,0.057,0.068,0.080,0.093,0.107,0.123,0.140,0.158,0.177,0.197,0.219,0.241,0.264,0.289,0.315,0.342,0.370,0.399,0.429,0.461,0.493,0.526,0.561,0.596,0.632,0.669
DUNF,0.010,0.017,0.022,0.027,0.033,0.039,0.046,0.054,0.062,0.071,0.081,0.091,0.103,0.114,0.127,0.140,0.153,0.167,0.182,0.198,0.214,0.231,0.248,0.267,0.285,0.304,0.324,0.345,0.366,0.387
DUNO_P,0.008,0.014,0.019,0.024,0.029,0.034,0.040,0.046,0.053,0.061,0.070,0.079,0.089,0.099,0.109,0.120,0.132,0.144,0.157,0.171,0.185,0.199,0.214,0.230,0.246,0.263,0.280,0.297,0.316,0.334
DYCE_P,0.023,0.040,0.053,0.066,0.079,0.094,0.111,0.129,0.149,0.170,0.194,0.219,0.246,0.274,0.304,0.335,0.367,0.401,0.437,0.475,0.514,0.554,0.596,0.640,0.684,0.730,0.778,0.827,0.877,0.929
EALI_6,0.023,0.040,0.052,0.065,0.079,0.093,0.110,0.128,0.148,0.169,0.193,0.218,0.245,0.272,0.302,0.333,0.365,0.399,0.434,0.473,0.511,0.551,0.592,0.636,0.680,0.726,0.774,0.822,0.872,0.923
EASO_1,0.178,0.305,0.404,0.505,0.608,0.721,0.851,0.990,1.140,1.304,1.489,1.681,1.886,2.101,2.327,2.565,2.814,3.074,3.349,3.644,3.938,4.247,4.568,4.905,5.245,5.596,5.965,6.338,6.723,7.119
ECCL,0.037,0.064,0.085,0.106,0.127,0.151,0.178,0.207,0.239,0.273,0.312,0.352,0.395,0.440,0.487,0.537,0.589,0.644,0.701,0.763,0.824,0.889,0.956,1.027,1.098,1.172,1.249,1.327,1.408,1.490
ECLA_1,0.158,0.272,0.360,0.450,0.542,0.642,0.758,0.882,1.015,1.162,1.326,1.497,1.680,1.872,2.073,2.285,2.507,2.738,2.984,3.246,3.508,3.783,4.069,4.370,4.672,4.985,5.313,5.646,5.989,6.342
EERH,0.021,0.036,0.047,0.059,0.071,0.085,0.100,0.116,0.134,0.153,0.175,0.197,0.221,0.247,0.273,0.301,0.330,0.361,0.393,0.428,0.462,0.499,0.536,0.576,0.616,0.657,0.700,0.744,0.789,0.836
EKIL,0.025,0.044,0.058,0.072,0.087,0.103,0.122,0.141,0.163,0.186,0.213,0.240,0.269,0.300,0.332,0.366,0.402,0.439,0.478,0.520,0.562,0.607,0.652,0.701,0.749,0.799,0.852,0.905,0.960,1.017
EKIS,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
ELDE,0.012,0.020,0.027,0.033,0.040,0.048,0.056,0.066,0.075,0.086,0.099,0.111,0.125,0.139,0.154,0.170,0.186,0.204,0.222,0.241,0.261,0.281,0.303,0.325,0.347,0.371,0.395,0.420,0.445,0.472
ELGI_P,0.032,0.055,0.072,0.090,0.109,0.129,0.152,0.177,0.204,0.233,0.266,0.301,0.338,0.376,0.417,0.459,0.504,0.550,0.600,0.652,0.705,0.760,0.818,0.878,0.939,1.002,1.068,1.135,1.204,1.274
ELLA_1,0.136,0.234,0.310,0.387,0.466,0.552,0.652,0.758,0.873,0.999,1.141,1.288,1.445,1.610,1.783,1.965,2.156,2.355,2.566,2.792,3.017,3.254,3.500,3.759,4.019,4.288,4.570,4.857,5.151,5.455
ELST_1,0.073,0.125,0.165,0.206,0.249,0.295,0.348,0.405,0.466,0.533,0.609,0.687,0.771,0.859,0.952,1.049,1.150,1.257,1.369,1.490,1.610,1.736,1.867,2.005,2.144,2.288,2.439,2.591,2.749,2.911
ENDE_1,0.221,0.380,0.503,0.628,0.757,0.897,1.059,1.232,1.418,1.623,1.852,2.092,2.347,2.615,2.896,3.192,3.501,3.825,4.168,4.534,4.900,5.285,5.684,6.104,6.526,6.963,7.422,7.886,8.365,8.858
ERSK,0.004,0.008,0.010,0.013,0.015,0.018,0.021,0.025,0.029,0.033,0.038,0.042,0.048,0.053,0.059,0.065,0.071,0.077,0.084,0.092,0.099,0.107,0.115,0.124,0.132,0.141,0.150,0.160,0.169,0.179
