Primary,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
CHAR_P,5.260,3.910,3.950,3.990,4.030,4.080,4.140,4.200,4.260,4.420,4.580,4.740,4.900,5.060,5.230,5.390,5.560,5.730,5.900,6.080,6.260,6.440,6.620,6.800,6.990,7.170,7.360,7.560,7.750,7.950
CHTE_1,20.170,21.300,21.510,21.730,21.950,22.220,22.550,22.890,23.240,24.090,24.950,25.820,26.700,27.590,28.490,29.400,30.320,31.250,32.190,33.140,34.110,35.080,36.070,37.070,38.080,39.110,40.150,41.200,42.260,43.340
CONQA1;SASA,176.660,181.140,181.980,182.830,183.690,184.780,186.100,187.430,188.790,192.160,195.570,199.010,202.490,206.020,209.580,213.180,216.820,220.510,224.230,228.010,231.820,235.680,239.590,243.550,247.560,251.610,255.720,259.870,264.080,268.350
COUA_P,36.480,27.110,27.380,27.660,27.930,28.280,28.710,29.140,29.570,30.660,31.750,32.860,33.980,35.110,36.260,37.420,38.590,39.770,40.970,42.180,43.410,44.650,45.910,47.180,48.470,49.780,51.100,52.430,53.790,55.160
COVE_1,86.440,91.290,92.200,93.130,94.060,95.230,96.660,98.110,99.580,103.230,106.920,110.650,114.420,118.230,122.090,125.990,129.940,133.930,137.960,142.050,146.180,150.370,154.600,158.890,163.220,167.610,172.060,176.560,181.120,185.740
COYL,38.740,37.600,37.980,38.360,38.740,39.220,39.810,40.410,41.020,42.520,44.040,45.570,47.130,48.700,50.290,51.890,53.520,55.160,56.820,58.510,60.210,61.930,63.680,65.440,67.230,69.040,70.870,72.720,74.600,76.500
CREB_1,133.890,141.400,142.810,144.240,145.680,147.500,149.720,151.960,154.240,159.890,165.610,171.380,177.220,183.130,189.100,195.140,201.250,207.430,213.690,220.010,226.420,232.900,239.450,246.090,252.810,259.610,266.500,273.470,280.530,287.680
CROO,23.820,23.120,23.350,23.590,23.820,24.120,24.480,24.850,25.220,26.150,27.080,28.030,28.980,29.950,30.920,31.910,32.910,33.920,34.940,35.980,37.030,38.080,39.160,40.240,41.340,42.450,43.580,44.720,45.870,47.040
CUMB,4.210,4.090,4.130,4.170,4.210,4.260,4.330,4.390,4.460,4.620,4.790,4.950,5.120,5.290,5.470,5.640,5.820,6.000,6.180,6.360,6.540,6.730,6.920,7.110,7.310,7.500,7.700,7.900,8.110,8.320
DEVM,1.890,1.840,1.860,1.880,1.890,1.920,1.950,1.980,2.010,2.080,2.150,2.230,2.310,2.380,2.460,2.540,2.620,2.700,2.780,2.860,2.940,3.030,3.110,3.200,3.290,3.380,3.470,3.560,3.650,3.740
DEVO,74.000,71.830,72.550,73.270,74.010,74.930,76.050,77.200,78.350,81.220,84.130,87.060,90.030,93.030,96.060,99.130,102.230,105.370,108.550,111.770,115.020,118.310,121.640,125.010,128.430,131.880,135.380,138.920,142.510,146.140
DOUN_P,5.260,3.910,3.950,3.990,4.030,4.080,4.140,4.200,4.270,4.420,4.580,4.740,4.900,5.070,5.230,5.400,5.570,5.740,5.910,6.090,6.260,6.440,6.620,6.810,6.990,7.180,7.370,7.560,7.760,7.960
DRAX_1,34.850,36.810,37.180,37.550,37.920,38.400,38.970,39.560,40.150,41.620,43.110,44.610,46.130,47.670,49.230,50.800,52.390,54.000,55.630,57.270,58.940,60.630,62.330,64.060,65.810,67.580,69.370,71.190,73.030,74.890
DUMF,20.210,19.620,19.810,20.010,20.210,20.460,20.770,21.080,21.400,22.180,22.980,23.780,24.590,25.410,26.240,27.070,27.920,28.780,29.650,30.520,31.410,32.310,33.220,34.140,35.070,36.020,36.970,37.940,38.920,39.910
DUNB,14.840,14.410,14.550,14.700,14.840,15.030,15.250,15.480,15.720,16.290,16.870,17.460,18.060,18.660,19.270,19.880,20.510,21.130,21.770,22.420,23.070,23.730,24.400,25.070,25.760,26.450,27.150,27.860,28.580,29.310
DYCE_P,14.270,10.610,10.710,10.820,10.930,11.070,11.230,11.400,11.570,12.000,12.420,12.860,13.300,13.740,14.190,14.640,15.100,15.560,16.030,16.510,16.990,17.470,17.960,18.460,18.970,19.480,19.990,20.520,21.050,21.580
EASO_1,51.760,54.660,55.210,55.760,56.320,57.030,57.880,58.750,59.630,61.810,64.020,66.260,68.510,70.800,73.110,75.440,77.800,80.190,82.610,85.060,87.530,90.040,92.570,95.140,97.740,100.370,103.030,105.720,108.450,111.220
ECCL,30.110,29.220,29.510,29.810,30.110,30.480,30.940,31.410,31.880,33.040,34.230,35.420,36.630,37.850,39.080,40.330,41.590,42.870,44.160,45.470,46.790,48.130,49.490,50.860,52.250,53.650,55.080,56.520,57.980,59.450
ECLA_1,13.230,13.970,14.110,14.250,14.390,14.570,14.790,15.010,15.240,15.800,16.360,16.930,17.510,18.090,18.680,19.280,19.880,20.490,21.110,21.730,22.370,23.010,23.650,24.310,24.970,25.650,26.330,27.020,27.710,28.420
EKIS,79.890,77.550,78.330,79.110,79.900,80.900,82.110,83.340,84.590,87.690,90.830,94.000,97.200,100.440,103.710,107.030,110.380,113.770,117.200,120.670,124.180,127.730,131.330,134.970,138.660,142.390,146.160,149.990,153.860,157.780
ELGI_P,2.700,2.010,2.030,2.050,2.070,2.090,2.120,2.160,2.190,2.270,2.350,2.430,2.510,2.600,2.680,2.770,2.860,2.940,3.030,3.120,3.210,3.300,3.400,3.490,3.590,3.680,3.780,3.880,3.980,4.080
ELLA_1,37.470,39.580,39.970,40.370,40.780,41.280,41.900,42.530,43.170,44.750,46.350,47.970,49.600,51.260,52.930,54.620,56.330,58.060,59.810,61.580,63.370,65.190,67.020,68.880,70.760,72.660,74.590,76.540,78.520,80.520
ENDE_1,1.420,1.500,1.510,1.530,1.540,1.560,1.580,1.610,1.630,1.690,1.750,1.810,1.880,1.940,2.000,2.070,2.130,2.200,2.260,2.330,2.400,2.470,2.530,2.600,2.680,2.750,2.820,2.890,2.970,3.040
FASN_P,2.370,1.770,1.780,1.800,1.820,1.840,1.870,1.900,1.930,2.000,2.070,2.140,2.210,2.290,2.360,2.440,2.510,2.590,2.670,2.750,2.830,2.910,2.990,3.070,3.160,3.240,3.330,3.410,3.500,3.590
FERRB1;FERRB_M,9.640,10.180,10.280,10.390,10.490,10.620,10.780,10.940,11.110,11.520,11.930,12.340,12.760,13.190,13.620,14.050,14.490,14.940,15.390,15.840,16.310,16.770,17.240,17.720,18.210,18.700,19.190,19.690,20.200,20.720
FETT_P;KINT_P,4.730,3.520,3.550,3.590,3.620,3.670,3.720,3.780,3.840,3.980,4.120,4.260,4.410,4.550,4.700,4.850,5.000,5.160,5.310,5.470,5.630,5.790,5.950,6.120,6.290,6.460,6.630,6.800,6.980,7.150
FIDD_P,20.330,15.110,15.260,15.410,15.570,15.760,16.000,16.240,16.480,17.080,17.700,18.310,18.940,19.570,20.210,20.850,21.500,22.160,22.830,23.510,24.190,24.890,25.590,26.300,27.010,27.740,28.480,29.220,29.980,30.740
FLEE_1;BRLE_1,19.890,21.000,21.210,21.430,21.640,21.910,22.240,22.570,22.910,23.750,24.600,25.460,26.330,27.200,28.090,28.990,29.900,30.810,31.740,32.680,33.630,34.600,35.570,36.560,37.550,38.570,39.590,40.620,41.670,42.740
FOUR_1,88.110,93.050,93.980,94.920,95.870,97.070,98.520,100.000,101.500,105.220,108.980,112.780,116.630,120.510,124.440,128.420,132.440,136.510,140.620,144.790,149.000,153.260,157.580,161.950,166.370,170.840,175.380,179.960,184.610,189.320
FRAS_P,1.230,0.920,0.930,0.940,0.950,0.960,0.970,0.990,1.000,1.040,1.070,1.110,1.150,1.190,1.230,1.270,1.310,1.350,1.390,1.430,1.470,1.510,1.550,1.600,1.640,1.690,1.730,1.780,1.820,1.870
FROD_1,59.670,63.010,63.640,64.280,64.920,65.740,66.720,67.720,68.740,71.260,73.800,76.380,78.980,81.610,84.270,86.970,89.690,92.440,95.230,98.050,100.900,103.790,106.710,109.670,112.660,115.700,118.760,121.870,125.020,128.210
GALA,18.110,17.570,17.750,17.930,18.110,18.330,18.610,18.890,19.170,19.870,20.580,21.300,22.030,22.760,23.500,24.250,25.010,25.780,26.560,27.350,28.140,28.950,29.760,30.590,31.420,32.270,33.120,33.990,34.870,35.760
GIFF,4.630,4.500,4.540,4.590,4.630,4.690,4.760,4.830,4.900,5.080,5.270,5.450,5.630,5.820,6.010,6.200,6.400,6.600,6.790,7.000,7.200,7.400,7.610,7.820,8.040,8.250,8.470,8.690,8.920,9.150
GLLU,79.890,77.550,78.330,79.110,79.900,80.900,82.110,83.340,84.590,87.690,90.830,94.000,97.200,100.440,103.710,107.030,110.380,113.770,117.200,120.670,124.180,127.730,131.330,134.970,138.660,142.390,146.160,149.990,153.860,157.780
GLNI,35.680,34.640,34.980,35.330,35.690,36.130,36.670,37.230,37.780,39.170,40.570,41.980,43.410,44.860,46.320,47.800,49.300,50.810,52.350,53.900,55.460,57.050,58.660,60.280,61.930,63.600,65.280,66.990,68.720,70.470
GREN_1,113.790,120.170,121.370,122.580,123.810,125.360,127.240,129.140,131.080,135.880,140.740,145.650,150.610,155.630,160.710,165.840,171.030,176.290,181.600,186.980,192.420,197.930,203.500,209.140,214.850,220.630,226.480,232.410,238.410,244.490
GRIW_1,25.830,27.280,27.560,27.830,28.110,28.460,28.890,29.320,29.760,30.850,31.950,33.070,34.200,35.340,36.490,37.650,38.830,40.020,41.230,42.450,43.690,44.940,46.200,47.480,48.780,50.090,51.420,52.770,54.130,55.510
GRUB_P,2.850,2.120,2.140,2.160,2.180,2.210,2.240,2.280,2.310,2.400,2.480,2.570,2.650,2.740,2.830,2.920,3.010,3.110,3.200,3.300,3.390,3.490,3.590,3.690,3.790,3.890,3.990,4.100,4.200,4.310
G_EXTRA_12,49.470,36.770,37.130,37.510,37.880,38.350,38.930,39.510,40.110,41.580,43.060,44.560,46.080,47.620,49.170,50.740,52.330,53.940,55.560,57.210,58.870,60.560,62.260,63.990,65.740,67.510,69.300,71.110,72.940,74.800
HARK_1;HUTT_1;RRIG,194.550,205.450,207.510,209.580,211.680,214.320,217.540,220.800,224.110,232.330,240.630,249.020,257.510,266.090,274.770,283.550,292.420,301.400,310.490,319.680,328.990,338.400,347.930,357.570,367.340,377.220,387.230,397.360,407.620,418.010
HARM_6,47.280,49.930,50.430,50.930,51.440,52.080,52.860,53.660,54.460,56.460,58.470,60.510,62.580,64.660,66.770,68.900,71.060,73.240,75.450,77.680,79.950,82.230,84.550,86.890,89.260,91.670,94.100,96.560,99.050,101.580
HAWI,17.050,16.550,16.720,16.890,17.050,17.270,17.530,17.790,18.060,18.720,19.390,20.060,20.750,21.440,22.140,22.840,23.560,24.280,25.010,25.760,26.500,27.260,28.030,28.810,29.590,30.390,31.200,32.010,32.840,33.680
HAWP_6,21.260,22.450,22.670,22.900,23.130,23.420,23.770,24.130,24.490,25.390,26.290,27.210,28.140,29.070,30.020,30.980,31.950,32.930,33.930,34.930,35.950,36.980,38.020,39.070,40.140,41.220,42.310,43.420,44.540,45.670
HEYS_1;HEYS1;ORMO,25.660,27.100,27.370,27.640,27.920,28.270,28.690,29.120,29.560,30.640,31.740,32.840,33.960,35.090,36.240,37.400,38.570,39.750,40.950,42.160,43.390,44.630,45.890,47.160,48.450,49.750,51.070,52.410,53.760,55.130
HUER,25.260,24.520,24.770,25.010,25.270,25.580,25.960,26.350,26.750,27.730,28.720,29.720,30.730,31.760,32.800,33.840,34.900,35.970,37.060,38.160,39.270,40.390,41.530,42.680,43.840,45.020,46.220,47.430,48.650,49.890
INDQ1,101.320,107.010,108.080,109.160,110.250,111.630,113.300,115.000,116.720,121.000,125.330,129.700,134.120,138.590,143.110,147.680,152.300,156.980,161.710,166.500,171.350,176.250,181.210,186.230,191.320,196.470,201.680,206.950,212.300,217.710
INKE,1.680,1.630,1.650,1.670,1.680,1.710,1.730,1.760,1.780,1.850,1.910,1.980,2.050,2.120,2.190,2.260,2.330,2.400,2.470,2.540,2.620,2.690,2.770,2.850,2.920,3.000,3.080,3.160,3.240,3.330
INNE_P,3.230,2.400,2.420,2.450,2.470,2.500,2.540,2.580,2.620,2.710,2.810,2.910,3.010,3.110,3.210,3.310,3.420,3.520,3.630,3.740,3.840,3.950,4.070,4.180,4.290,4.410,4.520,4.640,4.760,4.880
IROA1,11.240,11.870,11.990,12.110,12.230,12.390,12.570,12.760,12.950,13.430,13.910,14.390,14.880,15.380,15.880,16.390,16.900,17.420,17.940,18.470,19.010,19.560,20.110,20.660,21.230,21.800,22.380,22.960,23.560,24.160
IVER_1;IVER_6,4.720,4.990,5.040,5.090,5.140,5.200,5.280,5.360,5.440,5.640,5.840,6.050,6.250,6.460,6.670,6.880,7.100,7.320,7.540,7.760,7.990,8.220,8.450,8.680,8.920,9.160,9.400,9.650,9.900,10.150
KAIM,31.580,30.650,30.960,31.270,31.580,31.980,32.460,32.940,33.440,34.660,35.900,37.150,38.420,39.700,40.990,42.300,43.630,44.970,46.320,47.700,49.080,50.490,51.910,53.350,54.800,56.280,57.770,59.280,60.810,62.360
KEAD_1,138.800,146.580,148.050,149.530,151.020,152.910,155.210,157.530,159.900,165.760,171.680,177.670,183.720,189.840,196.040,202.300,208.630,215.040,221.520,228.080,234.720,241.440,248.230,255.110,262.080,269.130,276.270,283.500,290.820,298.230
KEMS_1,23.970,25.310,25.560,25.820,26.080,26.400,26.800,27.200,27.610,28.620,29.640,30.680,31.720,32.780,33.850,34.930,36.020,37.130,38.250,39.380,40.530,41.690,42.860,44.050,45.250,46.470,47.700,48.950,50.220,51.500
KILS,15.050,14.610,14.760,14.900,15.050,15.240,15.470,15.700,15.940,16.520,17.110,17.710,18.310,18.920,19.540,20.160,20.800,21.430,22.080,22.730,23.400,24.070,24.740,25.430,26.120,26.830,27.540,28.260,28.990,29.730
KILT,9.470,9.200,9.290,9.380,9.470,9.590,9.740,9.880,10.030,10.400,10.770,11.150,11.530,11.910,12.300,12.690,13.090,13.490,13.900,14.310,14.720,15.150,15.570,16.000,16.440,16.880,17.330,17.790,18.240,18.710
KILW,9.970,9.680,9.780,9.870,9.970,10.100,10.250,10.400,10.560,10.950,11.340,11.730,12.130,12.540,12.940,13.360,13.780,14.200,14.630,15.060,15.500,15.940,16.390,16.850,17.310,17.770,18.240,18.720,19.200,19.690
KIRKB1,2.490,2.630,2.650,2.680,2.710,2.740,2.780,2.820,2.860,2.970,3.080,3.180,3.290,3.400,3.510,3.620,3.740,3.850,3.970,4.090,4.200,4.320,4.450,4.570,4.690,4.820,4.950,5.080,5.210,5.340
KNAR,15.120,15.960,16.120,16.280,16.450,16.650,16.900,17.160,17.410,18.050,18.700,19.350,20.010,20.670,21.350,22.030,22.720,23.420,24.120,24.840,25.560,26.290,27.030,27.780,28.540,29.310,30.090,30.870,31.670,32.480
LACK_6,63.490,63.580,63.590,63.610,63.620,63.640,63.670,63.690,63.720,63.780,63.850,63.910,63.970,64.040,64.110,64.170,64.240,64.310,64.380,64.450,64.520,64.590,64.670,64.740,64.820,64.890,64.970,65.050,65.130,65.210
LAIR_P,3.510,2.610,2.640,2.660,2.690,2.730,2.770,2.810,2.850,2.950,3.060,3.170,3.270,3.380,3.490,3.610,3.720,3.830,3.950,4.060,4.180,4.300,4.420,4.550,4.670,4.800,4.920,5.050,5.180,5.310
LAND1,1.700,1.800,1.810,1.830,1.850,1.870,1.900,1.930,1.960,2.030,2.100,2.180,2.250,2.330,2.400,2.480,2.560,2.630,2.710,2.790,2.880,2.960,3.040,3.130,3.210,3.300,3.380,3.470,3.560,3.650
LEGA_1,132.000,139.400,140.800,142.210,143.630,145.420,147.610,149.820,152.070,157.640,163.270,168.970,174.720,180.550,186.440,192.390,198.420,204.510,210.680,216.910,223.230,229.610,236.080,242.620,249.250,255.950,262.740,269.620,276.580,283.630
LEVE,10.530,10.220,10.320,10.420,10.530,10.660,10.820,10.980,11.150,11.550,11.970,12.380,12.810,13.230,13.660,14.100,14.540,14.990,15.440,15.900,16.360,16.830,17.300,17.780,18.270,18.760,19.260,19.760,20.270,20.790
LING,63.000,61.150,61.760,62.380,63.000,63.790,64.750,65.720,66.710,69.150,71.620,74.120,76.650,79.200,81.780,84.400,87.040,89.710,92.420,95.150,97.920,100.720,103.560,106.430,109.340,112.280,115.250,118.270,121.320,124.420
LINM,91.110,88.430,89.320,90.210,54.670,55.350,56.180,57.020,57.880,60.000,62.140,64.310,66.500,68.720,70.960,73.230,75.520,77.840,80.190,82.560,84.960,87.390,89.850,92.350,94.870,97.420,100.000,102.620,105.270,107.950
