Primary,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
BESW_1,0.107,0.186,0.251,0.324,0.413,0.518,0.645,0.792,0.956,1.136,1.337,1.558,1.797,2.054,2.329,2.623,2.933,3.261,3.607,3.971,4.355,4.754,5.171,5.606,6.058,6.528,7.016,7.522,8.046,8.587
BICF_1,0.102,0.176,0.239,0.308,0.393,0.492,0.613,0.753,0.909,1.080,1.270,1.481,1.709,1.953,2.214,2.493,2.788,3.100,3.429,3.775,4.139,4.519,4.915,5.329,5.759,6.206,6.670,7.150,7.648,8.163
BIRK_1,0.053,0.092,0.125,0.161,0.205,0.257,0.320,0.393,0.474,0.563,0.663,0.772,0.891,1.018,1.155,1.300,1.454,1.617,1.788,1.969,2.159,2.357,2.564,2.779,3.003,3.236,3.478,3.729,3.989,4.257
BISW_1,0.473,0.819,1.109,1.430,1.824,2.287,2.847,3.498,4.221,5.016,5.901,6.879,7.935,9.070,10.284,11.581,12.951,14.400,15.927,17.532,19.226,20.989,22.830,24.749,26.747,28.824,30.978,33.211,35.523,37.913
BLYTB1,0.118,0.204,0.276,0.355,0.453,0.568,0.708,0.869,1.049,1.247,1.466,1.710,1.972,2.254,2.556,2.878,3.219,3.579,3.958,4.357,4.778,5.216,5.674,6.151,6.647,7.163,7.699,8.254,8.828,9.422
BLYTH132,0.034,0.058,0.079,0.102,0.130,0.163,0.202,0.249,0.300,0.357,0.420,0.489,0.564,0.645,0.731,0.823,0.921,1.024,1.133,1.247,1.367,1.492,1.623,1.760,1.902,2.050,2.203,2.362,2.526,2.696
BOAG_P,0.012,0.021,0.028,0.036,0.046,0.058,0.072,0.089,0.107,0.127,0.150,0.175,0.201,0.230,0.261,0.294,0.329,0.365,0.404,0.445,0.488,0.533,0.579,0.628,0.679,0.732,0.786,0.843,0.902,0.962
BOLN_1,0.312,0.541,0.732,0.944,1.203,1.509,1.878,2.307,2.784,3.309,3.892,4.538,5.234,5.983,6.783,7.639,8.543,9.498,10.506,11.565,12.682,13.845,15.059,16.325,17.643,19.013,20.434,21.907,23.432,25.009
BONN,0.018,0.031,0.042,0.054,0.069,0.086,0.107,0.131,0.159,0.189,0.222,0.259,0.298,0.341,0.386,0.435,0.487,0.541,0.599,0.659,0.723,0.789,0.858,0.930,1.005,1.083,1.164,1.248,1.335,1.425
BOTW_1,0.075,0.131,0.177,0.228,0.291,0.364,0.454,0.557,0.672,0.799,0.940,1.096,1.264,1.445,1.638,1.845,2.063,2.294,2.537,2.793,3.063,3.344,3.637,3.943,4.261,4.592,4.935,5.291,5.659,6.040
BRAC_P,0.030,0.052,0.071,0.092,0.117,0.146,0.182,0.224,0.270,0.321,0.378,0.441,0.508,0.581,0.659,0.742,0.829,0.922,1.020,1.123,1.231,1.344,1.462,1.585,1.713,1.846,1.984,2.127,2.275,2.428
BRAI_1,0.114,0.198,0.267,0.345,0.440,0.551,0.686,0.843,1.018,1.209,1.423,1.658,1.913,2.187,2.479,2.792,3.122,3.471,3.840,4.227,4.635,5.060,5.504,5.966,6.448,6.949,7.468,8.006,8.564,9.140
BRAP,0.009,0.015,0.021,0.027,0.034,0.043,0.054,0.066,0.079,0.094,0.111,0.129,0.149,0.171,0.193,0.218,0.244,0.271,0.300,0.330,0.362,0.395,0.430,0.466,0.503,0.542,0.583,0.625,0.668,0.713
BRAW_1,0.138,0.238,0.323,0.416,0.531,0.665,0.828,1.018,1.228,1.460,1.717,2.001,2.309,2.639,2.992,3.369,3.768,4.189,4.634,5.101,5.594,6.107,6.642,7.201,7.782,8.386,9.013,9.663,10.335,11.031
BRED_1,0.091,0.157,0.213,0.274,0.350,0.439,0.546,0.671,0.810,0.962,1.132,1.319,1.522,1.740,1.972,2.221,2.484,2.762,3.055,3.363,3.688,4.026,4.379,4.747,5.130,5.528,5.942,6.370,6.813,7.272
BRFO_1;CLT03,0.595,1.030,1.394,1.798,2.292,2.875,3.579,4.397,5.306,6.306,7.418,8.648,9.976,11.402,12.928,14.558,16.281,18.102,20.022,22.040,24.170,26.385,28.700,31.112,33.624,36.234,38.943,41.750,44.656,47.661
BRID_P,0.023,0.040,0.054,0.069,0.088,0.110,0.137,0.169,0.204,0.242,0.285,0.332,0.383,0.437,0.496,0.559,0.625,0.695,0.768,0.846,0.927,1.012,1.101,1.194,1.290,1.390,1.494,1.602,1.713,1.829
BRIM_1,0.056,0.097,0.131,0.170,0.216,0.271,0.337,0.415,0.500,0.595,0.699,0.815,0.941,1.075,1.219,1.373,1.535,1.707,1.888,2.078,2.279,2.488,2.706,2.933,3.170,3.416,3.672,3.936,4.210,4.494
BROA_P,0.005,0.009,0.012,0.016,0.020,0.026,0.032,0.039,0.047,0.056,0.066,0.077,0.089,0.101,0.115,0.129,0.145,0.161,0.178,0.196,0.215,0.234,0.255,0.276,0.299,0.322,0.346,0.371,0.397,0.423
BROR_P,0.004,0.007,0.010,0.012,0.016,0.020,0.025,0.030,0.037,0.044,0.051,0.060,0.069,0.079,0.089,0.101,0.113,0.125,0.139,0.152,0.167,0.183,0.199,0.215,0.233,0.251,0.269,0.289,0.309,0.330
BROX,0.011,0.019,0.025,0.033,0.042,0.053,0.065,0.080,0.097,0.115,0.136,0.158,0.182,0.208,0.236,0.266,0.298,0.331,0.366,0.403,0.442,0.482,0.524,0.569,0.614,0.662,0.712,0.763,0.816,0.871
BRWA1,0.255,0.442,0.599,0.772,0.984,1.234,1.537,1.888,2.278,2.708,3.185,3.713,4.283,4.896,5.550,6.250,6.990,7.772,8.596,9.463,10.377,11.328,12.322,13.358,14.436,15.557,16.720,17.925,19.173,20.463
BUMU_P,0.016,0.027,0.037,0.047,0.060,0.076,0.094,0.116,0.139,0.166,0.195,0.227,0.262,0.300,0.340,0.383,0.428,0.476,0.526,0.579,0.635,0.693,0.754,0.818,0.884,0.952,1.023,1.097,1.174,1.253
BURM_1,0.208,0.359,0.487,0.627,0.800,1.003,1.249,1.534,1.851,2.200,2.588,3.017,3.480,3.978,4.510,5.079,5.680,6.316,6.985,7.690,8.433,9.206,10.013,10.855,11.731,12.642,13.587,14.566,15.580,16.628
BUSH_1,0.091,0.157,0.213,0.275,0.350,0.439,0.547,0.672,0.811,0.963,1.133,1.321,1.524,1.742,1.975,2.224,2.487,2.765,3.058,3.367,3.692,4.030,4.384,4.752,5.136,5.535,5.949,6.377,6.821,7.280
BUST_1,0.066,0.115,0.155,0.200,0.255,0.320,0.399,0.490,0.591,0.703,0.827,0.964,1.112,1.270,1.440,1.622,1.814,2.017,2.231,2.456,2.693,2.940,3.198,3.467,3.746,4.037,4.339,4.652,4.976,5.311
CAAD_P,0.006,0.011,0.015,0.020,0.025,0.031,0.039,0.048,0.058,0.069,0.081,0.094,0.109,0.124,0.141,0.158,0.177,0.197,0.218,0.240,0.263,0.287,0.312,0.338,0.366,0.394,0.424,0.454,0.486,0.519
CAMB_01,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CANTN1;RICH1;RICH_J,0.190,0.329,0.445,0.574,0.732,0.918,1.143,1.403,1.694,2.013,2.368,2.761,3.185,3.641,4.127,4.648,5.198,5.780,6.392,7.036,7.717,8.424,9.163,9.934,10.735,11.568,12.434,13.330,14.258,15.217
CAPEA1,0.062,0.108,0.146,0.188,0.240,0.301,0.375,0.460,0.555,0.660,0.776,0.905,1.044,1.193,1.353,1.523,1.704,1.894,2.095,2.306,2.529,2.761,3.003,3.256,3.518,3.792,4.075,4.369,4.673,4.987
CARE_1,0.065,0.112,0.152,0.196,0.250,0.314,0.391,0.480,0.579,0.689,0.810,0.944,1.089,1.245,1.412,1.590,1.778,1.977,2.186,2.407,2.639,2.881,3.134,3.398,3.672,3.957,4.253,4.559,4.877,5.205
CARR_1,0.045,0.078,0.105,0.136,0.173,0.217,0.270,0.332,0.401,0.476,0.560,0.653,0.753,0.861,0.976,1.099,1.229,1.366,1.511,1.664,1.824,1.992,2.166,2.349,2.538,2.735,2.940,3.152,3.371,3.598
CASS_P,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CATY,0.001,0.002,0.003,0.003,0.004,0.005,0.007,0.008,0.010,0.012,0.014,0.016,0.018,0.021,0.024,0.027,0.030,0.033,0.037,0.041,0.045,0.049,0.053,0.057,0.062,0.067,0.072,0.077,0.082,0.088
CEAN_P,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CELL_1,0.274,0.475,0.643,0.830,1.058,1.327,1.651,2.029,2.448,2.910,3.423,3.990,4.603,5.261,5.965,6.717,7.512,8.352,9.238,10.169,11.152,12.174,13.242,14.355,15.514,16.718,17.968,19.263,20.604,21.990
CHAP,0.023,0.039,0.053,0.068,0.087,0.109,0.136,0.167,0.202,0.240,0.282,0.329,0.379,0.433,0.491,0.553,0.619,0.688,0.761,0.838,0.919,1.003,1.091,1.182,1.278,1.377,1.480,1.587,1.697,1.811
CHAR_P,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CHAS,0.005,0.009,0.012,0.015,0.019,0.024,0.030,0.037,0.044,0.052,0.062,0.072,0.083,0.095,0.108,0.121,0.135,0.151,0.167,0.183,0.201,0.220,0.239,0.259,0.280,0.302,0.324,0.347,0.372,0.397
CHIC_1,0.068,0.117,0.159,0.205,0.261,0.328,0.408,0.501,0.605,0.719,0.846,0.986,1.137,1.300,1.474,1.659,1.856,2.063,2.282,2.512,2.755,3.008,3.271,3.547,3.833,4.130,4.439,4.759,5.090,5.433
CHSI_1,0.051,0.088,0.120,0.154,0.197,0.247,0.307,0.377,0.455,0.541,0.636,0.742,0.855,0.978,1.109,1.248,1.396,1.552,1.717,1.890,2.073,2.263,2.461,2.668,2.883,3.107,3.340,3.580,3.829,4.087
CHTE_1,0.300,0.520,0.704,0.908,1.157,1.451,1.807,2.220,2.679,3.184,3.745,4.366,5.036,5.756,6.526,7.349,8.219,9.139,10.108,11.127,12.202,13.320,14.489,15.707,16.975,18.292,19.660,21.077,22.544,24.061
CITR_1,0.004,0.008,0.010,0.013,0.017,0.021,0.026,0.032,0.039,0.046,0.054,0.063,0.073,0.084,0.095,0.107,0.119,0.133,0.147,0.162,0.177,0.194,0.211,0.228,0.247,0.266,0.286,0.306,0.328,0.350
CLAY_P,0.005,0.009,0.013,0.016,0.021,0.026,0.033,0.040,0.048,0.057,0.068,0.079,0.091,0.104,0.118,0.133,0.148,0.165,0.183,0.201,0.220,0.241,0.262,0.284,0.307,0.330,0.355,0.381,0.407,0.435
CLYM,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
COAT,0.019,0.033,0.045,0.058,0.074,0.093,0.115,0.142,0.171,0.203,0.239,0.279,0.321,0.367,0.416,0.469,0.525,0.583,0.645,0.710,0.779,0.850,0.925,1.002,1.083,1.167,1.255,1.345,1.439,1.536
COCK,0.023,0.040,0.054,0.069,0.088,0.111,0.138,0.169,0.204,0.243,0.286,0.333,0.384,0.439,0.498,0.561,0.627,0.697,0.771,0.849,0.931,1.016,1.106,1.199,1.295,1.396,1.500,1.608,1.720,1.836
CONQA1;SASA,0.130,0.225,0.305,0.393,0.501,0.628,0.782,0.960,1.159,1.377,1.620,1.889,2.179,2.490,2.823,3.180,3.556,3.954,4.373,4.814,5.279,5.763,6.268,6.795,7.344,7.914,8.505,9.119,9.753,10.409
COUA_P,0.021,0.037,0.050,0.064,0.082,0.102,0.127,0.156,0.189,0.224,0.264,0.308,0.355,0.406,0.460,0.518,0.579,0.644,0.713,0.784,0.860,0.939,1.021,1.107,1.197,1.289,1.386,1.486,1.589,1.696
COVE_1,0.187,0.324,0.439,0.566,0.721,0.905,1.126,1.383,1.669,1.984,2.334,2.721,3.139,3.587,4.067,4.580,5.122,5.695,6.299,6.934,7.604,8.301,9.030,9.789,10.579,11.400,12.252,13.136,14.050,14.995
COWL_1;ECLA_H,0.234,0.406,0.550,0.709,0.903,1.133,1.410,1.733,2.091,2.485,2.923,3.408,3.931,4.493,5.094,5.737,6.416,7.133,7.890,8.685,9.525,10.398,11.310,12.261,13.250,14.279,15.346,16.453,17.598,18.782
COYL,0.020,0.034,0.046,0.059,0.075,0.095,0.118,0.145,0.174,0.207,0.244,0.284,0.328,0.375,0.425,0.479,0.535,0.595,0.658,0.725,0.795,0.867,0.944,1.023,1.105,1.191,1.280,1.373,1.468,1.567
CRAI_P,0.001,0.002,0.003,0.004,0.005,0.007,0.008,0.010,0.013,0.015,0.018,0.021,0.024,0.027,0.031,0.035,0.039,0.043,0.047,0.052,0.057,0.063,0.068,0.074,0.080,0.086,0.092,0.099,0.106,0.113
CREB_1,0.271,0.469,0.634,0.818,1.043,1.308,1.628,2.000,2.414,2.869,3.374,3.934,4.538,5.187,5.881,6.622,7.406,8.234,9.108,10.026,10.995,12.003,13.055,14.153,15.295,16.483,17.715,18.992,20.314,21.681
CROO,0.008,0.014,0.020,0.026,0.034,0.042,0.052,0.064,0.076,0.092,0.108,0.126,0.144,0.164,0.188,0.210,0.236,0.262,0.290,0.318,0.350,0.382,0.416,0.450,0.486,0.524,0.564,0.604,0.646,0.690
CUMB,0.014,0.025,0.033,0.043,0.055,0.069,0.086,0.105,0.127,0.151,0.177,0.207,0.238,0.272,0.309,0.348,0.389,0.433,0.478,0.527,0.578,0.631,0.686,0.743,0.803,0.866,0.931,0.998,1.067,1.139
CUPA,0.037,0.063,0.086,0.111,0.141,0.177,0.220,0.271,0.327,0.388,0.457,0.532,0.614,0.702,0.796,0.896,1.002,1.115,1.233,1.357,1.488,1.625,1.767,1.916,2.070,2.231,2.398,2.571,2.750,2.935
CURR,0.000,0.001,0.001,0.001,0.001,0.002,0.002,0.003,0.003,0.004,0.005,0.006,0.007,0.007,0.008,0.010,0.011,0.012,0.013,0.014,0.016,0.017,0.019,0.020,0.022,0.024,0.025,0.027,0.029,0.031
DALM3,0.012,0.020,0.027,0.035,0.044,0.056,0.069,0.085,0.103,0.122,0.144,0.168,0.193,0.221,0.251,0.282,0.316,0.351,0.388,0.427,0.468,0.511,0.556,0.603,0.652,0.702,0.755,0.809,0.865,0.924
DEVM,0.006,0.011,0.015,0.020,0.025,0.031,0.039,0.048,0.058,0.069,0.081,0.094,0.109,0.124,0.141,0.158,0.177,0.197,0.218,0.240,0.263,0.287,0.312,0.339,0.366,0.394,0.424,0.454,0.486,0.519
DEVO,0.019,0.033,0.045,0.058,0.074,0.093,0.116,0.143,0.172,0.205,0.241,0.281,0.324,0.370,0.420,0.473,0.529,0.588,0.650,0.715,0.785,0.857,0.932,1.010,1.092,1.176,1.264,1.355,1.450,1.547
DEWP,0.002,0.003,0.004,0.006,0.007,0.009,0.011,0.014,0.017,0.020,0.024,0.028,0.032,0.036,0.041,0.046,0.052,0.058,0.064,0.070,0.077,0.084,0.091,0.099,0.107,0.115,0.124,0.133,0.142,0.152
DOUN_P,0.006,0.011,0.015,0.019,0.025,0.031,0.039,0.047,0.057,0.068,0.080,0.093,0.108,0.123,0.140,0.157,0.176,0.195,0.216,0.238,0.261,0.285,0.310,0.336,0.363,0.391,0.420,0.451,0.482,0.514
DRAK_1,0.107,0.185,0.251,0.324,0.412,0.517,0.644,0.791,0.955,1.135,1.335,1.556,1.795,2.051,2.326,2.619,2.929,3.257,3.602,3.965,4.348,4.747,5.163,5.598,6.049,6.519,7.006,7.511,8.034,8.575
DRAX_1,0.026,0.046,0.062,0.080,0.102,0.128,0.159,0.196,0.236,0.281,0.330,0.385,0.444,0.508,0.576,0.648,0.725,0.806,0.892,0.981,1.076,1.175,1.278,1.385,1.497,1.614,1.734,1.859,1.989,2.122
DRCR,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
DRUM,0.007,0.012,0.016,0.021,0.027,0.034,0.042,0.052,0.063,0.075,0.088,0.102,0.118,0.135,0.153,0.172,0.192,0.214,0.237,0.260,0.286,0.312,0.339,0.368,0.397,0.428,0.460,0.493,0.528,0.563
DUBE_P,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
DUDH_P,0.015,0.025,0.034,0.044,0.057,0.071,0.088,0.108,0.131,0.156,0.183,0.213,0.246,0.281,0.319,0.359,0.402,0.446,0.494,0.544,0.596,0.651,0.708,0.767,0.829,0.894,0.960,1.030,1.101,1.175
DUGR_P,0.001,0.001,0.002,0.002,0.003,0.004,0.004,0.005,0.007,0.008,0.009,0.011,0.012,0.014,0.016,0.018,0.020,0.023,0.025,0.027,0.030,0.033,0.036,0.039,0.042,0.045,0.048,0.052,0.056,0.059
DUMF,0.030,0.054,0.072,0.093,0.117,0.147,0.186,0.228,0.273,0.324,0.384,0.447,0.516,0.588,0.666,0.750,0.840,0.933,1.032,1.137,1.248,1.362,1.482,1.605,1.734,1.869,2.010,2.154,2.304,2.460
DUNB,0.017,0.029,0.039,0.050,0.064,0.081,0.100,0.123,0.149,0.177,0.208,0.243,0.280,0.320,0.363,0.409,0.457,0.508,0.562,0.619,0.679,0.741,0.806,0.874,0.944,1.017,1.093,1.172,1.254,1.338
DUNF,0.010,0.017,0.023,0.029,0.037,0.047,0.058,0.071,0.086,0.102,0.121,0.141,0.162,0.185,0.210,0.237,0.265,0.294,0.325,0.358,0.393,0.429,0.466,0.506,0.546,0.589,0.633,0.678,0.726,0.774
DUNO_P,0.008,0.014,0.020,0.025,0.032,0.040,0.050,0.062,0.074,0.088,0.104,0.121,0.140,0.160,0.181,0.204,0.228,0.254,0.281,0.309,0.339,0.370,0.402,0.436,0.471,0.508,0.546,0.585,0.626,0.668
DYCE_P,0.023,0.040,0.054,0.070,0.089,0.112,0.140,0.171,0.207,0.246,0.289,0.337,0.389,0.445,0.504,0.568,0.635,0.706,0.781,0.859,0.942,1.029,1.119,1.213,1.311,1.413,1.518,1.628,1.741,1.858
EALI_6,0.023,0.040,0.054,0.070,0.089,0.111,0.139,0.170,0.206,0.244,0.287,0.335,0.386,0.442,0.501,0.564,0.631,0.701,0.776,0.854,0.936,1.022,1.112,1.205,1.303,1.404,1.509,1.617,1.730,1.846
EASO_1,0.178,0.308,0.417,0.537,0.685,0.859,1.069,1.314,1.585,1.884,2.216,2.583,2.980,3.406,3.862,4.349,4.864,5.408,5.981,6.584,7.220,7.882,8.574,9.294,10.045,10.824,11.634,12.472,13.340,14.238
ECCL,0.037,0.064,0.087,0.112,0.143,0.180,0.224,0.275,0.332,0.394,0.464,0.541,0.624,0.713,0.809,0.910,1.018,1.132,1.252,1.378,1.512,1.650,1.795,1.946,2.103,2.266,2.436,2.611,2.793,2.981
ECLA_1,0.158,0.274,0.371,0.479,0.610,0.765,0.952,1.170,1.412,1.678,1.974,2.301,2.655,3.034,3.440,3.874,4.332,4.817,5.328,5.865,6.432,7.021,7.637,8.279,8.948,9.642,10.363,11.110,11.883,12.683
EERH,0.021,0.036,0.049,0.063,0.080,0.101,0.126,0.154,0.186,0.221,0.260,0.303,0.350,0.400,0.453,0.511,0.571,0.635,0.702,0.773,0.848,0.925,1.007,1.091,1.179,1.271,1.366,1.464,1.566,1.672
EKIL,0.025,0.044,0.059,0.077,0.098,0.123,0.153,0.188,0.226,0.269,0.317,0.369,0.426,0.487,0.552,0.621,0.695,0.772,0.854,0.940,1.031,1.126,1.225,1.328,1.435,1.546,1.662,1.781,1.905,2.034
EKIS,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
ELDE,0.012,0.020,0.028,0.036,0.045,0.057,0.071,0.087,0.105,0.125,0.147,0.171,0.197,0.226,0.256,0.288,0.322,0.358,0.396,0.436,0.478,0.522,0.568,0.616,0.665,0.717,0.771,0.826,0.884,0.943
ELGI_P,0.032,0.055,0.075,0.096,0.123,0.154,0.191,0.235,0.284,0.337,0.397,0.462,0.533,0.610,0.691,0.779,0.871,0.968,1.071,1.179,1.293,1.411,1.535,1.664,1.798,1.938,2.083,2.233,2.388,2.549
ELLA_1,0.136,0.236,0.319,0.412,0.525,0.658,0.819,1.007,1.215,1.443,1.698,1.979,2.283,2.610,2.959,3.332,3.727,4.143,4.583,5.045,5.532,6.040,6.569,7.122,7.696,8.294,8.914,9.557,10.222,10.909
ELST_1,0.073,0.126,0.170,0.220,0.280,0.351,0.437,0.537,0.648,0.770,0.906,1.056,1.218,1.393,1.579,1.778,1.988,2.211,2.445,2.692,2.952,3.222,3.505,3.800,4.106,4.425,4.756,5.099,5.454,5.821
ENDE_1,0.221,0.383,0.518,0.668,0.852,1.069,1.330,1.634,1.972,2.344,2.757,3.214,3.708,4.238,4.805,5.411,6.051,6.728,7.442,8.192,8.984,9.807,10.668,11.564,12.498,13.468,14.475,15.518,16.599,17.715
ERSK,0.004,0.008,0.010,0.014,0.017,0.022,0.027,0.033,0.040,0.047,0.056,0.065,0.075,0.086,0.097,0.110,0.123,0.136,0.151,0.166,0.182,0.199,0.216,0.234,0.253,0.273,0.293,0.314,0.336,0.359
