Primary,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
BROR_P,0.074,0.097,0.120,0.141,0.163,0.177,0.208,0.248,0.294,0.349,0.365,0.419,0.480,0.545,0.613,0.602,0.678,0.762,0.859,0.953,0.909,0.987,1.062,1.132,1.191,1.110,1.168,1.235,1.309,1.389
BROX,1.067,1.387,1.722,2.027,2.347,3.377,3.986,4.742,5.628,6.680,8.490,9.749,11.151,12.674,14.259,16.030,18.039,20.294,22.877,25.378,26.898,29.222,31.427,33.513,35.261,35.201,37.023,39.148,41.501,44.025
BRWA1,3.585,4.660,5.787,6.811,7.887,9.956,11.751,13.982,16.594,19.695,22.265,25.568,29.243,33.238,37.393,39.097,43.997,49.497,55.796,61.896,64.143,69.686,74.944,79.919,84.088,84.841,89.231,94.354,100.025,106.108
BUMU_P,1.017,1.322,1.642,1.933,2.238,3.057,3.609,4.294,5.096,6.048,7.479,8.589,9.823,11.165,12.561,13.893,15.634,17.588,19.827,21.994,23.063,25.056,26.947,28.735,30.234,29.996,31.548,33.359,35.364,37.515
BURM_1,5.194,6.752,8.384,9.868,11.426,13.924,16.435,19.555,23.207,27.544,30.962,35.554,40.665,46.220,51.998,55.426,62.372,70.168,79.098,87.745,93.268,101.327,108.973,116.206,122.268,126.193,132.724,140.343,148.778,157.826
BUSH_1,2.079,2.702,3.356,3.950,4.573,5.169,6.101,7.260,8.615,10.226,11.376,13.063,14.941,16.982,19.105,20.930,23.553,26.497,29.869,33.134,36.334,39.474,42.453,45.270,47.632,50.385,52.992,56.035,59.403,63.015
BUST_1,2.943,3.826,4.750,5.591,6.474,7.232,8.536,10.157,12.054,14.306,15.906,18.266,20.891,23.745,26.714,29.875,33.619,37.822,42.636,47.296,52.549,57.090,61.398,65.473,68.888,73.655,77.467,81.914,86.837,92.118
CAAD_P,0.203,0.264,0.328,0.387,0.448,0.452,0.533,0.634,0.753,0.893,0.877,1.007,1.152,1.309,1.473,1.372,1.544,1.736,1.957,2.171,1.974,2.145,2.307,2.460,2.588,2.331,2.452,2.593,2.748,2.916
CAMB_01,0.410,0.533,0.662,0.779,0.902,1.081,1.276,1.518,1.802,2.139,2.494,2.864,3.276,3.724,4.189,4.455,5.013,5.640,6.358,7.053,7.485,8.132,8.745,9.326,9.812,9.882,10.393,10.990,11.650,12.359
CANTN1;RICH1;RICH_J,4.364,5.674,7.046,8.292,9.602,11.068,13.064,15.544,18.447,21.894,24.721,28.387,32.469,36.904,41.517,47.269,53.192,59.841,67.458,74.832,83.385,90.591,97.427,103.893,109.313,117.033,123.089,130.155,137.978,146.369
CAPEA1,2.318,3.013,3.742,4.404,5.100,6.050,7.140,8.496,10.083,11.967,14.320,16.443,18.807,21.377,24.049,27.451,30.892,34.753,39.176,43.459,48.341,52.519,56.482,60.230,63.372,66.081,69.500,73.490,77.907,82.645
CARE_1,1.072,1.394,1.731,2.038,2.359,2.930,3.458,4.115,4.883,5.796,6.776,7.781,8.899,10.115,11.379,12.252,13.787,15.511,17.485,19.396,21.434,23.286,25.043,26.705,28.099,30.270,31.837,33.665,35.688,37.858
CARR_1,2.794,3.632,4.510,5.309,6.147,7.035,8.304,9.880,11.726,13.917,16.298,18.716,21.406,24.331,27.372,31.611,35.573,40.020,45.113,50.045,56.000,60.839,65.430,69.772,73.412,76.892,80.872,85.514,90.654,96.167
CASS_P,0.009,0.012,0.015,0.018,0.020,0.022,0.026,0.031,0.037,0.044,0.046,0.052,0.060,0.068,0.077,0.075,0.085,0.095,0.107,0.119,0.113,0.123,0.133,0.141,0.149,0.139,0.146,0.154,0.163,0.173
CATY,0.412,0.535,0.665,0.783,0.906,1.304,1.539,1.831,2.173,2.579,3.278,3.765,4.306,4.894,5.506,6.190,6.966,7.836,8.834,9.800,10.387,11.284,12.136,12.941,13.616,13.593,14.296,15.117,16.026,17.000
CEAN_P,0.021,0.027,0.033,0.039,0.045,0.056,0.066,0.079,0.093,0.111,0.129,0.148,0.169,0.192,0.216,0.229,0.258,0.290,0.327,0.363,0.369,0.401,0.431,0.460,0.484,0.470,0.495,0.523,0.555,0.588
CELL_1,5.660,7.357,9.136,10.753,12.451,14.695,17.345,20.638,24.492,29.069,33.054,37.957,43.414,49.344,55.513,61.830,69.578,78.276,88.238,97.884,108.051,117.387,126.245,134.624,141.647,150.339,158.120,167.197,177.246,188.025
CHAP,0.803,1.044,1.296,1.525,1.766,2.541,3.000,3.569,4.235,5.027,6.389,7.337,8.392,9.538,10.730,12.064,13.576,15.273,17.216,19.098,20.243,21.992,23.651,25.221,26.537,26.491,27.862,29.462,31.233,33.132
CHAR_P,0.317,0.412,0.512,0.602,0.698,0.953,1.125,1.338,1.588,1.885,2.331,2.677,3.062,3.480,3.915,4.331,4.873,5.483,6.180,6.856,7.189,7.810,8.400,8.957,9.424,9.350,9.834,10.398,11.023,11.694
CHAS,0.411,0.534,0.663,0.780,0.904,1.300,1.535,1.826,2.167,2.572,3.269,3.754,4.294,4.880,5.490,6.173,6.946,7.814,8.809,9.772,10.357,11.252,12.101,12.905,13.578,13.555,14.256,15.074,15.981,16.952
CHIC_1,1.641,2.133,2.649,3.117,3.609,4.125,4.869,5.793,6.875,8.160,9.026,10.365,11.855,13.475,15.159,16.319,18.364,20.660,23.289,25.835,27.723,30.118,32.391,34.541,36.343,37.778,39.733,42.014,44.539,47.248
CHSI_1,4.886,6.351,7.887,9.283,10.749,12.588,14.858,17.678,20.979,24.900,28.368,32.576,37.259,42.349,47.643,55.184,62.100,69.862,78.754,87.363,98.315,106.810,114.870,122.494,128.884,139.009,146.203,154.596,163.888,173.855
CHTE_1,4.983,6.478,8.044,9.467,10.962,13.452,15.878,18.892,22.420,26.611,32.039,36.792,42.080,47.829,53.808,63.276,71.205,80.106,90.301,100.173,113.379,123.177,132.471,141.264,148.633,158.017,166.194,175.735,186.298,197.627
CITR_1,4.706,6.118,7.597,8.942,10.354,11.656,13.758,16.369,19.426,23.057,25.512,29.296,33.507,38.084,42.845,48.468,54.542,61.359,69.169,76.730,86.144,93.588,100.650,107.330,112.929,122.035,128.351,135.719,143.876,152.626
CLAY_P,0.230,0.299,0.371,0.436,0.505,0.687,0.811,0.965,1.145,1.359,1.675,1.923,2.199,2.500,2.812,3.105,3.494,3.931,4.431,4.916,5.146,5.591,6.013,6.412,6.746,6.686,7.032,7.436,7.883,8.362
CLYM,1.366,1.775,2.204,2.595,3.004,4.323,5.102,6.071,7.205,8.551,10.869,12.481,14.275,16.225,18.254,20.522,23.093,25.980,29.287,32.488,34.434,37.410,40.233,42.903,45.141,45.064,47.396,50.117,53.130,56.361
COAT,1.153,1.499,1.861,2.191,2.537,3.650,4.308,5.126,6.083,7.220,9.177,10.538,12.053,13.700,15.412,17.327,19.499,21.936,24.728,27.431,29.074,31.587,33.970,36.225,38.114,38.049,40.019,42.316,44.859,47.587
COCK,0.952,1.237,1.536,1.808,2.094,3.013,3.556,4.232,5.022,5.960,7.576,8.699,9.950,11.309,12.723,14.304,16.096,18.108,20.413,22.644,24.001,26.075,28.042,29.904,31.463,31.410,33.035,34.932,37.031,39.283
CONQA1;SASA,3.168,4.118,5.114,6.019,6.969,7.948,9.381,11.162,13.247,15.723,17.603,20.214,23.120,26.277,29.562,29.829,33.566,37.762,42.569,47.221,50.261,54.605,58.725,62.622,65.889,68.604,72.155,76.298,80.883,85.802
COUA_P,0.396,0.514,0.639,0.752,0.871,1.189,1.404,1.670,1.982,2.353,2.909,3.341,3.821,4.343,4.886,5.404,6.082,6.842,7.713,8.556,8.972,9.747,10.482,11.178,11.761,11.668,12.272,12.977,13.757,14.593
COVE_1,6.003,7.804,9.691,11.406,13.207,14.754,17.414,20.720,24.590,29.185,32.449,37.262,42.619,48.441,54.496,60.946,68.584,77.157,86.977,96.485,107.200,116.464,125.252,133.565,140.532,150.257,158.033,167.105,177.149,187.922
COWL_1;ECLA_H,6.844,8.898,11.049,13.004,15.057,17.278,20.394,24.265,28.797,34.179,37.925,43.550,49.811,56.615,63.692,69.310,77.996,87.745,98.913,109.726,119.172,129.469,139.239,148.481,156.226,164.141,172.635,182.546,193.518,205.287
COYL,0.765,0.995,1.235,1.454,1.683,2.422,2.859,3.402,4.037,4.791,6.090,6.993,7.999,9.091,10.228,11.499,12.940,14.557,16.410,18.204,19.294,20.961,22.543,24.039,25.293,25.250,26.557,28.081,29.769,31.580
CRAI_P,0.673,0.875,1.087,1.279,1.481,2.013,2.376,2.827,3.355,3.983,4.909,5.637,6.447,7.328,8.244,9.102,10.243,11.523,12.990,14.410,15.086,16.389,17.626,18.796,19.776,19.600,20.614,21.797,23.108,24.513
CREB_1,5.682,7.387,9.172,10.796,12.500,15.255,18.006,21.424,25.425,30.176,35.884,41.207,47.130,53.569,60.265,67.522,75.984,85.482,96.361,106.895,117.186,127.312,136.919,146.006,153.622,158.746,166.961,176.546,187.157,198.539
CROO,0.918,1.193,1.481,1.744,2.018,3.053,3.604,4.288,5.089,6.040,7.829,8.990,10.283,11.687,13.149,14.951,16.824,18.928,21.337,23.669,25.198,27.375,29.441,31.395,33.032,33.035,34.745,36.739,38.948,41.317
CUMB,0.625,0.813,1.009,1.188,1.375,1.983,2.341,2.785,3.305,3.923,4.993,5.734,6.558,7.454,8.385,9.436,10.618,11.946,13.466,14.938,15.844,17.213,18.512,19.741,20.770,20.744,21.818,23.070,24.457,25.944
CUPA,0.770,1.001,1.243,1.463,1.694,2.442,2.883,3.430,4.071,4.832,6.150,7.062,8.077,9.180,10.328,11.622,13.078,14.713,16.585,18.399,19.514,21.201,22.800,24.314,25.582,25.550,26.872,28.415,30.123,31.955
CURR,0.315,0.410,0.509,0.599,0.694,0.998,1.178,1.402,1.664,1.975,2.510,2.882,3.296,3.747,4.215,4.739,5.333,5.999,6.763,7.502,7.952,8.639,9.291,9.907,10.424,10.406,10.945,11.573,12.269,13.015
DALM3,0.592,0.769,0.955,1.124,1.301,1.873,2.210,2.630,3.121,3.704,4.708,5.407,6.184,7.029,7.907,8.890,10.004,11.255,12.687,14.074,14.917,16.206,17.429,18.586,19.555,19.522,20.532,21.711,23.016,24.415
DEVM,0.368,0.478,0.594,0.699,0.809,1.165,1.375,1.636,1.941,2.304,2.928,3.362,3.846,4.371,4.918,5.529,6.221,6.999,7.890,8.752,9.277,10.078,10.839,11.558,12.161,12.140,12.769,13.502,14.313,15.184
DEVO,1.093,1.421,1.765,2.077,2.405,3.469,4.094,4.871,5.781,6.861,8.733,10.028,11.470,13.037,14.666,16.504,18.572,20.894,23.553,26.128,27.712,30.107,32.379,34.528,36.329,36.283,38.161,40.351,42.777,45.378
DEWP,0.671,0.872,1.083,1.275,1.476,2.124,2.507,2.983,3.540,4.202,5.340,6.132,7.014,7.972,8.968,10.083,11.346,12.765,14.389,15.962,16.919,18.381,19.768,21.080,22.179,22.141,23.287,24.624,26.104,27.692
DOUN_P,0.085,0.110,0.137,0.161,0.186,0.201,0.238,0.283,0.336,0.398,0.416,0.478,0.547,0.622,0.699,0.687,0.773,0.869,0.980,1.087,1.036,1.126,1.211,1.291,1.359,1.266,1.332,1.408,1.493,1.584
DRAK_1,1.909,2.482,3.082,3.628,4.201,4.748,5.605,6.668,7.914,9.393,10.450,12.000,13.725,15.599,17.549,19.225,21.635,24.339,27.437,30.436,33.375,36.259,38.995,41.584,43.753,46.282,48.677,51.471,54.565,57.883
DRAX_1,0.859,1.116,1.386,1.632,1.889,2.264,2.672,3.179,3.773,4.478,5.222,5.997,6.859,7.796,8.771,9.328,10.496,11.809,13.311,14.767,15.671,17.025,18.310,19.525,20.544,20.689,21.760,23.009,24.392,25.876
DRCR,0.338,0.439,0.546,0.642,0.744,1.072,1.266,1.506,1.787,2.121,2.700,3.101,3.546,4.031,4.535,5.103,5.742,6.460,7.282,8.079,8.568,9.309,10.011,10.676,11.233,11.219,11.799,12.477,13.226,14.031
DRUM,1.709,2.222,2.759,3.247,3.760,5.422,6.400,7.614,9.036,10.725,13.651,15.676,17.929,20.378,22.926,25.798,29.031,32.660,36.816,40.841,43.318,47.061,50.612,53.972,56.787,56.716,59.651,63.075,66.866,70.933
DUBE_P,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
DUDH_P,0.912,1.186,1.472,1.733,2.006,2.741,3.235,3.850,4.569,5.422,6.706,7.700,8.807,10.010,11.262,12.456,14.017,15.769,17.776,19.719,20.678,22.464,24.159,25.763,27.107,26.893,28.285,29.908,31.706,33.634
DUGR_P,0.075,0.097,0.121,0.142,0.165,0.203,0.240,0.286,0.339,0.402,0.467,0.536,0.613,0.697,0.784,0.832,0.937,1.054,1.188,1.318,1.339,1.455,1.565,1.668,1.756,1.708,1.796,1.899,2.013,2.136
