Primary,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
BRFO_1;CLT03,0.650,1.300,2.043,2.880,3.715,3.654,4.002,4.524,5.220,6.090,6.571,7.485,8.649,9.981,12.143,13.364,15.682,17.767,19.776,21.552,22.500,24.339,25.883,27.207,28.162,27.974,28.751,29.457,30.305,30.588
BRID_P,0.041,0.083,0.130,0.184,0.237,0.357,0.391,0.442,0.510,0.595,0.881,1.003,1.159,1.338,1.628,2.728,3.201,3.627,4.037,4.400,5.851,6.329,6.730,7.075,7.323,8.585,8.823,9.040,9.300,9.387
BRIM_1,0.586,1.172,1.842,2.596,3.350,3.391,3.713,4.198,4.844,5.651,6.085,6.932,8.011,9.243,11.246,12.318,14.454,16.376,18.227,19.865,20.559,22.238,23.649,24.859,25.732,25.610,26.321,26.968,27.744,28.003
BROA_P,0.009,0.018,0.028,0.040,0.051,0.076,0.083,0.094,0.108,0.126,0.180,0.205,0.236,0.273,0.332,0.535,0.628,0.711,0.792,0.863,1.124,1.216,1.293,1.359,1.407,1.631,1.676,1.717,1.767,1.783
BROR_P,0.009,0.018,0.028,0.039,0.051,0.075,0.082,0.093,0.107,0.125,0.178,0.203,0.235,0.271,0.329,0.532,0.624,0.708,0.788,0.858,1.123,1.214,1.291,1.357,1.405,1.634,1.679,1.720,1.770,1.786
BROX,0.056,0.112,0.177,0.249,0.321,0.467,0.511,0.578,0.667,0.778,1.140,1.299,1.501,1.731,2.107,3.514,4.124,4.672,5.201,5.668,7.516,8.130,8.646,9.088,9.407,11.001,11.306,11.584,11.918,12.029
BRWA1,0.111,0.222,0.349,0.491,0.634,0.613,0.672,0.760,0.876,1.022,1.140,1.299,1.501,1.732,2.107,2.403,2.820,3.195,3.557,3.876,4.184,4.526,4.813,5.060,5.237,5.218,5.363,5.495,5.653,5.705
BUMU_P,0.044,0.089,0.139,0.196,0.253,0.381,0.417,0.472,0.544,0.635,0.941,1.072,1.239,1.429,1.739,2.915,3.420,3.875,4.313,4.701,6.251,6.762,7.191,7.558,7.824,9.172,9.427,9.658,9.936,10.029
BURM_1,0.620,1.240,1.949,2.746,3.543,3.503,3.836,4.337,5.004,5.838,6.286,7.161,8.275,9.548,11.616,12.736,14.944,16.932,18.846,20.539,21.369,23.115,24.581,25.838,26.746,26.571,27.309,27.980,28.786,29.054
BUSH_1,0.641,1.282,2.015,2.839,3.663,3.690,4.042,4.569,5.272,6.151,6.638,7.562,8.739,10.083,12.268,13.466,15.802,17.903,19.927,21.717,22.537,24.378,25.925,27.251,28.208,28.051,28.830,29.539,30.389,30.672
BUST_1,0.586,1.171,1.841,2.593,3.346,3.329,3.646,4.121,4.755,5.548,5.984,6.817,7.877,9.089,11.059,12.152,14.259,16.155,17.981,19.597,20.401,22.067,23.467,24.668,25.534,25.378,26.083,26.724,27.493,27.749
CAAD_P,0.022,0.044,0.069,0.097,0.126,0.184,0.201,0.228,0.263,0.306,0.425,0.484,0.559,0.645,0.785,1.231,1.445,1.637,1.822,1.985,2.556,2.765,2.940,3.091,3.199,3.687,3.790,3.883,3.995,4.032
CAMB_01,0.091,0.182,0.285,0.402,0.519,0.586,0.642,0.726,0.837,0.977,1.095,1.248,1.442,1.664,2.024,2.260,2.652,3.005,3.344,3.645,3.727,4.032,4.288,4.507,4.665,4.555,4.682,4.797,4.935,4.981
CANTN1;RICH1;RICH_J,1.183,2.365,3.717,5.237,6.757,6.777,7.422,8.390,9.681,11.295,12.159,13.852,16.007,18.470,22.471,24.585,28.848,32.685,36.380,39.648,41.093,44.450,47.270,49.687,51.433,51.126,52.546,53.837,55.387,55.903
CAPEA1,0.130,0.260,0.409,0.576,0.743,0.859,0.941,1.064,1.228,1.432,1.642,1.871,2.162,2.494,3.035,3.513,4.123,4.671,5.199,5.666,5.922,6.405,6.812,7.160,7.412,7.265,7.467,7.651,7.871,7.944
CARE_1,0.033,0.066,0.103,0.145,0.188,0.168,0.185,0.209,0.241,0.281,0.316,0.360,0.416,0.480,0.584,0.652,0.766,0.867,0.965,1.052,1.137,1.230,1.308,1.375,1.424,1.406,1.445,1.480,1.523,1.537
CARR_1,0.220,0.440,0.691,0.973,1.256,1.440,1.577,1.783,2.057,2.400,2.747,3.130,3.617,4.173,5.077,5.915,6.940,7.864,8.753,9.539,9.989,10.805,11.490,12.078,12.502,12.242,12.582,12.891,13.262,13.386
CASS_P,0.001,0.002,0.003,0.005,0.006,0.009,0.010,0.012,0.013,0.016,0.022,0.025,0.029,0.034,0.041,0.066,0.078,0.088,0.098,0.107,0.140,0.152,0.161,0.169,0.175,0.204,0.210,0.215,0.221,0.223
CATY,0.022,0.043,0.068,0.096,0.124,0.180,0.197,0.223,0.257,0.300,0.440,0.501,0.579,0.669,0.813,1.357,1.592,1.804,2.008,2.189,2.902,3.139,3.339,3.509,3.633,4.248,4.366,4.473,4.602,4.645
CEAN_P,0.001,0.003,0.004,0.006,0.008,0.011,0.012,0.014,0.016,0.019,0.027,0.030,0.035,0.041,0.049,0.080,0.093,0.106,0.118,0.128,0.167,0.181,0.193,0.202,0.209,0.243,0.250,0.256,0.263,0.265
CELL_1,0.696,1.393,2.188,3.084,3.979,4.016,4.399,4.973,5.738,6.694,7.255,8.265,9.550,11.020,13.407,14.801,17.367,19.677,21.902,23.869,24.882,26.914,28.622,30.086,31.143,30.971,31.831,32.613,33.552,33.865
CHAP,0.042,0.085,0.133,0.187,0.242,0.351,0.385,0.435,0.502,0.585,0.858,0.977,1.129,1.303,1.585,2.645,3.103,3.516,3.914,4.265,5.656,6.118,6.507,6.839,7.080,8.279,8.509,8.718,8.969,9.052
