Primary,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
CANTN1;RICH1;RICH_J,1.865,2.385,3.185,4.257,5.733,7.799,10.599,14.397,19.467,24.469,30.078,36.522,43.669,51.273,58.688,66.062,72.901,78.846,83.927,88.242,92.501,95.795,97.373,96.513,95.423,94.052,92.438,90.959,89.451,87.861
CAPEA1,0.712,0.921,1.251,1.712,2.368,3.315,4.644,6.500,9.051,11.376,13.984,16.980,20.303,23.839,27.286,30.714,33.894,36.658,39.020,41.026,43.006,44.538,45.272,44.872,44.365,43.728,42.977,42.290,41.588,40.850
CARE_1,0.830,1.076,1.469,2.018,2.807,3.953,5.569,7.839,10.972,13.791,16.953,20.585,24.613,28.899,33.078,37.234,41.089,44.440,47.304,49.735,52.136,53.993,54.882,54.397,53.783,53.010,52.101,51.267,50.417,49.521
CARR_1,1.269,1.626,2.176,2.920,3.950,5.400,7.378,10.076,13.698,17.218,21.164,25.699,30.728,36.079,41.296,46.485,51.297,55.480,59.056,62.092,65.088,67.406,68.517,67.912,67.145,66.180,65.044,64.004,62.942,61.824
CASS_P,0.055,0.073,0.101,0.141,0.201,0.290,0.418,0.601,0.858,1.078,1.326,1.610,1.925,2.260,2.587,2.912,3.213,3.475,3.699,3.889,4.077,4.222,4.292,4.254,4.206,4.145,4.074,4.009,3.943,3.873
CATY,0.107,0.137,0.185,0.249,0.339,0.467,0.644,0.886,1.214,1.526,1.876,2.278,2.724,3.198,3.660,4.120,4.547,4.918,5.234,5.504,5.769,5.975,6.073,6.020,5.951,5.866,5.765,5.673,5.579,5.480
CEAN_P,0.014,0.019,0.026,0.036,0.051,0.074,0.107,0.154,0.219,0.276,0.339,0.412,0.492,0.578,0.661,0.745,0.822,0.889,0.946,0.995,1.043,1.080,1.098,1.088,1.076,1.060,1.042,1.025,1.008,0.990
CELL_1,2.684,3.483,4.759,6.553,9.133,12.890,18.198,25.668,35.996,45.246,55.617,67.533,80.750,94.810,108.521,122.156,134.803,145.795,155.191,163.169,171.044,177.135,180.054,178.463,176.448,173.913,170.929,168.193,165.404,162.467
CHAP,0.176,0.233,0.329,0.471,0.684,1.006,1.478,2.161,3.131,3.935,4.837,5.874,7.023,8.246,9.439,10.625,11.725,12.681,13.498,14.192,14.877,15.407,15.660,15.522,15.347,15.126,14.867,14.629,14.386,14.131
CHAR_P,0.087,0.110,0.144,0.188,0.245,0.321,0.420,0.546,0.705,0.886,1.090,1.323,1.582,1.857,2.126,2.393,2.641,2.856,3.040,3.196,3.351,3.470,3.527,3.496,3.456,3.407,3.348,3.295,3.240,3.183
