Primary,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
BLYTB1,0.580,0.590,0.600,0.850,1.160,1.480,2.030,2.700,3.610,4.820,6.410,8.360,10.240,12.780,14.430,15.730,15.610,15.490,16.070,16.180,16.990,17.790,18.580,19.370,20.150,20.930,21.700,22.460,23.220,23.970
BLYTH132,0.000,0.000,0.000,0.250,0.570,0.880,1.430,2.110,3.020,4.220,5.820,7.760,9.640,12.180,13.830,15.130,15.010,14.890,15.470,15.580,16.390,17.190,17.980,18.770,19.550,20.330,21.100,21.860,22.620,23.380
BOAG_P,0.000,0.000,0.000,0.080,0.160,0.250,0.350,0.460,0.580,0.820,1.020,1.270,1.530,1.850,2.130,2.390,2.540,2.690,2.910,3.080,3.330,3.590,3.850,4.130,4.410,4.690,4.990,5.290,5.600,5.920
BOLN_1,63.580,64.150,64.970,65.220,65.530,65.850,66.400,67.070,67.980,69.190,70.780,72.730,74.610,77.150,78.800,80.100,79.980,79.860,80.440,80.550,81.350,82.150,82.950,83.740,84.520,85.300,86.070,86.830,87.590,88.340
BONN,0.000,0.000,0.000,0.420,0.860,1.310,1.820,2.370,3.000,4.200,5.340,6.660,8.070,9.820,11.370,12.870,13.830,14.790,16.100,17.200,18.690,20.220,21.810,23.440,25.130,26.860,28.630,30.460,32.330,34.250
BOTW_1,49.510,49.950,50.580,51.730,53.140,54.550,57.040,60.060,64.160,69.580,76.760,85.510,93.970,105.410,112.820,118.670,118.130,117.590,120.210,120.700,124.330,127.930,131.510,135.060,138.580,142.070,145.540,148.980,152.390,155.770
BRAC_P,0.000,0.000,0.000,0.060,0.130,0.190,0.270,0.360,0.450,0.640,0.800,0.990,1.190,1.440,1.660,1.860,1.980,2.090,2.260,2.400,2.600,2.800,3.000,3.220,3.430,3.660,3.890,4.120,4.370,4.610
BRAI_1,91.290,92.110,93.280,93.790,94.420,95.040,96.150,97.490,99.310,101.720,104.910,108.800,112.560,117.650,120.940,123.540,123.300,123.060,124.220,124.450,126.060,127.660,129.250,130.820,132.390,133.940,135.480,137.010,138.530,140.030
BRAP,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
BRAW_1,0.000,0.000,0.000,0.060,0.140,0.220,0.360,0.530,0.750,1.060,1.450,1.940,2.410,3.050,3.460,3.780,3.750,3.720,3.870,3.900,4.100,4.300,4.500,4.690,4.890,5.080,5.280,5.470,5.660,5.840
BRED_1,2.250,2.270,2.300,2.380,2.490,2.590,2.780,3.000,3.300,3.700,4.240,4.880,5.510,6.360,6.910,7.340,7.300,7.260,7.450,7.490,7.760,8.030,8.290,8.550,8.820,9.070,9.330,9.590,9.840,10.090
BRFO_1;CLT03,127.160,128.300,129.930,130.830,131.950,133.070,135.050,137.450,140.690,145.010,150.690,157.630,164.350,173.430,179.310,183.950,183.530,183.090,185.170,185.570,188.450,191.310,194.130,196.950,199.750,202.510,205.270,207.990,210.710,213.390
