Primary,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
BURM_1,3.287,4.586,6.967,9.666,12.652,15.196,17.771,21.954,26.456,31.425,35.485,37.280,42.696,49.006,56.291,62.174,58.725,69.866,80.605,90.928,97.945,99.179,107.391,115.725,124.024,128.945,129.647,135.500,140.836,145.625,149.907
BUSH_1,1.118,1.560,2.369,3.287,4.303,5.168,6.029,7.448,8.975,10.661,12.039,13.150,15.060,17.286,19.856,21.931,21.978,26.147,30.166,34.030,36.656,38.512,41.701,44.938,48.160,50.071,51.104,53.411,55.514,57.402,59.090
BUST_1,1.469,2.050,3.114,4.320,5.655,6.792,7.931,9.798,11.807,14.025,15.837,17.621,20.181,23.163,26.606,29.387,30.276,36.020,41.557,46.878,50.496,53.841,58.298,62.823,67.328,69.999,71.839,75.082,78.039,80.692,83.065
CAAD_P,0.070,0.098,0.149,0.207,0.271,0.325,0.310,0.383,0.462,0.549,0.620,0.571,0.654,0.751,0.863,0.953,0.757,0.901,1.040,1.173,1.263,1.172,1.269,1.368,1.466,1.524,1.476,1.543,1.604,1.658,1.707
CAMB_01,0.170,0.237,0.360,0.500,0.654,0.785,0.962,1.189,1.433,1.702,1.922,2.082,2.385,2.737,3.144,3.473,3.470,4.129,4.763,5.373,5.788,6.002,6.498,7.003,7.505,7.803,7.957,8.316,8.644,8.938,9.200
CANTN1;RICH1;RICH_J,2.273,3.172,4.819,6.685,8.750,10.510,12.166,15.030,18.112,21.515,24.294,27.322,31.291,35.916,41.255,45.567,47.777,56.840,65.578,73.976,79.685,86.012,93.133,100.361,107.558,111.825,115.397,120.607,125.356,129.619,133.430
CAPEA1,0.797,1.112,1.689,2.343,3.066,3.683,4.754,5.873,7.077,8.407,9.493,11.303,12.945,14.859,17.067,18.851,21.146,25.158,29.025,32.742,35.269,38.820,42.034,45.296,48.544,50.471,52.535,54.907,57.069,59.009,60.745
CARE_1,0.271,0.378,0.574,0.796,1.042,1.252,1.783,2.203,2.654,3.153,3.560,3.826,4.382,5.029,5.777,6.381,6.342,7.545,8.704,9.819,10.577,10.601,11.479,12.370,13.257,13.783,14.134,14.772,15.354,15.876,16.343
CARR_1,1.001,1.396,2.121,2.943,3.852,4.627,6.004,7.417,8.938,10.617,11.989,14.549,16.663,19.126,21.969,24.264,28.033,33.351,38.477,43.404,46.754,52.053,56.363,60.737,65.092,67.675,70.640,73.829,76.737,79.346,81.679
CASS_P,0.003,0.005,0.007,0.010,0.013,0.016,0.015,0.019,0.023,0.027,0.031,0.029,0.034,0.038,0.044,0.049,0.041,0.049,0.057,0.064,0.069,0.067,0.072,0.078,0.084,0.087,0.086,0.090,0.094,0.097,0.100
CATY,0.193,0.270,0.409,0.568,0.744,0.893,1.076,1.329,1.602,1.903,2.149,2.424,2.776,3.186,3.659,4.042,4.084,4.859,5.605,6.323,6.811,7.154,7.746,8.347,8.946,9.301,9.470,9.897,10.287,10.637,10.950
CEAN_P,0.008,0.012,0.018,0.025,0.033,0.039,0.043,0.053,0.064,0.076,0.086,0.091,0.104,0.120,0.138,0.152,0.144,0.171,0.197,0.223,0.240,0.245,0.265,0.285,0.306,0.318,0.320,0.335,0.348,0.360,0.370
CELL_1,3.091,4.314,6.553,9.091,11.899,14.292,17.131,21.163,25.502,30.292,34.206,37.846,43.344,49.750,57.146,63.118,63.948,76.080,87.774,99.014,106.656,112.441,121.751,131.200,140.608,146.188,149.400,156.145,162.294,167.812,172.747
CHAP,0.376,0.525,0.798,1.107,1.449,1.741,2.097,2.591,3.122,3.708,4.187,4.723,5.410,6.209,7.132,7.877,7.959,9.469,10.924,12.323,13.274,13.942,15.097,16.269,17.435,18.127,18.456,19.289,20.048,20.730,21.340
CHAR_P,0.142,0.198,0.300,0.417,0.545,0.655,0.780,0.963,1.161,1.379,1.557,1.731,1.982,2.275,2.614,2.887,2.867,3.411,3.936,4.440,4.782,4.972,5.384,5.801,6.217,6.464,6.551,6.847,7.116,7.358,7.575
