Primary,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
BLYTB1,261.112,269.484,267.108,264.619,262.809,258.396,254.437,249.346,244.707,242.445,241.879,241.426,241.766,242.445,242.897,243.237,243.689,244.255,244.820,245.386,246.065,246.744,247.196,247.536,247.536,247.423,247.196,246.970,246.744,246.291
BLYTH132,24.067,24.839,24.620,24.391,24.224,23.817,23.452,22.983,22.555,22.347,22.295,22.253,22.284,22.347,22.388,22.420,22.461,22.514,22.566,22.618,22.680,22.743,22.785,22.816,22.816,22.806,22.785,22.764,22.743,22.701
BOAG_P,6.293,6.495,6.437,6.378,6.334,6.228,6.133,6.010,5.899,5.844,5.831,5.820,5.828,5.844,5.855,5.863,5.874,5.888,5.901,5.915,5.931,5.948,5.959,5.967,5.967,5.964,5.959,5.953,5.948,5.937
BOLN_1,363.655,375.314,372.005,368.539,366.018,359.873,354.358,347.268,340.808,337.657,336.869,336.239,336.711,337.657,338.287,338.760,339.390,340.178,340.966,341.753,342.699,343.644,344.274,344.747,344.747,344.589,344.274,343.959,343.644,343.014
BONN,22.593,23.317,23.111,22.896,22.739,22.358,22.015,21.574,21.173,20.977,20.928,20.889,20.919,20.977,21.017,21.046,21.085,21.134,21.183,21.232,21.291,21.349,21.388,21.418,21.418,21.408,21.388,21.369,21.349,21.310
BOTW_1,72.027,74.337,73.681,72.995,72.495,71.278,70.186,68.782,67.502,66.878,66.722,66.597,66.691,66.878,67.003,67.096,67.221,67.377,67.533,67.689,67.877,68.064,68.189,68.282,68.282,68.251,68.189,68.126,68.064,67.939
BRAC_P,7.837,8.088,8.017,7.942,7.888,7.756,7.637,7.485,7.346,7.278,7.261,7.248,7.258,7.278,7.292,7.302,7.315,7.332,7.349,7.366,7.387,7.407,7.420,7.431,7.431,7.427,7.420,7.414,7.407,7.393
BRAI_1,91.240,94.165,93.335,92.465,91.833,90.291,88.907,87.128,85.507,84.717,84.519,84.361,84.480,84.717,84.875,84.994,85.152,85.349,85.547,85.745,85.982,86.219,86.377,86.496,86.496,86.456,86.377,86.298,86.219,86.061
BRAP,8.908,9.194,9.113,9.028,8.966,8.816,8.681,8.507,8.349,8.272,8.252,8.237,8.248,8.272,8.287,8.299,8.314,8.333,8.353,8.372,8.395,8.418,8.434,8.445,8.445,8.441,8.434,8.426,8.418,8.403
BRAW_1,169.015,174.434,172.896,171.285,170.113,167.257,164.694,161.399,158.397,156.932,156.566,156.273,156.493,156.932,157.225,157.445,157.737,158.104,158.470,158.836,159.275,159.715,160.008,160.227,160.227,160.154,160.008,159.861,159.715,159.422
BRED_1,148.162,152.913,151.565,150.152,149.125,146.622,144.375,141.486,138.854,137.570,137.249,136.992,137.185,137.570,137.827,138.019,138.276,138.597,138.918,139.239,139.624,140.009,140.266,140.459,140.459,140.395,140.266,140.138,140.009,139.753
BRFO_1;CLT03,364.881,376.580,373.260,369.783,367.253,361.087,355.554,348.439,341.958,338.796,338.005,337.373,337.847,338.796,339.428,339.902,340.535,341.325,342.116,342.906,343.855,344.804,345.436,345.910,345.910,345.752,345.436,345.120,344.804,344.171
BRID_P,9.168,9.461,9.378,9.291,9.227,9.073,8.934,8.756,8.593,8.514,8.494,8.478,8.490,8.514,8.530,8.542,8.558,8.577,8.597,8.617,8.641,8.665,8.680,8.692,8.692,8.688,8.680,8.672,8.665,8.649
BRIM_1,156.870,161.900,160.473,158.977,157.890,155.239,152.860,149.802,147.015,145.656,145.316,145.044,145.248,145.656,145.927,146.131,146.403,146.743,147.083,147.423,147.830,148.238,148.510,148.714,148.714,148.646,148.510,148.374,148.238,147.966
BROA_P,4.756,4.908,4.864,4.819,4.786,4.706,4.634,4.542,4.457,4.416,4.406,4.398,4.404,4.416,4.425,4.431,4.439,4.449,4.459,4.470,4.482,4.494,4.503,4.509,4.509,4.507,4.503,4.499,4.494,4.486
BROR_P,2.161,2.230,2.210,2.189,2.175,2.138,2.105,2.063,2.025,2.006,2.002,1.998,2.001,2.006,2.010,2.013,2.017,2.021,2.026,2.031,2.036,2.042,2.046,2.048,2.048,2.047,2.046,2.044,2.042,2.038
BROX,16.242,16.763,16.615,16.460,16.347,16.073,15.827,15.510,15.221,15.081,15.046,15.017,15.039,15.081,15.109,15.130,15.158,15.193,15.229,15.264,15.306,15.348,15.376,15.397,15.397,15.390,15.376,15.362,15.348,15.320
BRWA1,80.815,83.407,82.671,81.901,81.341,79.975,78.750,77.174,75.738,75.038,74.863,74.723,74.828,75.038,75.178,75.283,75.423,75.598,75.773,75.948,76.158,76.368,76.509,76.614,76.614,76.579,76.509,76.439,76.368,76.228
BUMU_P,12.314,12.708,12.597,12.479,12.394,12.187,12.000,11.761,11.542,11.436,11.409,11.388,11.404,11.436,11.457,11.473,11.494,11.521,11.548,11.574,11.606,11.638,11.659,11.675,11.675,11.670,11.659,11.649,11.638,11.617
BURM_1,111.580,115.157,114.142,113.078,112.305,110.419,108.727,106.552,104.570,103.603,103.361,103.168,103.313,103.603,103.796,103.941,104.135,104.376,104.618,104.860,105.150,105.440,105.633,105.778,105.778,105.730,105.633,105.537,105.440,105.247
BUSH_1,87.813,90.628,89.829,88.992,88.384,86.900,85.568,83.856,82.296,81.535,81.345,81.193,81.307,81.535,81.687,81.801,81.954,82.144,82.334,82.524,82.753,82.981,83.133,83.247,83.247,83.209,83.133,83.057,82.981,82.829
BUST_1,168.912,174.328,172.791,171.181,170.010,167.156,164.594,161.301,158.300,156.837,156.471,156.178,156.398,156.837,157.129,157.349,157.642,158.008,158.374,158.740,159.179,159.618,159.911,160.130,160.130,160.057,159.911,159.764,159.618,159.325
CAAD_P,5.614,5.794,5.743,5.689,5.650,5.556,5.471,5.362,5.262,5.214,5.201,5.192,5.199,5.214,5.223,5.231,5.240,5.252,5.265,5.277,5.291,5.306,5.316,5.323,5.323,5.320,5.316,5.311,5.306,5.296
CAMB_01,15.271,15.760,15.622,15.476,15.370,15.112,14.880,14.583,14.311,14.179,14.146,14.120,14.139,14.179,14.206,14.225,14.252,14.285,14.318,14.351,14.391,14.431,14.457,14.477,14.477,14.470,14.457,14.444,14.431,14.404
CANTN1;RICH1;RICH_J,86.990,89.779,88.987,88.158,87.555,86.085,84.766,83.070,81.525,80.771,80.582,80.432,80.545,80.771,80.922,81.035,81.185,81.374,81.562,81.751,81.977,82.203,82.354,82.467,82.467,82.429,82.354,82.278,82.203,82.052
CAPEA1,131.694,135.916,134.718,133.463,132.550,130.324,128.327,125.760,123.420,122.279,121.994,121.765,121.937,122.279,122.507,122.678,122.907,123.192,123.477,123.762,124.105,124.447,124.675,124.847,124.847,124.790,124.675,124.561,124.447,124.219
CARE_1,50.460,52.077,51.618,51.137,50.788,49.935,49.170,48.186,47.289,46.852,46.743,46.655,46.721,46.852,46.940,47.005,47.093,47.202,47.311,47.421,47.552,47.683,47.770,47.836,47.836,47.814,47.770,47.727,47.683,47.596
CARR_1,147.258,151.979,150.640,149.236,148.215,145.727,143.494,140.622,138.006,136.730,136.411,136.156,136.348,136.730,136.986,137.177,137.432,137.751,138.070,138.389,138.772,139.155,139.410,139.602,139.602,139.538,139.410,139.283,139.155,138.900
CASS_P,0.200,0.206,0.204,0.203,0.201,0.198,0.195,0.191,0.187,0.186,0.185,0.185,0.185,0.186,0.186,0.186,0.187,0.187,0.187,0.188,0.188,0.189,0.189,0.190,0.190,0.189,0.189,0.189,0.189,0.189
CATY,7.313,7.547,7.481,7.411,7.360,7.237,7.126,6.983,6.853,6.790,6.774,6.761,6.771,6.790,6.803,6.812,6.825,6.841,6.857,6.872,6.891,6.910,6.923,6.933,6.933,6.929,6.923,6.917,6.910,6.898
CEAN_P,0.454,0.468,0.464,0.460,0.457,0.449,0.442,0.433,0.425,0.422,0.421,0.420,0.420,0.422,0.422,0.423,0.424,0.425,0.426,0.427,0.428,0.429,0.430,0.430,0.430,0.430,0.430,0.429,0.429,0.428
CELL_1,282.466,291.522,288.952,286.260,284.302,279.529,275.245,269.738,264.720,262.272,261.660,261.171,261.538,262.272,262.762,263.129,263.618,264.230,264.842,265.454,266.189,266.923,267.412,267.780,267.780,267.657,267.412,267.168,266.923,266.433
CHAP,11.407,11.772,11.669,11.560,11.481,11.288,11.115,10.893,10.690,10.591,10.566,10.547,10.562,10.591,10.611,10.626,10.646,10.670,10.695,10.720,10.749,10.779,10.799,10.814,10.814,10.809,10.799,10.789,10.779,10.759
CHAR_P,10.010,10.330,10.239,10.144,10.075,9.906,9.755,9.560,9.382,9.296,9.274,9.257,9.270,9.296,9.313,9.326,9.343,9.365,9.387,9.408,9.434,9.460,9.478,9.491,9.491,9.486,9.478,9.469,9.460,9.443
CHAS,7.495,7.735,7.667,7.595,7.543,7.417,7.303,7.157,7.024,6.959,6.943,6.930,6.939,6.959,6.972,6.982,6.995,7.011,7.027,7.043,7.063,7.082,7.095,7.105,7.105,7.102,7.095,7.089,7.082,7.069
CHIC_1,31.396,32.402,32.117,31.817,31.600,31.069,30.593,29.981,29.423,29.151,29.083,29.029,29.070,29.151,29.206,29.246,29.301,29.369,29.437,29.505,29.587,29.668,29.723,29.763,29.763,29.750,29.723,29.695,29.668,29.614
CHSI_1,103.286,106.597,105.657,104.673,103.957,102.212,100.645,98.631,96.797,95.902,95.678,95.499,95.633,95.902,96.081,96.215,96.394,96.618,96.841,97.065,97.334,97.602,97.781,97.915,97.915,97.871,97.781,97.692,97.602,97.423
CHTE_1,205.397,211.982,210.114,208.156,206.732,203.261,200.146,196.142,192.493,190.713,190.268,189.912,190.179,190.713,191.069,191.336,191.692,192.137,192.582,193.027,193.561,194.095,194.451,194.718,194.718,194.629,194.451,194.273,194.095,193.739
CITR_1,118.209,121.999,120.924,119.797,118.977,116.980,115.187,112.883,110.783,109.758,109.502,109.297,109.451,109.758,109.963,110.117,110.322,110.578,110.834,111.090,111.397,111.705,111.909,112.063,112.063,112.012,111.909,111.807,111.705,111.500
CLAY_P,3.601,3.716,3.683,3.649,3.624,3.563,3.509,3.439,3.375,3.344,3.336,3.330,3.334,3.344,3.350,3.355,3.361,3.369,3.377,3.384,3.394,3.403,3.409,3.414,3.414,3.412,3.409,3.406,3.403,3.397
CLYM,20.167,20.814,20.631,20.438,20.299,19.958,19.652,19.259,18.900,18.726,18.682,18.647,18.673,18.726,18.761,18.787,18.822,18.866,18.909,18.953,19.005,19.058,19.093,19.119,19.119,19.110,19.093,19.075,19.058,19.023
COAT,18.049,18.628,18.464,18.292,18.167,17.862,17.588,17.236,16.916,16.759,16.720,16.689,16.712,16.759,16.790,16.814,16.845,16.884,16.923,16.962,17.009,17.056,17.088,17.111,17.111,17.103,17.088,17.072,17.056,17.025
COCK,15.395,15.888,15.748,15.601,15.495,15.235,15.001,14.701,14.428,14.294,14.261,14.234,14.254,14.294,14.321,14.341,14.367,14.401,14.434,14.468,14.508,14.548,14.574,14.594,14.594,14.588,14.574,14.561,14.548,14.521
CONQA1;SASA,124.899,128.903,127.767,126.576,125.710,123.600,121.706,119.270,117.052,115.969,115.699,115.483,115.644,115.969,116.186,116.349,116.565,116.835,117.106,117.377,117.701,118.026,118.243,118.404,118.404,118.351,118.243,118.134,118.026,117.810
COUA_P,6.329,6.532,6.474,6.414,6.370,6.263,6.168,6.044,5.932,5.878,5.864,5.853,5.861,5.878,5.889,5.897,5.908,5.921,5.935,5.949,5.965,5.982,5.993,6.001,6.001,5.998,5.993,5.987,5.982,5.971
COVE_1,207.508,214.161,212.273,210.295,208.856,205.350,202.203,198.157,194.471,192.673,192.223,191.864,192.134,192.673,193.033,193.302,193.662,194.111,194.561,195.011,195.550,196.089,196.449,196.719,196.719,196.629,196.449,196.269,196.089,195.730
COWL_1;ECLA_H,211.454,218.234,216.310,214.294,212.828,209.255,206.049,201.926,198.170,196.337,195.879,195.513,195.787,196.337,196.704,196.979,197.345,197.803,198.261,198.719,199.269,199.819,200.185,200.460,200.460,200.368,200.185,200.002,199.819,199.452
COYL,15.024,15.506,15.369,15.226,15.122,14.868,14.640,14.347,14.080,13.950,13.917,13.891,13.911,13.950,13.976,13.995,14.021,14.054,14.087,14.119,14.158,14.197,14.223,14.243,14.243,14.236,14.223,14.210,14.197,14.171
CRAI_P,11.040,11.393,11.293,11.188,11.112,10.926,10.759,10.544,10.348,10.253,10.229,10.210,10.224,10.253,10.272,10.286,10.305,10.329,10.353,10.377,10.405,10.434,10.453,10.467,10.467,10.463,10.453,10.444,10.434,10.415
CREB_1,209.506,216.223,214.317,212.320,210.868,207.328,204.150,200.066,196.344,194.528,194.075,193.711,193.984,194.528,194.892,195.164,195.527,195.981,196.435,196.889,197.433,197.978,198.341,198.613,198.613,198.522,198.341,198.159,197.978,197.615
CROO,29.011,29.941,29.677,29.400,29.199,28.709,28.269,27.704,27.188,26.936,26.874,26.823,26.861,26.936,26.987,27.024,27.075,27.137,27.201,27.263,27.339,27.414,27.465,27.502,27.502,27.489,27.465,27.439,27.414,27.364
CUMB,9.556,9.862,9.775,9.684,9.618,9.457,9.312,9.125,8.956,8.873,8.852,8.836,8.848,8.873,8.889,8.902,8.918,8.939,8.960,8.980,9.005,9.030,9.047,9.059,9.059,9.055,9.047,9.038,9.030,9.014
CUPA,14.419,14.881,14.750,14.612,14.512,14.269,14.050,13.769,13.513,13.388,13.357,13.332,13.350,13.388,13.413,13.431,13.456,13.488,13.519,13.550,13.588,13.625,13.650,13.669,13.669,13.663,13.650,13.638,13.625,13.600
CURR,4.442,4.585,4.544,4.502,4.471,4.396,4.329,4.242,4.163,4.125,4.115,4.107,4.113,4.125,4.132,4.138,4.146,4.155,4.165,4.175,4.186,4.198,4.205,4.211,4.211,4.209,4.205,4.202,4.198,4.190
