Primary,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
DUMF,,,,,,,,,,,,,,,,,,,,20.000,20.000,20.000,20.000,26.000,26.000,26.000,26.000,26.000,26.000,26.000,26.000
DYCE_P,,,,,,,,,,,,,,,,,,,,,,,,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000
EASO_1,,,,,,,,,,,,,,65.600,65.600,65.600,65.600,65.600,65.600,65.600,65.600,65.600,65.600,65.600,65.600,65.600,65.600,65.600,65.600,65.600,65.600
ECLA_1,,,,5.000,5.000,5.000,5.000,5.000,5.000,5.000,5.000,5.000,5.000,5.000,5.000,5.000,5.000,5.000,5.000,5.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000
ELST_1,,,,,,,,,,,,,,,,,,2.400,2.400,2.400,2.400,2.400,2.400,2.400,2.400,2.400,2.400,2.400,2.400,2.400,2.400
ENDE_1,9.500,9.500,9.500,9.500,9.500,9.500,9.500,9.500,9.500,9.500,9.500,9.500,9.500,9.500,9.500,9.500,9.500,9.500,9.500,9.500,9.500,9.500,9.500,9.500,9.500,9.500,9.500,9.500,9.500,9.500,9.500
ERSK,,,,,,,,,,,,,,,,,,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000
EXET1,,,,,,,,,,,,,,,,,,,,,,,,,,100.000,100.000,100.000,100.000,100.000,100.000
FECK_6,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,3.500,3.500,3.500,3.500,3.500,3.500,3.500,3.500,3.500,3.500,3.500,3.500,3.500,3.500
FLEE_1;BRLE_1,1.300,1.300,1.300,1.300,1.300,1.300,1.300,1.300,1.300,1.300,1.300,1.300,1.300,1.300,31.300,31.300,51.300,51.300,69.300,69.300,69.300,99.300,99.300,99.300,99.300,99.300,124.300,124.300,124.300,124.300,124.300
FOUR_1,,,28.400,28.400,28.400,28.400,28.400,28.400,28.400,28.400,28.400,28.400,28.400,28.400,28.400,28.400,28.400,28.400,28.400,28.400,28.400,28.400,28.400,28.400,28.400,28.400,28.400,28.400,28.400,28.400,28.400
FRAS_P,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,26.000,26.000,26.000,26.000,26.000,26.000,26.000,26.000,26.000,26.000,26.000,26.000,26.000,26.000,26.000
FROD_1,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,31.000,31.000,31.000,51.000,51.000,51.000,51.000,51.000,51.000,51.000,51.000,51.000,51.000,51.000,51.000,51.000
GLRO,,,,,,,,,,,,,,,29.900,29.900,29.900,29.900,29.900,29.900,29.900,29.900,29.900,29.900,29.900,29.900,29.900,29.900,29.900,29.900,29.900
GOVA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.000,100.000
GREN_1,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,50.900,50.900,50.900,50.900,50.900,50.900,50.900,55.900,55.900,55.900,59.900,59.900,59.900,59.900,59.900,59.900,59.900,59.900,59.900,59.900,59.900,59.900,59.900
GRIW_1,,,,,,,,,,,,,,,76.000,76.000,76.000,76.000,76.000,76.000,76.000,76.000,76.000,76.000,76.000,76.000,76.000,76.000,76.000,76.000,76.000
HARK_1;HUTT_1;RRIG,10.500,10.500,10.500,10.500,10.500,10.500,10.500,10.500,10.500,10.500,10.500,10.500,10.500,30.500,30.500,30.500,30.500,36.200,36.200,36.200,36.200,36.200,36.200,47.600,47.600,47.600,52.400,52.400,52.400,52.400,52.400
HARM_6,,,,,,,,,,,,,,,,,,,,,,,1.300,1.300,1.300,1.300,1.300,1.300,1.300,1.300,1.300
HELE,,,,,,,,,,,,,,,,,,,29.900,29.900,29.900,29.900,29.900,29.900,29.900,29.900,29.900,29.900,29.900,29.900,29.900
HURS_1,,,,,,,,,,,,,,,,,,,,,,7.200,7.200,7.200,7.200,7.200,7.200,7.200,7.200,7.200,7.200
INDQ1,,,,,,,,,,,,,,,,9.000,9.000,9.000,9.000,9.000,9.000,9.000,9.000,9.000,15.000,15.000,15.000,15.000,15.000,15.000,15.000
IROA1,15.000,15.000,15.000,15.000,15.000,15.000,15.000,15.000,15.000,15.000,15.000,15.000,15.000,15.000,15.000,15.000,25.000,25.000,32.200,32.200,82.100,84.100,84.100,117.100,118.100,118.100,118.100,118.100,118.100,118.100,118.100
IRONB1,,,,,,,,,,,,,,,,,,,,,5.000,5.000,5.000,5.000,5.000,5.000,5.000,5.000,5.000,5.000,5.000
IVER_1;IVER_6,,,,,,,,,,,,,,,6.000,6.000,6.000,6.000,26.000,26.000,26.000,26.000,26.000,26.000,26.000,26.000,26.000,26.000,26.000,26.000,26.000
KEAD_1,,,,,,,,,,,,,,,0.200,0.200,0.200,0.200,0.200,0.200,0.200,0.200,0.200,0.200,0.200,0.200,0.200,0.200,0.200,0.200,0.200
KEAR_1;KEAR_3,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,34.000,34.000,34.000,34.000,34.000,34.000,34.000,34.000,34.000,34.000,34.000,34.000,34.000,34.000,34.000,34.000,34.000,34.000,34.000,34.000,34.000,34.000,34.000
KEMS_1,,,,,,,,,,,,,,,,,,,,,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000
KIBY_1,,,,,,,,,,,,,,,,,3.000,3.000,3.000,3.000,3.000,13.000,24.000,24.000,24.000,24.000,24.000,24.000,24.000,24.000,24.000
KILW,,,,,,,,,,,,,,,,,,,20.000,20.000,20.000,20.000,20.000,20.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000
KINO_1,,,,,,,,,,,,,,,,,,47.000,47.000,47.000,47.000,47.000,47.000,47.000,47.000,47.000,47.000,47.000,47.000,47.000,47.000
KITW_1,,,,,,,,50.000,50.000,50.000,50.000,50.000,50.000,50.000,50.000,50.000,50.000,50.000,50.000,50.000,50.000,50.000,50.000,50.000,50.000,50.000,50.000,50.000,50.000,50.000,50.000
KNAR,27.000,27.000,27.000,27.000,27.000,27.000,27.000,27.000,27.000,27.000,27.000,27.000,32.000,32.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000
LACK_6,6.000,6.000,6.000,6.000,6.000,6.000,6.000,6.000,6.000,6.000,6.000,6.000,6.000,6.000,6.000,6.000,6.000,6.000,6.000,6.000,6.000,6.000,6.000,6.000,6.000,6.000,6.000,6.000,6.000,6.000,6.000
LEGA_1,,,,,,,,,,,,,,,,,,,,,,,,6.000,6.000,6.000,6.000,6.000,6.000,6.000,6.000
LINM,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,40.000,40.000,44.000,44.000,44.000,44.000,44.000
LISD_1,,,,,,,,,,,,,,,,,,,,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000,2.000
LITT_C,7.600,7.600,7.600,7.600,7.600,7.600,7.600,7.600,7.600,7.600,7.600,7.600,7.600,7.600,7.600,7.600,7.600,7.600,7.600,7.600,7.600,7.600,7.600,7.600,7.600,7.600,7.600,7.600,7.600,7.600,7.600
MACC_3,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000
MANN_1,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,0.300,20.300,89.800,89.800,89.800,101.800,101.800,101.800,101.800,101.800,101.800,101.800,101.800,126.800,126.800,126.800,126.800
MAYB,,,,,,,,,,,,,,,,,,,,,,,,,,,100.000,100.000,100.000,100.000,100.000
MELK_1,22.800,22.800,22.800,22.800,22.800,22.800,22.800,22.800,22.800,22.800,75.400,75.400,75.400,75.400,85.400,85.400,105.400,112.400,112.400,112.400,112.400,112.400,112.400,112.400,112.400,112.400,112.400,112.400,112.400,112.400,112.400
MITY_1,,,,,79.900,79.900,129.900,129.900,129.900,129.900,129.900,129.900,129.900,129.900,131.300,140.800,141.800,141.800,141.800,163.800,269.000,269.000,270.200,276.700,276.700,276.700,276.700,276.700,276.700,276.700,276.700
NFLE,27.600,27.600,27.600,27.600,27.600,45.700,45.700,45.700,45.700,45.700,45.700,45.700,45.700,45.700,45.700,45.700,45.700,45.700,45.700,45.700,45.700,55.200,55.200,55.200,55.200,95.600,99.400,99.400,99.400,99.400,99.400
NHYD_6,0.200,0.200,0.200,0.200,0.200,0.200,0.200,0.200,0.200,0.200,0.200,0.200,0.200,0.200,0.200,0.200,0.200,0.200,0.200,0.200,0.200,0.200,0.200,0.200,0.200,0.200,0.200,0.200,0.200,0.200,0.200
NINF_1,47.400,47.400,47.400,47.400,47.400,47.400,47.400,47.400,47.400,47.400,47.400,47.400,47.400,47.400,47.400,47.400,47.400,47.400,47.400,47.400,47.400,97.300,97.300,97.300,147.900,147.900,147.900,147.900,147.900,147.900,147.900
NORL_3,18.700,18.700,18.700,18.700,18.700,18.700,18.700,18.700,18.700,18.700,18.700,18.700,18.700,18.700,18.700,18.700,18.700,18.700,18.700,18.700,18.700,18.700,18.700,18.700,18.700,18.700,18.700,18.700,18.700,18.700,18.700
NORM_1;SALL1,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,17.200,34.300,34.300,34.300,34.300,34.300,34.300,34.300,34.300
NORT_1,,3.300,3.300,3.300,3.300,3.300,3.300,3.300,3.300,3.300,3.300,3.300,3.300,3.300,3.300,3.300,3.300,3.300,3.300,3.300,3.300,3.300,53.300,53.300,53.300,53.300,53.300,53.300,53.300,53.300,53.300
NURS_1,,,,,,,,,,,,,,,,,,25.000,25.000,25.000,25.000,25.000,25.000,25.000,25.000,25.000,25.000,25.000,25.000,25.000,25.000
OSBA_1,2.900,2.900,2.900,2.900,2.900,2.900,2.900,2.900,2.900,2.900,2.900,2.900,2.900,2.900,2.900,52.800,56.800,61.800,61.800,61.800,61.800,61.800,61.800,61.800,61.800,61.800,61.800,61.800,61.800,61.800,61.800
PADIB1,,,,,,,,,,,,,,,3.800,3.800,3.800,3.800,3.800,3.800,3.800,3.800,3.800,3.800,3.800,3.800,3.800,3.800,3.800,3.800,3.800
PEHS_P;STRI_P,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
PELH_1,70.800,70.800,70.800,70.800,70.800,70.800,70.800,70.800,70.800,70.800,127.800,127.800,127.800,127.800,127.800,127.800,127.800,127.800,127.800,176.300,209.600,209.600,257.100,257.100,293.100,293.100,293.100,293.100,293.100,293.100,293.100
PENE_1,47.700,48.800,48.800,48.800,48.800,48.800,48.800,48.800,98.700,98.700,98.700,98.700,98.700,98.700,98.700,98.700,148.700,148.700,148.700,148.700,148.700,148.700,148.700,148.700,148.700,148.700,148.700,148.700,148.700,148.700,148.700
PENT_1,,,,,,,,,,,,,,,,,,,,,,50.000,50.000,50.000,50.000,50.000,50.000,50.000,50.000,50.000,50.000
PENW_1;STAH_1;WABO,,,,,,,,,,,,,,,,20.900,20.900,20.900,20.900,20.900,26.000,26.000,26.000,26.000,26.000,26.000,26.000,26.000,26.000,26.000,26.000
PITS_3,,,,,,,,,,,,,,,,,,,,,,,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000
RASS_1,,,,,,,,,,,,,,,,,,,,,,,,,50.000,50.000,50.000,50.000,50.000,50.000,50.000
RATS_1,,,,,,,,,,,,,,,,,,,,,,,6.500,6.500,6.500,8.400,8.400,8.400,8.400,8.400,8.400
RAYL_1,9.500,9.500,9.500,42.800,42.800,42.800,42.800,42.800,42.800,42.800,42.800,42.800,42.800,42.800,42.800,47.600,47.600,47.600,47.600,47.600,47.600,61.900,61.900,61.900,61.900,61.900,61.900,61.900,61.900,61.900,61.900
REDH,16.000,16.000,16.000,16.000,16.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,32.000,51.900,51.900,51.900,51.900,51.900,51.900,51.900,51.900
ROCH_1,5.000,5.000,5.000,5.000,23.000,23.000,23.000,23.000,23.000,23.000,23.000,23.000,23.000,23.000,23.000,23.000,23.000,23.000,23.000,23.000,23.000,23.000,23.000,23.000,70.400,70.400,70.400,70.400,70.400,70.400,70.400
SKLGB1,,,,,,,,,,,,,,,,,,,1.500,1.500,1.500,2.200,2.200,2.200,2.200,2.200,2.200,2.200,2.200,2.200,2.200
SMAN_1,0.200,0.200,0.200,0.200,0.200,0.200,0.200,0.200,0.200,0.200,0.200,0.200,0.200,0.200,0.200,0.200,0.200,2.100,2.100,2.100,2.100,2.100,2.100,2.100,2.100,52.000,52.000,152.000,152.000,152.000,152.000
SPEN_1,,,,,,,,,,,,,,,,,,,,,,,2.900,2.900,2.900,2.900,2.900,2.900,2.900,2.900,2.900
SSHI_3,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000
STAL_1,,,,,,,,,,28.500,28.500,28.500,28.500,28.500,38.500,38.500,38.500,38.500,38.500,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000,48.000
STAY_1,,,,,,,,,,,,,,,6.000,6.000,6.000,6.000,6.000,6.000,6.000,6.000,6.000,6.000,6.000,6.000,6.000,6.000,6.000,6.000,6.000
STEN_1,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100,0.100
STIR,,,,,,,,,,,,,,,,,,,,,,,,,,,19.000,19.000,19.000,19.000,19.000
